Time (s),Main Avg Power (mW)
0.0626,1181.120
0.0628,1173.738
0.0630,1168.202
0.0632,1192.193
0.0634,1188.502
0.0636,1175.424
0.0638,1188.341
0.0640,1230.782
0.0642,1195.722
0.0644,1214.339
0.0646,1186.656
0.0648,1181.600
0.0650,1188.663
0.0652,1179.434
0.0654,1175.265
0.0656,1160.662
0.0658,1175.265
0.0660,1221.556
0.0662,1193.877
0.0664,1177.110
0.0666,1206.793
0.0668,1234.472
0.0670,1219.875
0.0672,1208.639
0.0674,1214.175
0.0676,1210.648
0.0678,1223.401
0.0680,1238.163
0.0682,1221.224
0.0684,1217.865
0.0686,1228.937
0.0688,1239.840
0.0690,1242.190
0.0692,1242.190
0.0694,1240.344
0.0696,1236.485
0.0698,1319.354
0.0700,1493.010
0.0702,1494.652
0.0704,1485.426
0.0706,1485.426
0.0708,1499.985
0.0710,1502.034
0.0712,1500.391
0.0714,1503.879
0.0716,1507.978
0.0718,1503.879
0.0720,1514.950
0.0722,1514.950
0.0724,1479.690
0.0726,1479.690
0.0728,1498.343
0.0730,1502.034
0.0732,1505.724
0.0734,1502.237
0.0736,1498.749
0.0738,1496.700
0.0740,1561.082
0.0742,1524.177
0.0744,1564.772
0.0746,1483.581
0.0748,1476.200
0.0750,1487.271
0.0752,1501.830
0.0754,1498.343
0.0756,1482.137
0.0758,1409.771
0.0760,1419.382
0.0762,1482.137
0.0764,1470.864
0.0766,1444.831
0.0768,1455.902
0.0770,1457.748
0.0772,1453.860
0.0774,1465.129
0.0776,1481.736
0.0778,1502.440
0.0780,1465.129
0.0782,1467.172
0.0784,1455.902
0.0786,1472.709
0.0788,1468.819
0.0790,1470.465
0.0792,1457.550
0.0794,1435.604
0.0796,1478.045
0.0798,1493.010
0.0800,1459.130
0.0802,1247.727
0.0804,1236.485
0.0806,1203.103
0.0808,1190.348
0.0810,1190.186
0.0812,1179.115
0.0814,1184.490
0.0816,1179.115
0.0818,1181.120
0.0820,1164.353
0.0822,1181.280
0.0824,1210.484
0.0826,1188.663
0.0828,1190.348
0.0830,1175.424
0.0832,1217.865
0.0834,1208.639
0.0836,1190.025
0.0838,1193.715
0.0840,1190.186
0.0842,1197.729
0.0844,1214.339
0.0846,1188.341
0.0848,1188.502
0.0850,1199.412
0.0852,1193.877
0.0854,1188.341
0.0856,1182.805
0.0858,1192.031
0.0860,1188.180
0.0862,1193.877
0.0864,1225.412
0.0866,1201.258
0.0868,1190.186
0.0870,1186.496
0.0872,1188.341
0.0874,1186.656
0.0876,1188.341
0.0878,1201.258
0.0880,1193.230
0.0882,1192.031
0.0884,1260.647
0.0886,1203.429
0.0888,1186.817
0.0890,1186.496
0.0892,1186.817
0.0894,1195.722
0.0896,1188.341
0.0898,1193.877
0.0900,1184.651
0.0902,1186.335
0.0904,1212.329
0.0906,1197.567
0.0908,1186.496
0.0910,1185.292
0.0912,1184.651
0.0914,1181.120
0.0916,1192.031
0.0918,1184.651
0.0920,1193.877
0.0922,1105.604
0.0924,1134.829
0.0926,1190.025
0.0928,1210.484
0.0930,1186.496
0.0932,1182.805
0.0934,1194.200
0.0936,1190.186
0.0938,1190.186
0.0940,1217.865
0.0942,1236.318
0.0944,1215.855
0.0946,1190.186
0.0948,1168.043
0.0950,1182.965
0.0952,1188.502
0.0954,1181.280
0.0956,1168.202
0.0958,1158.817
0.0960,1177.270
0.0962,1192.031
0.0964,1197.567
0.0966,1192.031
0.0968,1199.412
0.0970,1199.412
0.0972,1192.031
0.0974,1182.965
0.0976,1182.965
0.0978,1195.884
0.0980,1186.656
0.0982,1180.960
0.0984,1168.043
0.0986,1186.496
0.0988,1186.496
0.0990,1191.708
0.0992,1184.651
0.0994,1162.507
0.0996,1212.329
0.0998,1256.786
0.1000,1193.877
0.1002,1184.811
0.1004,1192.031
0.1006,1212.329
0.1008,1203.103
0.1010,1190.186
0.1012,1188.341
0.1014,1197.567
0.1016,1197.567
0.1018,1190.186
0.1020,1188.502
0.1022,1184.651
0.1024,1190.348
0.1026,1206.957
0.1028,1219.710
0.1030,1193.877
0.1032,1190.025
0.1034,1192.031
0.1036,1225.578
0.1038,1208.639
0.1040,1188.663
0.1042,1188.663
0.1044,1192.354
0.1046,1212.494
0.1048,1210.812
0.1050,1186.335
0.1052,1186.496
0.1054,1232.460
0.1056,1188.019
0.1058,1236.318
0.1060,1188.502
0.1062,1197.892
0.1064,1188.341
0.1066,1205.275
0.1068,1208.966
0.1070,1184.651
0.1072,1186.656
0.1074,1184.651
0.1076,1184.651
0.1078,1193.877
0.1080,1186.496
0.1082,1190.186
0.1084,1190.509
0.1086,1138.519
0.1088,1127.600
0.1090,1140.519
0.1092,1188.341
0.1094,1186.656
0.1096,1173.261
0.1098,1184.651
0.1100,1184.651
0.1102,1181.120
0.1104,1188.502
0.1106,1214.504
0.1108,1236.318
0.1110,1184.651
0.1112,1162.507
0.1114,1173.420
0.1116,1184.651
0.1118,1175.424
0.1120,1177.270
0.1122,1162.507
0.1124,1171.892
0.1126,1190.186
0.1128,1227.091
0.1130,1186.817
0.1132,1179.275
0.1134,1201.421
0.1136,1193.877
0.1138,1186.496
0.1140,1182.805
0.1142,1178.955
0.1144,1186.496
0.1146,1179.115
0.1148,1192.031
0.1150,1179.115
0.1152,1177.429
0.1154,1192.031
0.1156,1186.496
0.1158,1169.889
0.1160,1192.031
0.1162,1217.865
0.1164,1199.250
0.1166,1184.490
0.1168,1208.639
0.1170,1212.658
0.1172,1188.502
0.1174,1190.348
0.1176,1184.811
0.1178,1204.948
0.1180,1199.412
0.1182,1195.560
0.1184,1188.180
0.1186,1186.496
0.1188,1201.421
0.1190,1214.339
0.1192,1192.193
0.1194,1196.046
0.1196,1193.877
0.1198,1234.807
0.1200,1184.651
0.1202,1186.496
0.1204,1188.341
0.1206,1188.180
0.1208,1195.560
0.1210,1228.937
0.1212,1195.722
0.1214,1190.348
0.1216,1186.656
0.1218,1188.663
0.1220,1186.656
0.1222,1184.651
0.1224,1190.186
0.1226,1192.193
0.1228,1201.095
0.1230,1214.175
0.1232,1195.722
0.1234,1186.656
0.1236,1186.656
0.1238,1192.193
0.1240,1182.965
0.1242,1182.965
0.1244,1182.965
0.1246,1188.180
0.1248,1182.805
0.1250,1199.575
0.1252,1114.833
0.1254,1112.686
0.1256,1173.579
0.1258,1192.193
0.1260,1175.583
0.1262,1177.589
0.1264,1184.490
0.1266,1184.651
0.1268,1188.341
0.1270,1223.401
0.1272,1234.640
0.1274,1192.031
0.1276,1162.665
0.1278,1180.960
0.1280,1185.292
0.1282,1179.275
0.1284,1181.120
0.1286,1164.668
0.1288,1159.131
0.1290,1195.722
0.1292,1214.175
0.1294,1182.805
0.1296,1175.265
0.1298,1201.258
0.1300,1199.575
0.1302,1194.200
0.1304,1184.811
0.1306,1180.960
0.1308,1184.651
0.1310,1182.805
0.1312,1208.639
0.1314,1164.037
0.1316,1162.507
0.1318,1188.341
0.1320,1192.031
0.1322,1180.960
0.1324,1179.275
0.1326,1218.525
0.1328,1221.721
0.1330,1194.038
0.1332,1214.175
0.1334,1197.405
0.1336,1184.651
0.1338,1190.025
0.1340,1188.341
0.1342,1190.186
0.1344,1197.729
0.1346,1195.722
0.1348,1190.348
0.1350,1184.651
0.1352,1218.195
0.1354,1206.793
0.1356,1192.031
0.1358,1201.258
0.1360,1201.258
0.1362,1197.567
0.1364,1197.405
0.1366,1195.722
0.1368,1197.729
0.1370,1195.884
0.1372,1219.710
0.1374,1232.794
0.1376,1206.793
0.1378,1202.940
0.1380,1188.502
0.1382,1193.553
0.1384,1186.335
0.1386,1186.656
0.1388,1188.502
0.1390,1190.509
0.1392,1210.648
0.1394,1205.111
0.1396,1184.651
0.1398,1224.064
0.1400,1186.496
0.1402,1182.805
0.1404,1184.651
0.1406,1184.651
0.1408,1179.275
0.1410,1197.567
0.1412,1193.877
0.1414,1217.865
0.1416,1101.017
0.1418,1101.614
0.1420,1162.665
0.1422,1263.996
0.1424,1175.265
0.1426,1173.579
0.1428,1197.567
0.1430,1184.651
0.1432,1188.341
0.1434,1223.732
0.1436,1219.875
0.1438,1201.258
0.1440,1169.889
0.1442,1168.043
0.1444,1177.270
0.1446,1182.645
0.1448,1179.115
0.1450,1169.889
0.1452,1162.507
0.1454,1199.575
0.1456,1201.583
0.1458,1188.502
0.1460,1210.484
0.1462,1193.877
0.1464,1199.412
0.1466,1192.031
0.1468,1186.335
0.1470,1184.651
0.1472,1184.651
0.1474,1208.966
0.1476,1192.677
0.1478,1175.583
0.1480,1160.662
0.1482,1180.960
0.1484,1190.348
0.1486,1184.651
0.1488,1164.353
0.1490,1206.793
0.1492,1216.020
0.1494,1210.484
0.1496,1210.484
0.1498,1192.193
0.1500,1184.971
0.1502,1190.348
0.1504,1186.656
0.1506,1190.186
0.1508,1311.973
0.1510,1225.246
0.1512,1188.341
0.1514,1199.412
0.1516,1214.175
0.1518,1190.348
0.1520,1184.811
0.1522,1192.031
0.1524,1195.560
0.1526,1240.008
0.1528,1196.046
0.1530,1188.502
0.1532,1188.502
0.1534,1193.715
0.1536,1214.175
0.1538,1195.722
0.1540,1193.877
0.1542,1192.354
0.1544,1186.817
0.1546,1188.502
0.1548,1186.496
0.1550,1184.651
0.1552,1236.318
0.1554,1193.715
0.1556,1223.235
0.1558,1193.877
0.1560,1186.496
0.1562,1184.651
0.1564,1184.811
0.1566,1184.651
0.1568,1184.811
0.1570,1184.971
0.1572,1180.960
0.1574,1184.651
0.1576,1216.020
0.1578,1203.103
0.1580,1147.745
0.1582,1105.305
0.1584,1134.829
0.1586,1187.139
0.1588,1183.446
0.1590,1174.215
0.1592,1182.965
0.1594,1183.126
0.1596,1197.567
0.1598,1217.865
0.1600,1240.008
0.1602,1206.793
0.1604,1181.120
0.1606,1164.668
0.1608,1173.579
0.1610,1183.126
0.1612,1184.651
0.1614,1177.429
0.1616,1175.424
0.1618,1188.341
0.1620,1188.341
0.1622,1190.186
0.1624,1175.424
0.1626,1177.110
0.1628,1205.275
0.1630,1203.103
0.1632,1236.652
0.1634,1184.971
0.1636,1186.656
0.1638,1212.494
0.1640,1182.965
0.1642,1173.579
0.1644,1160.348
0.1646,1168.043
0.1648,1192.031
0.1650,1190.186
0.1652,1169.889
0.1654,1187.139
0.1656,1223.732
0.1658,1228.937
0.1660,1192.031
0.1662,1190.025
0.1664,1190.186
0.1666,1184.651
0.1668,1208.966
0.1670,1199.575
0.1672,1193.877
0.1674,1197.729
0.1676,1192.193
0.1678,1218.195
0.1680,1205.111
0.1682,1190.186
0.1684,1184.651
0.1686,1188.341
0.1688,1203.103
0.1690,1202.451
0.1692,1203.103
0.1694,1208.802
0.1696,1208.966
0.1698,1232.794
0.1700,1227.091
0.1702,1214.175
0.1704,1216.020
0.1706,1212.329
0.1708,1212.165
0.1710,1210.484
0.1712,1234.472
0.1714,1241.853
0.1716,1238.330
0.1718,1254.770
0.1720,1264.167
0.1722,1287.984
0.1724,1461.438
0.1726,1457.748
0.1728,1459.395
0.1730,1470.664
0.1732,1459.593
0.1734,1457.748
0.1736,1457.748
0.1738,1468.819
0.1740,1489.318
0.1742,1455.902
0.1744,1454.057
0.1746,1374.711
0.1748,1381.905
0.1750,1464.930
0.1752,1483.581
0.1754,1483.380
0.1756,1489.117
0.1758,1502.237
0.1760,1522.537
0.1762,1502.034
0.1764,1513.105
0.1766,1526.022
0.1768,1503.051
0.1770,1230.782
0.1772,1190.186
0.1774,1188.341
0.1776,1179.115
0.1778,1178.795
0.1780,1212.329
0.1782,1168.202
0.1784,1180.960
0.1786,1192.193
0.1788,1188.663
0.1790,1171.892
0.1792,1204.948
0.1794,1204.948
0.1796,1199.412
0.1798,1191.385
0.1800,1251.079
0.1802,1208.966
0.1804,1186.496
0.1806,1199.412
0.1808,1186.817
0.1810,1166.356
0.1812,1188.341
0.1814,1188.341
0.1816,1180.960
0.1818,1169.730
0.1820,1236.150
0.1822,1230.782
0.1824,1190.348
0.1826,1186.496
0.1828,1190.186
0.1830,1197.729
0.1832,1188.341
0.1834,1194.038
0.1836,1186.496
0.1838,1197.567
0.1840,1208.639
0.1842,1212.329
0.1844,1186.496
0.1846,1190.186
0.1848,1188.502
0.1850,1184.971
0.1852,1194.038
0.1854,1194.038
0.1856,1188.341
0.1858,1188.341
0.1860,1190.186
0.1862,1223.401
0.1864,1190.025
0.1866,1188.341
0.1868,1194.038
0.1870,1190.509
0.1872,1194.038
0.1874,1186.817
0.1876,1184.651
0.1878,1184.651
0.1880,1199.412
0.1882,1215.855
0.1884,1195.560
0.1886,1195.722
0.1888,1184.651
0.1890,1186.496
0.1892,1192.193
0.1894,1184.811
0.1896,1182.805
0.1898,1182.965
0.1900,1184.651
0.1902,1202.940
0.1904,1203.103
0.1906,1186.496
0.1908,1195.722
0.1910,1105.305
0.1912,1101.614
0.1914,1159.131
0.1916,1192.193
0.1918,1177.429
0.1920,1181.120
0.1922,1206.957
0.1924,1199.412
0.1926,1182.805
0.1928,1193.553
0.1930,1227.091
0.1932,1204.948
0.1934,1168.202
0.1936,1168.202
0.1938,1177.908
0.1940,1182.805
0.1942,1195.884
0.1944,1192.031
0.1946,1158.974
0.1948,1175.583
0.1950,1193.877
0.1952,1188.341
0.1954,1169.889
0.1956,1192.354
0.1958,1201.258
0.1960,1194.200
0.1962,1194.038
0.1964,1208.966
0.1966,1180.960
0.1968,1184.651
0.1970,1177.270
0.1972,1165.566
0.1974,1156.972
0.1976,1179.115
0.1978,1197.729
0.1980,1195.884
0.1982,1168.202
0.1984,1234.640
0.1986,1221.556
0.1988,1192.031
0.1990,1184.490
0.1992,1192.031
0.1994,1184.330
0.1996,1190.348
0.1998,1188.663
0.2000,1227.091
0.2002,1192.031
0.2004,1225.246
0.2006,1205.275
0.2008,1186.496
0.2010,1186.817
0.2012,1188.341
0.2014,1184.651
0.2016,1188.341
0.2018,1195.722
0.2020,1190.348
0.2022,1192.031
0.2024,1205.275
0.2026,1201.421
0.2028,1251.758
0.2030,1197.729
0.2032,1192.031
0.2034,1195.722
0.2036,1191.385
0.2038,1239.840
0.2040,1186.496
0.2042,1186.496
0.2044,1201.258
0.2046,1208.966
0.2048,1184.811
0.2050,1196.046
0.2052,1184.651
0.2054,1184.490
0.2056,1182.805
0.2058,1186.335
0.2060,1186.335
0.2062,1180.800
0.2064,1203.103
0.2066,1205.111
0.2068,1184.651
0.2070,1184.971
0.2072,1186.656
0.2074,1147.745
0.2076,1097.924
0.2078,1127.448
0.2080,1195.722
0.2082,1184.651
0.2084,1179.115
0.2086,1214.339
0.2088,1184.811
0.2090,1179.275
0.2092,1194.038
0.2094,1210.648
0.2096,1208.639
0.2098,1180.960
0.2100,1164.353
0.2102,1173.420
0.2104,1184.490
0.2106,1203.103
0.2108,1188.341
0.2110,1164.510
0.2112,1160.977
0.2114,1190.348
0.2116,1188.502
0.2118,1177.270
0.2120,1179.275
0.2122,1203.103
0.2124,1196.756
0.2126,1343.160
0.2128,1369.176
0.2130,1324.890
0.2132,1321.199
0.2134,1266.184
0.2136,1260.306
0.2138,1242.021
0.2140,1245.544
0.2142,1273.223
0.2144,1269.532
0.2146,1275.068
0.2148,1282.275
0.2150,1308.282
0.2152,1284.468
0.2154,1267.687
0.2156,1271.549
0.2158,1271.549
0.2160,1265.842
0.2162,1271.549
0.2164,1269.360
0.2166,1284.120
0.2168,1304.415
0.2170,1273.223
0.2172,1271.377
0.2174,1265.842
0.2176,1273.223
0.2178,1275.240
0.2180,1278.758
0.2182,1278.758
0.2184,1275.240
0.2186,1280.604
0.2188,1295.365
0.2190,1269.188
0.2192,1269.360
0.2194,1267.687
0.2196,1275.240
0.2198,1275.240
0.2200,1307.145
0.2202,1278.758
0.2204,1265.842
0.2206,1278.758
0.2208,1295.365
0.2210,1271.377
0.2212,1271.205
0.2214,1273.223
0.2216,1271.377
0.2218,1286.313
0.2220,1299.232
0.2222,1271.549
0.2224,1271.549
0.2226,1273.223
0.2228,1297.211
0.2230,1297.386
0.2232,1298.880
0.2234,1363.640
0.2236,1321.020
0.2238,1317.509
0.2240,1258.631
0.2242,1279.451
0.2244,1308.459
0.2246,1325.249
0.2248,1330.425
0.2250,1330.425
0.2252,1319.354
0.2254,1345.005
0.2256,1321.020
0.2258,1341.315
0.2260,1359.949
0.2262,1338.169
0.2264,1284.468
0.2266,1269.876
0.2268,1308.459
0.2270,1354.597
0.2272,1311.973
0.2274,1271.377
0.2276,1258.120
0.2278,1284.294
0.2280,1308.282
0.2282,1284.294
0.2284,1262.493
0.2286,1304.769
0.2288,1313.996
0.2290,1319.354
0.2292,1287.984
0.2294,1284.294
0.2296,1286.139
0.2298,1273.050
0.2300,1278.585
0.2302,1269.532
0.2304,1258.631
0.2306,1282.796
0.2308,1295.541
0.2310,1312.151
0.2312,1267.859
0.2314,1311.973
0.2316,1311.973
0.2318,1291.500
0.2320,1289.655
0.2322,1287.635
0.2324,1284.294
0.2326,1291.850
0.2328,1317.509
0.2330,1388.004
0.2332,1367.701
0.2334,1354.597
0.2336,1341.497
0.2338,1319.354
0.2340,1310.128
0.2342,1304.415
0.2344,1339.651
0.2346,1350.540
0.2348,1347.763
0.2350,1321.378
0.2352,1301.078
0.2354,1306.437
0.2356,1328.940
0.2358,1311.973
0.2360,1297.211
0.2362,1299.232
0.2364,1295.190
0.2366,1285.965
0.2368,1280.604
0.2370,1300.901
0.2372,1301.254
0.2374,1278.758
0.2376,1284.294
0.2378,1287.984
0.2380,1356.443
0.2382,1326.735
0.2384,1336.142
0.2386,1319.175
0.2388,1299.056
0.2390,1323.044
0.2392,1321.378
0.2394,1310.305
0.2396,1291.675
0.2398,1313.818
0.2400,1336.142
0.2402,1334.297
0.2404,1204.948
0.2406,1199.250
0.2408,1245.544
0.2410,1291.325
0.2412,1299.056
0.2414,1271.722
0.2416,1286.488
0.2418,1299.056
0.2420,1278.932
0.2422,1275.068
0.2424,1297.386
0.2426,1289.830
0.2428,1280.604
0.2430,1319.354
0.2432,1340.770
0.2434,1352.751
0.2436,1332.631
0.2438,1308.637
0.2440,1314.174
0.2442,1328.580
0.2444,1345.552
0.2446,1311.973
0.2448,1272.878
0.2450,1321.199
0.2452,1339.470
0.2454,1294.663
0.2456,1306.437
0.2458,1326.735
0.2460,1334.116
0.2462,1309.950
0.2464,1284.642
0.2466,1269.532
0.2468,1263.996
0.2470,1275.240
0.2472,1308.105
0.2474,1300.725
0.2476,1271.033
0.2478,1306.437
0.2480,1330.605
0.2482,1299.408
0.2484,1286.836
0.2486,1293.520
0.2488,1288.159
0.2490,1291.675
0.2492,1315.307
0.2494,1302.746
0.2496,1295.190
0.2498,1299.056
0.2500,1293.695
0.2502,1284.468
0.2504,1284.642
0.2506,1289.830
0.2508,1289.830
0.2510,1290.005
0.2512,1306.437
0.2514,1322.865
0.2516,1289.830
0.2518,1284.294
0.2520,1299.056
0.2522,1291.675
0.2524,1284.468
0.2526,1337.988
0.2528,1306.437
0.2530,1371.021
0.2532,1361.979
0.2534,1345.370
0.2536,1325.249
0.2538,1320.841
0.2540,1308.105
0.2542,1332.271
0.2544,1338.169
0.2546,1300.901
0.2548,1323.403
0.2550,1325.249
0.2552,1325.249
0.2554,1339.651
0.2556,1308.637
0.2558,1295.365
0.2560,1337.444
0.2562,1332.271
0.2564,1319.354
0.2566,1299.056
0.2568,1276.913
0.2570,1199.412
0.2572,1229.103
0.2574,1321.378
0.2576,1336.142
0.2578,1299.056
0.2580,1302.746
0.2582,1317.509
0.2584,1299.056
0.2586,1311.795
0.2588,1371.021
0.2590,1327.094
0.2592,1267.859
0.2594,1264.339
0.2596,1271.549
0.2598,1262.151
0.2600,1256.615
0.2602,1300.725
0.2604,1241.685
0.2606,1251.079
0.2608,1269.532
0.2610,1273.223
0.2612,1260.476
0.2614,1264.167
0.2616,1308.282
0.2618,1277.086
0.2620,1273.223
0.2622,1265.842
0.2624,1256.445
0.2626,1263.996
0.2628,1278.585
0.2630,1298.704
0.2632,1244.036
0.2634,1256.786
0.2636,1301.254
0.2638,1271.549
0.2640,1256.615
0.2642,1260.306
0.2644,1300.901
0.2646,1284.294
0.2648,1271.205
0.2650,1271.377
0.2652,1304.592
0.2654,1328.400
0.2656,1374.711
0.2658,1328.580
0.2660,1291.850
0.2662,1299.232
0.2664,1306.614
0.2666,1302.923
0.2668,1293.520
0.2670,1297.211
0.2672,1290.800
0.2674,1308.282
0.2676,1351.089
0.2678,1311.973
0.2680,1378.775
0.2682,1324.890
0.2684,1282.449
0.2686,1277.086
0.2688,1323.044
0.2690,1280.430
0.2692,1302.746
0.2694,1295.365
0.2696,1304.592
0.2698,1295.365
0.2700,1278.758
0.2702,1308.637
0.2704,1271.377
0.2706,1269.532
0.2708,1276.913
0.2710,1274.895
0.2712,1291.675
0.2714,1346.667
0.2716,1370.835
0.2718,1387.628
0.2720,1315.485
0.2722,1315.663
0.2724,1308.459
0.2726,1304.592
0.2728,1354.781
0.2730,1392.073
0.2732,1363.640
0.2734,1275.759
0.2736,1309.950
0.2738,1470.664
0.2740,1536.052
0.2742,1860.264
0.2744,1877.128
0.2746,1934.084
0.2748,2120.767
0.2750,2126.880
0.2752,2154.668
0.2754,2171.859
0.2756,2179.240
0.2758,2162.633
0.2760,2156.805
0.2762,2166.323
0.2764,2088.823
0.2766,2068.525
0.2768,2111.252
0.2770,2083.570
0.2772,1808.345
0.2774,1804.655
0.2776,1848.941
0.2778,1848.941
0.2780,1837.371
0.2782,1859.508
0.2784,1847.095
0.2786,1753.882
0.2788,1885.845
0.2790,1899.277
