Time (s),Main Avg Power (mW)
0.1776,10.069
0.1778,11.382
0.1780,11.292
0.1782,11.535
0.1784,10.152
0.1786,11.532
0.1788,9.632
0.1790,11.805
0.1792,16.793
0.1794,11.736
0.1796,9.923
0.1798,10.099
0.1800,10.716
0.1802,11.441
0.1804,11.262
0.1806,10.339
0.1808,10.693
0.1810,10.004
0.1812,12.261
0.1814,10.826
0.1816,10.078
0.1818,10.934
0.1820,10.587
0.1822,12.111
0.1824,15.658
0.1826,11.262
0.1828,10.280
0.1830,11.494
0.1832,11.241
0.1834,11.323
0.1836,10.169
0.1838,11.145
0.1840,10.076
0.1842,12.349
0.1844,11.191
0.1846,9.763
0.1848,11.875
0.1850,9.220
0.1852,13.184
0.1854,12.818
0.1856,13.636
0.1858,9.347
0.1860,10.527
0.1862,11.314
0.1864,11.042
0.1866,11.129
0.1868,9.886
0.1870,11.531
0.1872,10.597
0.1874,11.493
0.1876,10.067
0.1878,10.983
0.1880,10.021
0.1882,10.048
0.1884,11.736
0.1886,16.108
0.1888,11.643
0.1890,9.480
0.1892,11.207
0.1894,11.277
0.1896,12.032
0.1898,10.361
0.1900,10.169
0.1902,10.497
0.1904,11.882
0.1906,11.085
0.1908,10.457
0.1910,11.170
0.1912,10.031
0.1914,12.816
0.1916,10.290
0.1918,17.084
0.1920,10.705
0.1922,10.017
0.1924,11.617
0.1926,10.621
0.1928,12.083
0.1930,9.694
0.1932,11.560
0.1934,11.027
0.1936,11.670
0.1938,10.125
0.1940,10.473
0.1942,10.150
0.1944,11.537
0.1946,11.293
0.1948,10.066
0.1950,17.370
0.1952,10.032
0.1954,11.901
0.1956,10.649
0.1958,11.528
0.1960,10.332
0.1962,10.893
0.1964,10.140
0.1966,11.899
0.1968,10.711
0.1970,10.250
0.1972,11.085
0.1974,10.369
0.1976,12.639
0.1978,10.021
0.1980,11.330
0.1982,16.491
0.1984,10.211
0.1986,12.231
0.1988,10.538
0.1990,11.429
0.1992,10.531
0.1994,10.487
0.1996,11.218
0.1998,10.657
0.2000,11.314
0.2002,9.342
0.2004,10.964
0.2006,11.655
0.2008,11.321
0.2010,10.501
0.2012,11.266
0.2014,17.075
0.2016,13.603
0.2018,10.398
0.2020,10.878
0.2022,10.531
0.2024,9.831
0.2026,12.030
0.2028,10.565
0.2030,11.648
0.2032,10.165
0.2034,11.352
0.2036,10.162
0.2038,12.693
0.2040,9.778
0.2042,11.116
0.2044,9.846
0.2046,17.111
0.2048,11.964
0.2050,10.052
0.2052,10.775
0.2054,10.505
0.2056,11.742
0.2058,11.027
0.2060,10.860
0.2062,10.302
0.2064,10.996
0.2066,10.413
0.2068,10.917
0.2070,11.626
0.2072,10.420
0.2074,11.030
0.2076,15.311
0.2078,13.398
0.2080,10.314
0.2082,11.182
0.2084,10.250
0.2086,9.864
0.2088,12.180
0.2090,10.568
0.2092,11.439
0.2094,9.785
0.2096,11.385
0.2098,10.806
0.2100,12.224
0.2102,9.587
0.2104,11.264
0.2106,10.380
0.2108,18.940
0.2110,12.026
0.2112,10.776
0.2114,11.498
0.2116,10.017
0.2118,12.318
0.2120,10.252
0.2122,11.411
0.2124,13.819
0.2126,10.310
0.2128,11.676
0.2130,10.329
0.2132,11.617
0.2134,10.154
0.2136,10.880
0.2138,10.657
0.2140,18.684
0.2142,9.992
0.2144,11.089
0.2146,9.426
0.2148,12.525
0.2150,10.917
0.2152,11.178
0.2154,9.435
0.2156,11.111
0.2158,10.158
0.2160,11.221
0.2162,11.240
0.2164,9.992
0.2166,11.476
0.2168,9.782
0.2170,12.748
0.2172,16.535
0.2174,11.174
0.2176,10.044
0.2178,10.976
0.2180,11.878
0.2182,10.311
0.2184,11.469
0.2186,35.654
0.2188,13.066
0.2190,11.877
0.2192,11.493
0.2194,10.014
0.2196,10.137
0.2198,11.473
0.2200,12.091
0.2202,11.707
0.2204,16.301
0.2206,18.108
0.2208,20.488
0.2210,24.987
0.2212,27.310
0.2214,31.856
0.2216,26.114
0.2218,26.664
0.2220,29.414
0.2222,30.209
0.2224,27.387
0.2226,25.807
0.2228,35.847
0.2230,44.320
0.2232,53.622
0.2234,58.733
0.2236,55.853
0.2238,29.503
0.2240,17.525
0.2242,11.182
0.2244,11.129
0.2246,16.550
0.2248,10.391
0.2250,10.532
0.2252,11.340
0.2254,11.558
0.2256,9.354
0.2258,11.233
0.2260,10.484
0.2262,12.521
0.2264,10.093
0.2266,11.358
0.2268,10.184
0.2270,10.440
0.2272,12.015
0.2274,10.344
0.2276,17.923
0.2278,9.992
0.2280,11.263
0.2282,11.420
0.2284,11.958
0.2286,10.248
0.2288,11.247
0.2290,10.011
0.2292,12.547
0.2294,10.275
0.2296,10.044
0.2298,11.060
0.2300,10.282
0.2302,11.491
0.2304,10.917
0.2306,16.808
0.2308,10.856
0.2310,10.646
0.2312,10.924
0.2314,12.314
0.2316,10.457
0.2318,10.126
0.2320,11.160
0.2322,10.385
0.2324,12.262
0.2326,10.422
0.2328,10.976
0.2330,10.562
0.2332,9.081
0.2334,12.113
0.2336,10.896
0.2338,17.638
0.2340,9.384
0.2342,10.996
0.2344,11.596
0.2346,11.329
0.2348,10.052
0.2350,10.605
0.2352,10.336
0.2354,12.770
0.2356,10.828
0.2358,10.512
0.2360,9.793
0.2362,10.348
0.2364,11.559
0.2366,10.606
0.2368,11.038
0.2370,15.947
0.2372,11.345
0.2374,11.094
0.2376,11.234
0.2378,10.510
0.2380,10.246
0.2382,11.011
0.2384,9.819
0.2386,12.222
0.2388,10.399
0.2390,11.417
0.2392,9.029
0.2394,10.937
0.2396,11.410
0.2398,10.716
0.2400,10.931
0.2402,15.110
0.2404,11.713
0.2406,11.249
0.2408,11.383
