Time (s),Main Avg Power (mW)
0.2136,450.363
0.2138,455.777
0.2140,452.086
0.2142,457.870
0.2144,457.746
0.2146,455.777
0.2148,459.592
0.2150,462.000
0.2152,245.485
0.2154,230.688
0.2156,230.719
0.2158,232.501
0.2160,260.180
0.2162,282.362
0.2164,333.945
0.2166,350.550
0.2168,361.767
0.2170,311.847
0.2172,315.581
0.2174,365.310
0.2176,381.967
0.2178,422.620
0.2180,387.503
0.2182,376.482
0.2184,359.872
0.2186,356.133
0.2188,321.074
0.2190,291.549
0.2192,298.931
0.2194,297.125
0.2196,295.280
0.2198,308.157
0.2200,306.311
0.2202,282.285
0.2204,389.348
0.2206,402.374
0.2208,260.251
0.2210,288.054
0.2212,302.785
0.2214,260.251
0.2216,254.714
0.2218,262.096
0.2220,254.645
0.2222,310.086
0.2224,299.012
0.2226,341.464
0.2228,330.389
0.2230,295.320
0.2232,267.561
0.2234,334.217
0.2236,319.271
0.2238,306.395
0.2240,302.703
0.2242,260.251
0.2244,258.475
0.2246,254.645
0.2248,278.708
0.2250,295.200
0.2252,335.926
0.2254,363.564
0.2256,356.375
0.2258,302.703
0.2260,297.085
0.2262,321.247
0.2264,282.400
0.2266,286.052
0.2268,298.971
0.2270,306.395
0.2272,332.190
0.2274,324.940
0.2276,300.857
0.2278,287.937
0.2280,286.091
0.2282,287.898
0.2284,302.662
0.2286,289.861
0.2288,293.435
0.2290,289.743
0.2292,289.704
0.2294,291.589
0.2296,289.783
0.2298,289.783
0.2300,295.280
0.2302,298.971
0.2304,324.808
0.2306,319.401
0.2308,323.094
0.2310,317.426
0.2312,311.847
0.2314,321.160
0.2316,321.117
0.2318,293.474
0.2320,276.788
0.2322,275.017
0.2324,273.171
0.2326,273.097
0.2328,273.171
0.2330,273.134
0.2332,275.017
0.2334,308.157
0.2336,313.777
0.2338,310.044
0.2340,311.932
0.2342,313.735
0.2344,302.703
0.2346,317.469
0.2348,335.926
0.2350,288.015
0.2352,310.044
0.2354,310.086
0.2356,310.086
0.2358,311.847
0.2360,313.735
0.2362,310.044
0.2364,311.889
0.2366,315.623
0.2368,311.889
0.2370,315.623
0.2372,317.469
0.2374,313.777
0.2376,311.805
0.2378,367.304
