Time (s),Main Avg Power (mW)
0.1064,442.980
0.1066,439.288
0.1068,437.383
0.1070,435.538
0.1072,442.920
0.1074,431.789
0.1076,435.597
0.1078,435.833
0.1080,433.928
0.1082,454.178
0.1084,430.001
0.1086,430.176
0.1088,430.001
0.1090,439.288
0.1092,446.551
0.1094,453.931
0.1096,437.324
0.1098,435.538
0.1100,433.869
0.1102,454.239
0.1104,433.928
0.1106,450.302
0.1108,435.479
0.1110,437.443
0.1112,435.479
0.1114,437.383
0.1116,437.443
0.1118,435.479
0.1120,433.751
0.1122,469.011
0.1124,459.716
0.1126,443.160
0.1128,442.980
0.1130,444.826
0.1132,441.134
0.1134,439.288
0.1136,435.597
0.1138,430.001
0.1140,444.645
0.1142,461.375
0.1144,463.534
0.1146,433.928
0.1148,433.986
0.1150,439.288
0.1152,439.229
0.1154,446.672
0.1156,442.980
0.1158,437.383
0.1160,431.847
0.1162,437.383
0.1164,385.710
0.1166,361.767
0.1168,411.770
0.1170,437.621
0.1172,432.023
0.1174,418.928
0.1176,413.392
0.1178,415.294
0.1180,418.928
0.1182,426.253
0.1184,446.672
0.1186,417.083
0.1188,437.621
0.1190,433.986
0.1192,439.527
0.1194,450.485
0.1196,433.869
0.1198,433.634
0.1200,435.538
0.1202,437.087
0.1204,509.358
0.1206,448.457
0.1208,441.134
0.1210,443.100
0.1212,445.007
0.1214,452.454
0.1216,444.826
0.1218,444.826
0.1220,442.860
0.1222,437.324
0.1224,459.530
0.1226,450.302
0.1228,441.134
0.1230,441.134
0.1232,439.467
0.1234,433.986
0.1236,443.160
0.1238,433.751
0.1240,433.693
0.1242,431.789
0.1244,463.158
0.1246,450.241
0.1248,428.156
0.1250,428.156
0.1252,430.176
0.1254,437.561
0.1256,441.254
0.1258,441.254
0.1260,439.408
0.1262,435.597
0.1264,448.396
0.1266,446.551
0.1268,424.408
0.1270,444.826
0.1272,444.946
0.1274,435.715
0.1276,442.980
0.1278,439.467
0.1280,435.715
0.1282,437.680
0.1284,442.860
0.1286,463.220
0.1288,441.015
0.1290,444.766
0.1292,444.826
0.1294,455.839
0.1296,444.946
0.1298,442.980
0.1300,437.621
0.1302,432.081
0.1304,441.254
0.1306,476.333
0.1308,439.169
0.1310,431.789
0.1312,433.634
0.1314,441.074
0.1316,437.443
0.1318,441.254
0.1320,441.254
0.1322,439.288
0.1324,433.751
0.1326,454.239
0.1328,398.790
0.1330,359.921
0.1332,381.967
0.1334,433.575
0.1336,435.538
0.1338,433.869
0.1340,409.923
0.1342,415.406
0.1344,428.330
0.1346,441.134
0.1348,431.905
0.1350,404.164
0.1352,435.479
0.1354,433.634
0.1356,437.383
0.1358,441.015
0.1360,433.751
0.1362,437.680
0.1364,437.621
0.1366,454.239
0.1368,465.003
0.1370,439.288
0.1372,439.288
0.1374,442.860
0.1376,442.860
0.1378,446.611
0.1380,446.551
0.1382,444.826
0.1384,445.007
0.1386,456.147
0.1388,459.716
0.1390,435.715
0.1392,446.611
0.1394,457.746
0.1396,444.766
0.1398,444.766
0.1400,448.517
0.1402,450.241
0.1404,477.920
0.1406,450.546
0.1408,469.075
0.1410,437.680
0.1412,448.517
0.1414,442.980
0.1416,430.001
0.1418,431.847
0.1420,439.288
0.1422,441.015
0.1424,441.134
0.1426,439.288
0.1428,463.283
0.1430,441.314
0.1432,426.542
0.1434,432.023
0.1436,454.178
0.1438,430.001
0.1440,437.324
0.1442,437.324
0.1444,450.302
0.1446,437.324
0.1448,463.283
0.1450,446.611
0.1452,441.254
0.1454,445.007
0.1456,445.007
0.1458,443.100
0.1460,448.517
0.1462,441.015
0.1464,439.169
0.1466,433.634
0.1468,450.241
0.1470,472.320
0.1472,500.402
0.1474,431.905
0.1476,433.869
0.1478,439.408
0.1480,437.443
0.1482,439.288
0.1484,441.015
0.1486,441.015
0.1488,450.302
0.1490,452.086
0.1492,422.791
0.1494,373.094
0.1496,363.711
0.1498,420.831
0.1500,439.467
0.1502,430.001
0.1504,413.448
0.1506,450.607
0.1508,433.634
0.1510,442.920
0.1512,418.985
0.1514,411.770
0.1516,426.542
0.1518,439.408
0.1520,437.324
0.1522,442.860
0.1524,435.715
0.1526,433.693
0.1528,441.015
0.1530,463.158
0.1532,440.955
0.1534,441.015
0.1536,442.980
0.1538,443.160
0.1540,443.220
0.1542,445.007
0.1544,455.900
0.1546,444.766
0.1548,442.860
0.1550,472.384
0.1552,453.931
0.1554,433.634
0.1556,439.169
0.1558,443.100
0.1560,443.160
0.1562,437.621
0.1564,433.928
0.1566,444.946
0.1568,429.943
0.1570,457.684
0.1572,446.611
0.1574,431.847
0.1576,426.137
0.1578,468.821
0.1580,430.001
0.1582,433.928
0.1584,443.160
0.1586,441.314
0.1588,441.134
0.1590,455.839
0.1592,452.209
0.1594,443.100
0.1596,428.098
0.1598,422.620
0.1600,452.209
0.1602,485.695
0.1604,446.853
0.1606,476.397
0.1608,439.288
0.1610,452.209
0.1612,457.870
0.1614,439.229
0.1616,437.443
0.1618,444.826
0.1620,442.920
0.1622,445.007
0.1624,444.946
0.1626,442.980
0.1628,441.314
0.1630,443.100
0.1632,457.870
0.1634,442.860
0.1636,441.015
0.1638,429.943
0.1640,431.905
0.1642,435.479
0.1644,452.393
0.1646,441.134
0.1648,443.100
0.1650,445.007
0.1652,463.534
0.1654,437.383
0.1656,426.599
0.1658,365.458
0.1660,361.473
0.1662,407.800
0.1664,437.443
0.1666,433.751
0.1668,419.099
0.1670,413.448
0.1672,439.288
0.1674,428.330
0.1676,422.791
0.1678,415.294
0.1680,411.547
0.1682,435.538
0.1684,437.383
0.1686,439.229
0.1688,437.443
0.1690,435.774
0.1692,457.932
0.1694,456.209
0.1696,439.229
0.1698,441.134
0.1700,441.134
0.1702,439.229
0.1704,442.920
0.1706,452.209
0.1708,444.705
0.1710,446.853
0.1712,461.188
0.1714,506.078
0.1716,439.467
0.1718,435.833
0.1720,437.265
0.1722,441.134
0.1724,441.134
0.1726,439.169
0.1728,435.538
0.1730,443.100
0.1732,448.396
0.1734,459.779
0.1736,441.373
0.1738,433.928
0.1740,426.484
0.1742,428.214
0.1744,430.060
0.1746,435.479
0.1748,433.693
0.1750,441.015
0.1752,448.457
0.1754,474.679
0.1756,457.746
0.1758,433.869
0.1760,428.388
0.1762,424.522
0.1764,442.920
0.1766,446.611
0.1768,440.955
0.1770,439.169
0.1772,446.611
0.1774,476.333
0.1776,461.563
0.1778,457.932
0.1780,466.975
0.1782,470.794
0.1784,472.512
0.1786,476.333
0.1788,483.521
0.1790,485.301
0.1792,464.940
0.1794,485.366
0.1796,478.049
0.1798,478.179
0.1800,504.095
0.1802,479.830
0.1804,480.025
0.1806,518.656
0.1808,526.181
0.1810,693.908
0.1812,706.731
0.1814,734.608
0.1816,738.200
0.1818,723.436
0.1820,718.191
0.1822,686.526
0.1824,647.858
0.1826,666.496
0.1828,721.688
0.1830,725.281
0.1832,620.340
0.1834,450.302
0.1836,450.363
0.1838,417.139
0.1840,418.928
0.1842,426.368
0.1844,407.911
0.1846,443.220
0.1848,435.715
0.1850,437.561
0.1852,439.288
0.1854,442.860
0.1856,463.220
0.1858,435.479
0.1860,435.597
0.1862,441.314
0.1864,441.314
0.1866,442.920
0.1868,441.254
0.1870,444.705
0.1872,452.209
0.1874,446.672
0.1876,470.539
0.1878,448.335
0.1880,442.920
0.1882,437.383
0.1884,437.443
0.1886,441.314
0.1888,443.100
0.1890,441.254
0.1892,433.928
0.1894,437.324
0.1896,476.203
0.1898,441.074
0.1900,431.789
0.1902,439.169
0.1904,430.060
0.1906,426.484
0.1908,428.330
0.1910,430.234
0.1912,431.789
0.1914,439.288
0.1916,457.870
0.1918,457.746
0.1920,437.383
0.1922,433.634
0.1924,459.530
0.1926,442.860
0.1928,428.330
0.1930,454.239
0.1932,441.314
0.1934,439.467
0.1936,452.147
0.1938,461.438
0.1940,435.538
0.1942,435.597
0.1944,435.243
0.1946,452.147
0.1948,444.705
0.1950,442.980
0.1952,445.007
0.1954,443.160
0.1956,454.178
0.1958,465.318
0.1960,433.693
0.1962,430.060
0.1964,450.363
0.1966,435.479
0.1968,431.789
0.1970,433.634
0.1972,439.288
0.1974,439.467
0.1976,443.100
0.1978,469.011
0.1980,444.946
0.1982,435.597
0.1984,429.943
0.1986,419.099
0.1988,360.165
0.1990,361.669
0.1992,418.872
0.1994,446.611
0.1996,442.920
0.1998,437.561
0.2000,422.849
0.2002,415.294
0.2004,417.083
0.2006,441.314
0.2008,424.465
0.2010,422.562
0.2012,437.324
0.2014,437.443
0.2016,441.314
0.2018,457.932
0.2020,446.793
0.2022,439.288
0.2024,441.254
0.2026,437.561
0.2028,441.015
0.2030,441.074
0.2032,439.229
0.2034,442.860
0.2036,444.766
0.2038,463.409
0.2040,465.318
0.2042,444.946
0.2044,442.860
0.2046,446.611
0.2048,435.715
0.2050,439.169
0.2052,441.134
0.2054,446.551
0.2056,439.169
0.2058,446.611
0.2060,468.821
0.2062,433.869
0.2064,433.986
0.2066,433.869
0.2068,430.060
0.2070,428.156
0.2072,426.253
0.2074,430.001
0.2076,431.847
0.2078,444.766
0.2080,467.101
0.2082,443.100
0.2084,439.229
0.2086,441.314
0.2088,435.774
0.2090,426.484
0.2092,422.677
0.2094,448.274
0.2096,448.396
0.2098,437.324
0.2100,465.066
0.2102,446.672
0.2104,439.288
0.2106,437.383
0.2108,433.928
0.2110,439.408
0.2112,445.007
0.2114,442.980
0.2116,448.457
0.2118,442.860
0.2120,466.848
0.2122,452.209
0.2124,437.383
0.2126,432.023
0.2128,441.314
0.2130,442.980
0.2132,432.023
0.2134,432.023
0.2136,435.715
0.2138,439.288
0.2140,457.746
0.2142,457.560
0.2144,441.074
0.2146,461.438
0.2148,437.561
0.2150,433.986
0.2152,380.173
0.2154,367.254
0.2156,409.701
0.2158,442.860
0.2160,457.622
0.2162,452.209
0.2164,420.774
0.2166,437.383
0.2168,429.943
0.2170,419.099
0.2172,417.366
0.2174,461.625
0.2176,437.621
0.2178,439.288
0.2180,446.551
0.2182,463.220
0.2184,433.693
0.2186,437.383
0.2188,435.597
0.2190,435.597
0.2192,441.074
0.2194,443.100
0.2196,450.668
0.2198,441.254
0.2200,446.611
0.2202,472.448
0.2204,448.396
0.2206,442.620
0.2208,490.903
0.2210,439.229
0.2212,435.715
0.2214,437.561
0.2216,442.860
0.2218,441.134
0.2220,437.443
0.2222,461.375
0.2224,450.363
0.2226,435.538
0.2228,431.789
0.2230,433.634
0.2232,431.847
0.2234,426.484
0.2236,428.330
0.2238,433.869
0.2240,430.001
0.2242,455.900
0.2244,455.839
0.2246,450.363
0.2248,439.288
0.2250,435.538
0.2252,435.420
0.2254,428.098
0.2256,424.522
0.2258,441.373
0.2260,448.700
0.2262,452.454
0.2264,455.900
0.2266,437.443
0.2268,439.408
0.2270,439.169
0.2272,433.693
0.2274,437.383
0.2276,442.980
0.2278,442.920
0.2280,445.007
0.2282,456.024
0.2284,468.948
0.2286,441.314
0.2288,439.288
0.2290,429.943
0.2292,431.789
0.2294,452.209
0.2296,444.766
0.2298,433.693
0.2300,437.621
0.2302,446.672
0.2304,465.318
0.2306,444.946
0.2308,441.314
0.2310,439.229
0.2312,433.751
0.2314,426.195
0.2316,400.474
0.2318,361.865
0.2320,374.687
0.2322,430.176
0.2324,467.101
0.2326,437.561
0.2328,407.911
0.2330,419.099
0.2332,418.985
0.2334,417.139
0.2336,417.083
0.2338,407.855
0.2340,431.847
0.2342,435.538
0.2344,461.563
0.2346,465.381
0.2348,433.928
0.2350,433.928
0.2352,433.634
0.2354,435.597
0.2356,437.443
0.2358,441.015
0.2360,441.074
0.2362,446.551
0.2364,463.158
0.2366,465.129
0.2368,445.007
0.2370,445.007
0.2372,443.100
0.2374,441.254
0.2376,435.479
0.2378,433.634
0.2380,441.074
0.2382,441.015
0.2384,454.055
0.2386,461.438
0.2388,437.561
0.2390,443.100
0.2392,437.680
0.2394,433.986
0.2396,442.920
0.2398,430.176
0.2400,426.310
0.2402,426.253
0.2404,435.479
0.2406,459.716
0.2408,479.895
0.2410,441.134
0.2412,441.254
0.2414,437.383
0.2416,435.774
0.2418,430.176
0.2420,426.484
0.2422,433.634
0.2424,455.900
0.2426,459.405
0.2428,444.766
0.2430,435.715
0.2432,439.467
0.2434,437.561
0.2436,437.443
0.2438,433.751
0.2440,439.229
0.2442,444.826
0.2444,442.860
0.2446,477.920
0.2448,455.777
0.2450,442.980
0.2452,442.980
0.2454,437.561
0.2456,430.176
0.2458,448.700
0.2460,437.561
0.2462,431.905
0.2464,431.789
0.2466,457.684
0.2468,455.900
0.2470,439.169
0.2472,441.134
0.2474,441.134
0.2476,437.561
0.2478,430.176
0.2480,420.831
0.2482,354.624
0.2484,371.096
0.2486,429.943
0.2488,461.313
0.2490,431.789
0.2492,413.392
0.2494,413.392
0.2496,426.484
0.2498,417.253
0.2500,419.156
0.2502,415.181
0.2504,420.831
0.2506,446.793
0.2508,461.438
0.2510,439.229
0.2512,435.479
0.2514,440.895
0.2516,435.538
0.2518,437.621
0.2520,437.561
0.2522,444.946
0.2524,448.700
0.2526,448.457
0.2528,476.010
0.2530,455.839
0.2532,455.839
0.2534,452.086
0.2536,452.209
0.2538,452.147
0.2540,444.766
0.2542,454.239
0.2544,465.381
0.2546,455.900
0.2548,467.164
0.2550,446.611
0.2552,433.575
0.2554,444.705
0.2556,431.789
0.2558,433.693
0.2560,433.693
0.2562,432.081
0.2564,428.214
0.2566,428.330
0.2568,452.331
0.2570,446.793
0.2572,439.288
0.2574,439.229
0.2576,446.611
0.2578,437.324
0.2580,435.479
0.2582,435.597
0.2584,426.484
0.2586,424.638
0.2588,463.471
0.2590,463.283
0.2592,435.715
0.2594,435.597
0.2596,450.363
0.2598,437.443
0.2600,435.479
0.2602,433.634
0.2604,437.383
0.2606,452.393
0.2608,493.082
0.2610,470.921
0.2612,443.100
0.2614,441.015
0.2616,441.074
0.2618,435.715
0.2620,430.060
0.2622,439.229
0.2624,446.611
