up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 962029	 0.22000718	 11728 17011 96121	 1 1.0	 1 2438108 97839
 962515	 0.8965517	 11734 17021 96166	 1 1.0	 1 2438108 97839
 963016	 0.22000718	 11739 17031 96217	 1 1.0	 1 2438108 97839
 963515	 0.22000718	 11747 17042 96267	 1 1.0	 1 2438108 97839
 964015	 0.22000718	 11753 17052 96316	 1 1.0	 1 2438108 97839
 964542	 0.22000718	 11760 17065 96367	 1 1.0	 1 2469716 99343
 965025	 0.8965517	 11769 17097 96416	 1 1.0	 1 2855326 105083
 965525	 0.22000718	 11784 17120 96467	 1 1.0	 1 2968995 106623
 966015	 0.22000718	 11792 17130 96513	 1 1.0	 1 2968995 106623
 966533	 0.22000718	 11800 17141 96563	 1 1.0	 1 2968995 106623
 967039	 0.22000718	 11808 17152 96614	 1 1.0	 1 2968995 106623
 967515	 0.22000718	 11811 17161 96662	 1 1.0	 1 2968995 106623
 968025	 0.22000718	 11816 17172 96714	 1 1.0	 1 2968995 106623
 968508	 0.8965517	 11822 17180 96762	 1 1.0	 1 2968995 106623
 969008	 0.22000718	 11830 17190 96814	 1 1.0	 1 2968995 106623
 969508	 0.22000718	 11839 17206 96864	 1 1.0	 1 2968995 106623
 970025	 0.22000718	 11843 17216 96913	 1 1.0	 1 2968995 106623
 970516	 0.22000718	 11850 17229 96963	 1 1.0	 1 2968995 106623
 971008	 0.22000718	 11859 17240 97014	 1 1.0	 1 2968995 106623
 971508	 0.22000718	 11864 17251 97063	 1 1.0	 1 2968995 106623
 972025	 0.22000718	 11870 17261 97113	 1 1.0	 1 2968995 106623
 972528	 0.22000718	 11878 17274 97165	 1 1.0	 1 2968995 106623
 973007	 0.22000718	 11891 17290 97214	 1 1.0	 1 2968995 106623
 973526	 0.22000718	 11895 17300 97263	 1 1.0	 1 2968995 106623
 974016	 0.22000718	 11904 17311 97314	 1 1.0	 1 2968995 106623
 974543	 0.8965517	 11912 17322 97362	 1 1.0	 1 2987103 107847
 975052	 0.8965517	 11914 17355 97412	 1 1.0	 1 3386103 118143
 975516	 0.22000718	 11922 17376 97462	 1 1.0	 1 3499824 120103
 976028	 0.22000718	 11928 17387 97513	 1 1.0	 1 3499824 120103
 976516	 0.22000718	 11940 17402 97563	 1 1.0	 1 3499824 120103
 977008	 0.22000718	 11943 17413 97613	 1 1.0	 1 3499824 120103
 977525	 0.22000718	 11951 17422 97662	 1 1.0	 1 3499824 120103
 978015	 0.8965517	 11957 17430 97710	 1 1.0	 1 3499824 120103
 978515	 0.22000718	 11964 17440 97762	 1 1.0	 1 3499824 120103
 979016	 0.22000718	 11971 17451 97813	 1 1.0	 1 3499824 120103
 979508	 0.22000718	 11974 17461 97863	 1 1.0	 1 3499824 120103
 980024	 0.8965517	 11985 17475 97917	 1 1.0	 1 3499824 120103
 980541	 0.22000718	 11995 17487 97963	 1 1.0	 1 3499824 120103
 981015	 0.22000718	 12004 17498 98013	 1 1.0	 1 3499824 120103
 981533	 0.22000718	 12011 17509 98062	 1 1.0	 1 3499824 120103
 982034	 0.22000718	 12017 17519 98112	 1 1.0	 1 3499824 120103
 982515	 0.22000718	 12024 17528 98161	 1 1.0	 1 3499824 120103
 983034	 0.22000718	 12032 17539 98213	 1 1.0	 1 3499824 120103
 983515	 0.8965517	 12042 17552 98266	 1 1.0	 1 3499824 120103
 984024	 0.22000718	 12048 17562 98312	 1 1.0	 1 3499824 120103
 984509	 0.8965517	 12056 17574 98358	 1 1.0	 1 3499824 120103
 985026	 0.22000718	 12075 17607 98412	 1 1.0	 1 3499824 120103
 985537	 0.22000718	 12098 17637 98464	 1 1.0	 1 3499824 120103
 986030	 0.8965517	 12115 17667 98512	 1 1.0	 1 3499824 120103
 986517	 0.3448276	 12126 17686 98562	 1 1.0	 1 3499824 120103
 987030	 0.22000718	 12139 17702 98617	 1 1.0	 1 3499824 120103
 987512	 0.8965517	 12160 17727 98661	 1 1.0	 1 3499824 120103
 988014	 0.8965517	 12174 17754 98711	 1 1.0	 1 3499824 120103
 988527	 0.22000718	 12179 17763 98760	 1 1.0	 1 3499824 120103
 989005	 0.8965517	 12206 17799 98808	 1 1.0	 1 3499824 120103
 989527	 0.22000718	 12221 17821 98861	 1 1.0	 1 3499824 120103
 990015	 0.22000718	 12227 17831 98911	 1 1.0	 1 3499824 120103
