up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 3488101	 0.8965517	 26023 42043 348238	 1 1.0	 1 50855052 1077607
 3488684	 0.8965517	 26040 42063 348295	 1 1.0	 1 50855052 1077607
 3489074	 0.22000718	 26050 42073 348336	 1 1.0	 1 50855052 1077607
 3489570	 0.22000718	 26058 42083 348386	 1 1.0	 1 50855052 1077607
 3490056	 0.22000718	 26065 42094 348436	 1 1.0	 1 50855052 1077607
 3490553	 0.8965517	 26089 42123 348485	 1 1.0	 1 50855052 1077607
 3491081	 0.22000718	 26117 42162 348538	 1 1.0	 1 50855052 1077607
 3491552	 0.7241379	 26134 42196 348585	 1 1.0	 1 50855052 1077607
 3492066	 0.8965517	 26146 42217 348637	 1 1.0	 1 50855052 1077607
 3492571	 0.8965517	 26150 42226 348685	 1 1.0	 1 50855052 1077607
 3493069	 0.22000718	 26163 42242 348742	 1 1.0	 1 50855052 1077607
 3493555	 0.22000718	 26170 42253 348786	 1 1.0	 1 50855052 1077607
 3494056	 0.8965517	 26176 42263 348835	 1 1.0	 1 50855052 1077607
 3494564	 0.8965517	 26185 42273 348885	 1 1.0	 1 50855052 1077607
 3495084	 0.8965517	 26191 42285 348937	 1 1.0	 1 50855052 1077607
 3495591	 0.8965517	 26202 42298 348989	 1 1.0	 1 50855052 1077607
 3496098	 0.8965517	 26216 42319 349040	 1 1.0	 1 50855052 1077607
 3496603	 0.8965517	 26222 42345 349087	 1 1.0	 1 51027660 1081573
 3497069	 0.22000718	 26239 42373 349133	 1 1.0	 1 51237660 1087497
 3497589	 0.8965517	 26251 42397 349181	 1 1.0	 1 51507820 1092397
 3498117	 0.8965517	 26262 42429 349235	 1 1.0	 1 51723958 1096387
 3498586	 0.8965517	 26270 42456 349282	 1 1.0	 1 51956458 1100657
 3499088	 0.8965517	 26277 42479 349332	 1 1.0	 1 52169596 1104647
 3499590	 0.8965517	 26284 42503 349377	 1 1.0	 1 52450031 1109337
 3500070	 0.22000718	 26291 42514 349423	 1 1.0	 1 52450031 1109337
 3500579	 0.22000718	 26297 42526 349473	 1 1.0	 1 52450031 1109337
 3501055	 0.8965517	 26304 42536 349522	 1 1.0	 1 52450111 1109407
 3501555	 0.8965517	 26310 42548 349573	 1 1.0	 1 52450111 1109407
 3502065	 0.22000718	 26318 42561 349623	 1 1.0	 1 52450111 1109407
 3502565	 0.22000718	 26330 42578 349681	 1 1.0	 1 52450111 1109407
 3503069	 0.22000718	 26336 42589 349724	 1 1.0	 1 52450111 1109407
 3503565	 0.22000718	 26341 42599 349773	 1 1.0	 1 52450111 1109407
 3504073	 0.22000718	 26347 42609 349823	 1 1.0	 1 52450111 1109407
 3504566	 0.22000718	 26355 42621 349873	 1 1.0	 1 52450111 1109407
 3505069	 0.22000718	 26360 42632 349923	 1 1.0	 1 52450191 1109477
 3505555	 0.22000718	 26369 42643 349974	 1 1.0	 1 52450191 1109477
 3506075	 0.8965517	 26373 42652 350023	 1 1.0	 1 52450191 1109477
 3506597	 0.8965517	 26380 42670 350067	 1 1.0	 1 52697799 1113921
 3507109	 0.8965517	 26390 42699 350119	 1 1.0	 1 53200351 1120921
 3507602	 0.8965517	 26401 42735 350164	 1 1.0	 1 53554351 1127151
 3508092	 0.8965517	 26414 42771 350213	 1 1.0	 1 53876851 1132261
 3508552	 0.3448276	 26428 42798 350258	 1 1.0	 1 54041786 1136041
 3509065	 0.22000718	 26434 42809 350310	 1 1.0	 1 54041786 1136041
 3509555	 0.22000718	 26442 42821 350361	 1 1.0	 1 54041786 1136041
 3510068	 0.8965517	 26449 42831 350410	 1 1.0	 1 54041786 1136041
 3510554	 0.22000718	 26453 42842 350459	 1 1.0	 1 54041786 1136041
 3511065	 0.22000718	 26460 42852 350509	 1 1.0	 1 54041786 1136041
 3511565	 0.22000718	 26469 42862 350559	 1 1.0	 1 54041786 1136041
 3512057	 0.22000718	 26474 42872 350609	 1 1.0	 1 54041786 1136041
 3512564	 0.22000718	 26486 42887 350659	 1 1.0	 1 54041866 1136111
 3513081	 0.22000718	 26490 42898 350710	 1 1.0	 1 54041866 1136111
 3513555	 0.22000718	 26498 42911 350760	 1 1.0	 1 54041866 1136111
 3514066	 0.8965517	 26504 42920 350808	 1 1.0	 1 54041924 1136111
 3514555	 0.22000718	 26510 42930 350859	 1 1.0	 1 54041924 1136111
 3515065	 0.22000718	 26516 42941 350910	 1 1.0	 1 54041924 1136111
 3515555	 0.22000718	 26523 42953 350960	 1 1.0	 1 54041924 1136111
 3516055	 0.22000718	 26532 42964 351009	 1 1.0	 1 54041924 1136111
 3516592	 0.8965517	 26541 42990 351058	 1 1.0	 1 54267032 1141185
 3517090	 0.8965517	 26553 43015 351105	 1 1.0	 1 54408032 1143565
 3517568	 0.8965517	 26570 43038 351152	 1 1.0	 1 54637584 1147345
 3518117	 0.8965517	 26577 43062 351201	 1 1.0	 1 54843084 1151335
 3518607	 0.8965517	 26586 43092 351248	 1 1.0	 1 55111584 1154905
 3519099	 0.8965517	 26590 43114 351294	 1 1.0	 1 55371200 1159315
 3519624	 0.8965517	 26600 43143 351341	 1 1.0	 1 55633635 1163515
 3520069	 0.22000718	 26603 43152 351387	 1 1.0	 1 55633635 1163515
 3520557	 0.8965517	 26609 43162 351438	 1 1.0	 1 55633635 1163515
 3521081	 0.22000718	 26613 43172 351488	 1 1.0	 1 55633635 1163515
 3521555	 0.22000718	 26625 43188 351544	 1 1.0	 1 55633635 1163515
 3522064	 0.22000718	 26634 43199 351589	 1 1.0	 1 55633635 1163515
 3522564	 0.22000718	 26640 43209 351638	 1 1.0	 1 55633635 1163515
 3523065	 0.22000718	 26647 43219 351688	 1 1.0	 1 55633635 1163515
 3523565	 0.22000718	 26655 43230 351738	 1 1.0	 1 55633635 1163515
 3524070	 0.22000718	 26662 43239 351787	 1 1.0	 1 55633635 1163515
 3524555	 0.8965517	 26669 43250 351837	 1 1.0	 1 55633635 1163515
 3525067	 0.8965517	 26675 43263 351889	 1 1.0	 1 55633635 1163515
 3525571	 0.22000718	 26682 43273 351938	 1 1.0	 1 55633635 1163515
 3526080	 0.22000718	 26689 43284 351989	 1 1.0	 1 55633691 1163663
 3526576	 0.8965517	 26702 43305 352034	 1 1.0	 1 55768801 1167259
 3527088	 0.22000718	 26716 43338 352086	 1 1.0	 1 55983353 1171109
 3527592	 0.8965517	 26726 43361 352134	 1 1.0	 1 56177027 1175029
 3528096	 0.8965517	 26738 43383 352181	 1 1.0	 1 56367665 1180745
 3528555	 0.8965517	 26743 43401 352231	 1 1.0	 1 56540281 1184105
 3529056	 0.8965517	 26753 43427 352278	 1 1.0	 1 56699339 1187115
 3529579	 0.22000718	 26761 43443 352330	 1 1.0	 1 56771397 1188515
