up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1158337	 0.8965517	 12529 18369 115735	 1 1.0	 1 3514912 121299
 1158845	 0.8965517	 12541 18386 115784	 1 1.0	 1 3514912 121299
 1159289	 0.8965517	 12560 18416 115832	 1 1.0	 1 3514912 121299
 1159786	 0.22000718	 12567 18427 115884	 1 1.0	 1 3514912 121299
 1160285	 0.22000718	 12590 18466 115934	 1 1.0	 1 3514912 121299
 1160787	 0.8965517	 12596 18478 115984	 1 1.0	 1 3514912 121299
 1161286	 0.8965517	 12621 18512 116031	 1 1.0	 1 3514912 121299
 1161833	 0.8965517	 12632 18547 116083	 1 1.0	 1 3734066 125999
 1162313	 0.22000718	 12641 18572 116128	 1 1.0	 1 4045735 130759
 1162786	 0.8965517	 12646 18581 116177	 1 1.0	 1 4045735 130759
 1163296	 0.8965517	 12649 18589 116226	 1 1.0	 1 4045735 130759
 1163796	 0.22000718	 12655 18599 116278	 1 1.0	 1 4046063 130759
 1164295	 0.22000718	 12662 18609 116328	 1 1.0	 1 4046063 130759
 1164810	 0.22000718	 12671 18624 116383	 1 1.0	 1 4046391 130759
 1165315	 0.8965517	 12677 18636 116429	 1 1.0	 1 4046391 130759
 1165795	 0.22000718	 12687 18649 116478	 1 1.0	 1 4046391 130759
 1166316	 0.22000718	 12691 18660 116529	 1 1.0	 1 4046449 130759
 1166788	 0.8965517	 12697 18671 116577	 1 1.0	 1 4046777 130759
 1167309	 0.22000718	 12708 18685 116629	 1 1.0	 1 4046777 130759
 1167786	 0.8965517	 12716 18695 116675	 1 1.0	 1 4046777 130759
 1168305	 0.22000718	 12722 18705 116728	 1 1.0	 1 4046777 130759
 1168795	 0.22000718	 12732 18719 116778	 1 1.0	 1 4046777 130759
 1169295	 0.22000718	 12739 18729 116828	 1 1.0	 1 4046777 130759
 1169795	 0.22000718	 12746 18740 116879	 1 1.0	 1 4046777 130759
 1170308	 0.22000718	 12752 18752 116928	 1 1.0	 1 4046777 130759
 1170797	 0.22000718	 12760 18765 116978	 1 1.0	 1 4046777 130759
 1171296	 0.22000718	 12767 18775 117029	 1 1.0	 1 4046777 130759
 1171824	 0.8965517	 12772 18794 117073	 1 1.0	 1 4306385 136183
 1172335	 0.8965517	 12785 18826 117125	 1 1.0	 1 4577664 140663
 1172796	 0.22000718	 12790 18838 117171	 1 1.0	 1 4577664 140663
 1173305	 0.22000718	 12798 18848 117220	 1 1.0	 1 4577664 140663
 1173795	 0.22000718	 12805 18859 117270	 1 1.0	 1 4577664 140663
 1174305	 0.22000718	 12812 18870 117320	 1 1.0	 1 4577664 140663
 1174786	 0.22000718	 12820 18881 117370	 1 1.0	 1 4577664 140663
 1175312	 0.22000718	 12828 18891 117420	 1 1.0	 1 4577664 140663
 1175795	 0.22000718	 12833 18902 117470	 1 1.0	 1 4577664 140663
 1176312	 0.22000718	 12844 18918 117521	 1 1.0	 1 4577664 140663
 1176805	 0.22000718	 12852 18927 117570	 1 1.0	 1 4577664 140663
 1177287	 0.22000718	 12859 18938 117619	 1 1.0	 1 4577664 140663
 1177809	 0.22000718	 12868 18948 117670	 1 1.0	 1 4577664 140663
 1178307	 0.22000718	 12874 18958 117720	 1 1.0	 1 4577664 140663
 1178809	 0.8965517	 12882 18968 117769	 1 1.0	 1 4577992 140663
 1179296	 0.22000718	 12888 18977 117819	 1 1.0	 1 4577992 140663
 1179795	 0.8965517	 12898 18992 117874	 1 1.0	 1 4578320 140663
 1180312	 0.22000718	 12905 19002 117921	 1 1.0	 1 4578320 140663
 1180795	 0.22000718	 12909 19012 117970	 1 1.0	 1 4578320 140663
 1181304	 0.22000718	 12916 19022 118020	 1 1.0	 1 4578320 140663
 1181820	 0.8965517	 12922 19041 118070	 1 1.0	 1 4675986 143217
 1182327	 0.8965517	 12929 19072 118119	 1 1.0	 1 4997038 148887
 1182796	 0.22000718	 12941 19096 118174	 1 1.0	 1 5109265 151547
 1183313	 0.8965517	 12944 19107 118218	 1 1.0	 1 5109265 151547
 1183810	 0.22000718	 12956 19122 118268	 1 1.0	 1 5109265 151547
 1184295	 0.22000718	 12963 19132 118318	 1 1.0	 1 5109265 151547
 1184806	 0.22000718	 12972 19143 118369	 1 1.0	 1 5109265 151547
 1185295	 0.22000718	 12976 19153 118418	 1 1.0	 1 5109265 151547
 1185786	 0.22000718	 12984 19164 118468	 1 1.0	 1 5109265 151547
 1186294	 0.22000718	 12990 19174 118518	 1 1.0	 1 5109265 151547
 1186810	 0.22000718	 12995 19186 118569	 1 1.0	 1 5109593 151547
 1187305	 0.8965517	 13006 19202 118618	 1 1.0	 1 5109593 151547
 1187786	 0.8965517	 13013 19212 118668	 1 1.0	 1 5109593 151547
 1188313	 0.8965517	 13021 19223 118717	 1 1.0	 1 5109593 151547
 1188811	 0.22000718	 13028 19232 118768	 1 1.0	 1 5109593 151547
 1189295	 0.22000718	 13036 19242 118818	 1 1.0	 1 5109593 151547
 1189795	 0.22000718	 13043 19252 118868	 1 1.0	 1 5109921 151547
 1190305	 0.22000718	 13052 19262 118918	 1 1.0	 1 5109921 151547
 1190805	 0.22000718	 13062 19278 118973	 1 1.0	 1 5110249 151547
 1191309	 0.22000718	 13071 19290 119018	 1 1.0	 1 5110249 151547
 1191850	 0.8965517	 13076 19315 119069	 1 1.0	 1 5294915 155991
 1192328	 0.8965517	 13085 19344 119115	 1 1.0	 1 5598025 161521
 1192786	 0.22000718	 13093 19355 119165	 1 1.0	 1 5641522 162571
 1193304	 0.22000718	 13100 19365 119215	 1 1.0	 1 5641522 162571
 1193786	 0.22000718	 13105 19375 119265	 1 1.0	 1 5641522 162571
 1194310	 0.22000718	 13115 19387 119315	 1 1.0	 1 5641522 162571
 1194813	 0.22000718	 13124 19402 119365	 1 1.0	 1 5641522 162571
 1195297	 0.8965517	 13129 19412 119415	 1 1.0	 1 5641522 162571
 1195795	 0.22000718	 13136 19422 119465	 1 1.0	 1 5641522 162571
 1196310	 0.22000718	 13141 19432 119515	 1 1.0	 1 5641522 162571
 1196804	 0.8965517	 13144 19441 119564	 1 1.0	 1 5641850 162571
 1197311	 0.22000718	 13154 19457 119614	 1 1.0	 1 5641850 162571
 1197811	 0.8965517	 13158 19466 119664	 1 1.0	 1 5641850 162571
 1198286	 0.8965517	 13166 19478 119719	 1 1.0	 1 5641850 162571
 1198786	 0.22000718	 13172 19488 119765	 1 1.0	 1 5641850 162571
 1199322	 0.22000718	 13181 19498 119815	 1 1.0	 1 5641850 162571
 1199786	 0.22000718	 13187 19507 119865	 1 1.0	 1 5641850 162571
 1200309	 0.22000718	 13193 19518 119914	 1 1.0	 1 5641850 162571
 1200786	 0.22000718	 13198 19529 119966	 1 1.0	 1 5641850 162571
 1201295	 0.22000718	 13203 19540 120015	 1 1.0	 1 5641850 162571
 1201783	 0.8965517	 13216 19564 120059	 1 1.0	 1 5820510 166875
 1202338	 0.8965517	 13228 19593 120112	 1 1.0	 1 6057510 171425
 1202829	 0.8965517	 13232 19605 120157	 1 1.0	 1 6172679 174155
 1203298	 0.22000718	 13236 19616 120207	 1 1.0	 1 6172679 174155
 1203796	 0.22000718	 13247 19628 120259	 1 1.0	 1 6172679 174155
 1204311	 0.22000718	 13254 19637 120308	 1 1.0	 1 6172679 174155
 1204795	 0.22000718	 13261 19647 120358	 1 1.0	 1 6173007 174155
 1205295	 0.22000718	 13270 19657 120408	 1 1.0	 1 6173007 174155
 1205796	 0.22000718	 13283 19672 120463	 1 1.0	 1 6173007 174155
 1206307	 0.22000718	 13293 19686 120508	 1 1.0	 1 6173335 174155
 1206807	 0.22000718	 13301 19697 120559	 1 1.0	 1 6173335 174155
 1207310	 0.8965517	 13303 19707 120608	 1 1.0	 1 6173335 174155
 1207805	 0.22000718	 13312 19718 120659	 1 1.0	 1 6173335 174155
 1208295	 0.8965517	 13316 19726 120706	 1 1.0	 1 6173335 174155
 1208786	 0.8965517	 13322 19734 120756	 1 1.0	 1 6173335 174155
 1209311	 0.22000718	 13330 19746 120808	 1 1.0	 1 6173663 174155
 1209795	 0.22000718	 13341 19760 120858	 1 1.0	 1 6173663 174155
 1210304	 0.8965517	 13345 19769 120907	 1 1.0	 1 6173663 174155
 1210794	 0.22000718	 13352 19780 120958	 1 1.0	 1 6173663 174155
 1211286	 0.22000718	 13358 19790 121007	 1 1.0	 1 6173663 174155
 1211836	 0.8965517	 13373 19813 121058	 1 1.0	 1 6305771 178861
