up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2752345	 0.22000718	 22266 35391 274801	 1 1.0	 1 38317078 823035
 2752845	 0.22000718	 22272 35401 274852	 1 1.0	 1 38317078 823035
 2753345	 0.22000718	 22277 35411 274901	 1 1.0	 1 38317078 823035
 2753850	 0.22000718	 22283 35424 274951	 1 1.0	 1 38317078 823035
 2754325	 0.22000718	 22294 35439 275001	 1 1.0	 1 38317078 823035
 2754848	 0.22000718	 22297 35447 275050	 1 1.0	 1 38317078 823035
 2755326	 0.8965517	 22301 35458 275100	 1 1.0	 1 38317078 823035
 2755826	 0.22000718	 22307 35466 275150	 1 1.0	 1 38317078 823035
 2756326	 0.22000718	 22314 35476 275201	 1 1.0	 1 38317078 823035
 2756845	 0.8965517	 22318 35486 275251	 1 1.0	 1 38317078 823035
 2757326	 0.22000718	 22325 35497 275301	 1 1.0	 1 38317078 823035
 2757846	 0.22000718	 22331 35505 275350	 1 1.0	 1 38317078 823035
 2758322	 0.8965517	 22341 35525 275397	 1 1.0	 1 38341186 824609
 2758845	 0.8965517	 22352 35547 275457	 1 1.0	 1 38431296 827911
 2759371	 0.8965517	 22360 35571 275500	 1 1.0	 1 38598452 831669
 2759852	 0.8965517	 22370 35595 275547	 1 1.0	 1 38830952 836009
 2760386	 0.8965517	 22382 35622 275596	 1 1.0	 1 39079952 841049
 2760869	 0.8965517	 22394 35652 275646	 1 1.0	 1 39315452 844969
 2761361	 0.22000718	 22400 35664 275694	 1 1.0	 1 39379030 846579
 2761826	 0.22000718	 22408 35674 275744	 1 1.0	 1 39379030 846579
 2762334	 0.8965517	 22413 35682 275792	 1 1.0	 1 39379030 846579
 2762851	 0.22000718	 22418 35692 275844	 1 1.0	 1 39379030 846579
 2763335	 0.22000718	 22426 35701 275894	 1 1.0	 1 39379030 846579
 2763835	 0.22000718	 22437 35717 275944	 1 1.0	 1 39379030 846579
 2764335	 0.8965517	 22439 35727 275994	 1 1.0	 1 39379030 846579
 2764835	 0.22000718	 22442 35737 276044	 1 1.0	 1 39379030 846579
 2765326	 0.22000718	 22447 35747 276094	 1 1.0	 1 39379030 846579
 2765850	 0.22000718	 22455 35759 276145	 1 1.0	 1 39379030 846579
 2766362	 0.22000718	 22461 35769 276194	 1 1.0	 1 39379030 846579
 2766835	 0.8965517	 22466 35777 276242	 1 1.0	 1 39379030 846579
 2767345	 0.22000718	 22474 35787 276294	 1 1.0	 1 39379030 846579
 2767849	 0.22000718	 22482 35798 276344	 1 1.0	 1 39379030 846579
 2768357	 0.8965517	 22494 35826 276402	 1 1.0	 1 39527638 850043
 2768830	 0.7586207	 22503 35844 276439	 1 1.0	 1 39686748 852983
 2769366	 0.8965517	 22508 35866 276490	 1 1.0	 1 39890864 857113
 2769873	 0.8965517	 22515 35886 276539	 1 1.0	 1 40121864 861173
 2770375	 0.8965517	 22520 35907 276588	 1 1.0	 1 40267364 866739
 2770835	 0.8965517	 22527 35924 276636	 1 1.0	 1 40440442 869889
 2771349	 0.22000718	 22534 35935 276686	 1 1.0	 1 40440442 869959
 2771835	 0.8965517	 22536 35942 276733	 1 1.0	 1 40440442 869959
 2772351	 0.22000718	 22542 35953 276785	 1 1.0	 1 40440442 869959
 2772848	 0.22000718	 22547 35962 276834	 1 1.0	 1 40440442 869959
 2773345	 0.22000718	 22559 35977 276885	 1 1.0	 1 40440442 869959
 2773836	 0.22000718	 22565 35987 276935	 1 1.0	 1 40440442 869959
 2774352	 0.22000718	 22574 35997 276985	 1 1.0	 1 40440442 869959
 2774844	 0.8965517	 22582 36006 277034	 1 1.0	 1 40440442 869959
 2775351	 0.22000718	 22589 36020 277086	 1 1.0	 1 40440442 869959
 2775825	 0.22000718	 22595 36029 277135	 1 1.0	 1 40440442 869959
 2776326	 0.8965517	 22598 36037 277183	 1 1.0	 1 40440442 869959
 2776845	 0.22000718	 22604 36046 277234	 1 1.0	 1 40440442 869959
 2777335	 0.8965517	 22608 36053 277283	 1 1.0	 1 40440442 869959
 2777949	 0.8965517	 22621 36069 277342	 1 1.0	 1 40440442 869959
 2778338	 0.3448276	 22636 36098 277385	 1 1.0	 1 40440442 869959
 2778834	 0.8965517	 22652 36122 277434	 1 1.0	 1 40440442 869959
 2779335	 0.22000718	 22662 36142 277489	 1 1.0	 1 40440442 869959
 2779845	 0.22000718	 22681 36172 277535	 1 1.0	 1 40440442 869959
 2780350	 0.22000718	 22687 36183 277585	 1 1.0	 1 40440442 869959
 2780835	 0.22000718	 22695 36193 277635	 1 1.0	 1 40440442 869959
 2781335	 0.22000718	 22700 36202 277684	 1 1.0	 1 40440442 869959
 2781848	 0.8965517	 22706 36210 277733	 1 1.0	 1 40440442 869959
 2782327	 0.22000718	 22713 36221 277785	 1 1.0	 1 40441754 869959
 2782837	 0.8965517	 22722 36236 277835	 1 1.0	 1 40441754 869959
 2783361	 0.22000718	 22747 36275 277887	 1 1.0	 1 40441754 869959
 2783838	 0.22000718	 22753 36290 277935	 1 1.0	 1 40441754 869959
 2784335	 0.22000718	 22760 36300 277985	 1 1.0	 1 40441754 869959
 2784826	 0.6551724	 22778 36330 278031	 1 1.0	 1 40441754 869959
 2785358	 0.8965517	 22790 36352 278085	 1 1.0	 1 40441754 869959
