up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2153105	 0.8965517	 15500 23781 215108	 1 1.0	 1 11032464 277233
 2153625	 0.8965517	 15511 23795 215158	 1 1.0	 1 11032464 277233
 2154084	 0.22000718	 15530 23824 215207	 1 1.0	 1 11032464 277233
 2154565	 0.8965517	 15539 23838 215258	 1 1.0	 1 11032464 277233
 2155083	 0.8965517	 15559 23879 215308	 1 1.0	 1 11032464 277233
 2155574	 0.22000718	 15566 23890 215357	 1 1.0	 1 11032464 277233
 2156091	 0.8965517	 15590 23925 215405	 1 1.0	 1 11032464 277233
 2156557	 0.8965517	 15600 23938 215456	 1 1.0	 1 11032792 277233
 2157106	 0.8965517	 15609 23964 215505	 1 1.0	 1 11163530 280619
 2157595	 0.8965517	 15615 23994 215554	 1 1.0	 1 11466588 285939
 2158106	 0.8965517	 15621 24016 215598	 1 1.0	 1 11757646 291707
 2158569	 0.51724136	 15631 24042 215645	 1 1.0	 1 12009646 298121
 2159075	 0.22000718	 15639 24061 215698	 1 1.0	 1 12117110 300571
 2159565	 0.8965517	 15646 24069 215746	 1 1.0	 1 12117110 300571
 2160056	 0.22000718	 15659 24084 215798	 1 1.0	 1 12117438 300571
 2160580	 0.22000718	 15671 24098 215847	 1 1.0	 1 12117438 300571
 2161056	 0.22000718	 15677 24107 215897	 1 1.0	 1 12117438 300571
 2161579	 0.22000718	 15683 24118 215948	 1 1.0	 1 12117438 300571
 2162056	 0.22000718	 15689 24127 215997	 1 1.0	 1 12117496 300571
 2162578	 0.22000718	 15694 24137 216047	 1 1.0	 1 12117496 300571
 2163067	 0.22000718	 15698 24148 216097	 1 1.0	 1 12117496 300571
 2163556	 0.22000718	 15705 24159 216147	 1 1.0	 1 12117496 300571
 2164075	 0.8965517	 15720 24177 216205	 1 1.0	 1 12117496 300571
 2164557	 0.22000718	 15725 24189 216248	 1 1.0	 1 12117496 300571
 2165079	 0.22000718	 15732 24198 216297	 1 1.0	 1 12117496 300571
 2165565	 0.22000718	 15742 24211 216347	 1 1.0	 1 12117824 300571
 2166082	 0.22000718	 15747 24221 216397	 1 1.0	 1 12117824 300571
 2166556	 0.22000718	 15754 24232 216447	 1 1.0	 1 12117824 300571
 2167087	 0.8965517	 15756 24252 216495	 1 1.0	 1 12276932 304385
 2167613	 0.8965517	 15763 24287 216545	 1 1.0	 1 12683600 313441
 2168108	 0.8965517	 15776 24323 216599	 1 1.0	 1 13061600 318901
 2168575	 0.22000718	 15781 24342 216639	 1 1.0	 1 13179178 321421
 2169065	 0.22000718	 15785 24352 216689	 1 1.0	 1 13179178 321421
 2169566	 0.22000718	 15792 24361 216739	 1 1.0	 1 13179178 321421
 2170083	 0.22000718	 15799 24371 216789	 1 1.0	 1 13179178 321421
 2170565	 0.22000718	 15803 24381 216839	 1 1.0	 1 13179178 321421
 2171080	 0.22000718	 15808 24392 216890	 1 1.0	 1 13179178 321421
 2171583	 0.22000718	 15814 24402 216939	 1 1.0	 1 13179178 321421
 2172075	 0.22000718	 15818 24412 216989	 1 1.0	 1 13179178 321421
 2172578	 0.22000718	 15828 24428 217040	 1 1.0	 1 13179178 321421
 2173083	 0.22000718	 15838 24440 217089	 1 1.0	 1 13179178 321421
 2173578	 0.8965517	 15846 24449 217138	 1 1.0	 1 13179178 321421
 2174080	 0.22000718	 15854 24459 217189	 1 1.0	 1 13179178 321421
 2174575	 0.8965517	 15858 24469 217238	 1 1.0	 1 13179178 321421
 2175065	 0.22000718	 15865 24480 217290	 1 1.0	 1 13179178 321421
 2175586	 0.8965517	 15870 24489 217338	 1 1.0	 1 13179506 321421
 2176079	 0.22000718	 15876 24497 217388	 1 1.0	 1 13179506 321421
 2176555	 0.22000718	 15886 24511 217438	 1 1.0	 1 13179506 321421
 2177109	 0.8965517	 15896 24537 217487	 1 1.0	 1 13418166 325865
 2177571	 0.55172414	 15906 24569 217532	 1 1.0	 1 13869994 331955
 2178087	 0.8965517	 15910 24598 217579	 1 1.0	 1 14241130 337975
 2178576	 0.22000718	 15920 24612 217628	 1 1.0	 1 14241130 337975
 2179056	 0.8965517	 15927 24620 217676	 1 1.0	 1 14241130 337975
 2179575	 0.22000718	 15933 24630 217728	 1 1.0	 1 14241130 337975
 2180079	 0.22000718	 15941 24639 217777	 1 1.0	 1 14241130 337975
 2180556	 0.8965517	 15955 24656 217836	 1 1.0	 1 14241130 337975
 2181082	 0.22000718	 15961 24667 217879	 1 1.0	 1 14241130 337975
 2181556	 0.22000718	 15967 24676 217928	 1 1.0	 1 14241130 337975
 2182055	 0.22000718	 15973 24686 217978	 1 1.0	 1 14241130 337975
 2182589	 0.8965517	 15979 24696 218028	 1 1.0	 1 14241130 337975
 2183082	 0.22000718	 15984 24705 218077	 1 1.0	 1 14241130 337975
 2183575	 0.8965517	 15990 24715 218127	 1 1.0	 1 14241130 337975
 2184075	 0.8965517	 15996 24724 218177	 1 1.0	 1 14241130 337975
 2184580	 0.8965517	 16008 24738 218233	 1 1.0	 1 14241130 337975
 2185077	 0.22000718	 16016 24749 218278	 1 1.0	 1 14241458 337975
 2185565	 0.22000718	 16024 24760 218329	 1 1.0	 1 14241458 337975
 2186065	 0.22000718	 16028 24771 218378	 1 1.0	 1 14241786 337975
 2186578	 0.22000718	 16035 24780 218427	 1 1.0	 1 14241786 337975
 2187089	 0.8965517	 16042 24804 218477	 1 1.0	 1 14537394 342839
 2187560	 0.3448276	 16052 24829 218520	 1 1.0	 1 14924504 349699
 2188098	 0.8965517	 16063 24858 218569	 1 1.0	 1 15303410 355859
 2188560	 0.22000718	 16068 24868 218619	 1 1.0	 1 15303410 355859
 2189082	 0.22000718	 16079 24882 218669	 1 1.0	 1 15303410 355859
 2189565	 0.22000718	 16081 24892 218719	 1 1.0	 1 15303410 355859
 2190091	 0.22000718	 16093 24909 218776	 1 1.0	 1 15303410 355859
 2190565	 0.22000718	 16098 24918 218818	 1 1.0	 1 15303410 355859
 2191075	 0.8965517	 16101 24927 218868	 1 1.0	 1 15303410 355859
 2191565	 0.22000718	 16105 24936 218919	 1 1.0	 1 15303410 355859
 2192075	 0.22000718	 16113 24947 218970	 1 1.0	 1 15303738 355859
 2192556	 0.22000718	 16120 24956 219019	 1 1.0	 1 15303738 355859
 2193056	 0.8965517	 16133 24973 219075	 1 1.0	 1 15303738 355859
 2193576	 0.22000718	 16136 24982 219119	 1 1.0	 1 15303738 355859
 2194056	 0.22000718	 16144 24993 219169	 1 1.0	 1 15303738 355859
 2194575	 0.22000718	 16150 25004 219219	 1 1.0	 1 15303738 355859
 2195079	 0.22000718	 16156 25013 219269	 1 1.0	 1 15303738 355859
 2195585	 0.22000718	 16161 25025 219319	 1 1.0	 1 15303738 355859
 2196074	 0.22000718	 16167 25035 219368	 1 1.0	 1 15303738 355859
 2196565	 0.22000718	 16171 25045 219419	 1 1.0	 1 15303738 355859
 2197110	 0.8965517	 16180 25074 219471	 1 1.0	 1 15617346 361213
 2197614	 0.8965517	 16189 25095 219516	 1 1.0	 1 15833398 367243
 2198126	 0.8965517	 16198 25121 219564	 1 1.0	 1 16113956 370953
 2198575	 0.22000718	 16208 25148 219610	 1 1.0	 1 16365034 375573
 2199059	 0.8965517	 16214 25156 219658	 1 1.0	 1 16365034 375573
 2199580	 0.8965517	 16218 25165 219708	 1 1.0	 1 16365034 375573
 2200056	 0.22000718	 16223 25174 219759	 1 1.0	 1 16365362 375573
 2200557	 0.22000718	 16229 25185 219810	 1 1.0	 1 16365362 375573
 2201065	 0.22000718	 16237 25194 219859	 1 1.0	 1 16365362 375573
 2201579	 0.22000718	 16248 25209 219909	 1 1.0	 1 16365690 375573
 2202066	 0.8965517	 16256 25219 219959	 1 1.0	 1 16365690 375573
 2202565	 0.22000718	 16263 25229 220009	 1 1.0	 1 16365690 375573
 2203057	 0.8965517	 16269 25238 220058	 1 1.0	 1 16365690 375573
 2203565	 0.22000718	 16274 25249 220108	 1 1.0	 1 16365690 375573
 2204057	 0.8965517	 16281 25258 220158	 1 1.0	 1 16365690 375573
 2204575	 0.22000718	 16286 25268 220209	 1 1.0	 1 16365690 375573
 2205065	 0.8965517	 16289 25275 220257	 1 1.0	 1 16365690 375573
 2205575	 0.22000718	 16305 25294 220317	 1 1.0	 1 16365690 375573
 2206075	 0.22000718	 16311 25304 220359	 1 1.0	 1 16365690 375573
 2206556	 0.22000718	 16317 25315 220409	 1 1.0	 1 16365690 375573
 2207101	 0.8965517	 16325 25340 220457	 1 1.0	 1 16575798 379597
 2207599	 0.8965517	 16333 25372 220503	 1 1.0	 1 16991350 386037
 2208107	 0.22000718	 16345 25407 220551	 1 1.0	 1 17388966 391357
 2208580	 0.22000718	 16351 25420 220600	 1 1.0	 1 17427372 392267
 2209076	 0.22000718	 16355 25429 220649	 1 1.0	 1 17427372 392267
 2209565	 0.8965517	 16361 25437 220698	 1 1.0	 1 17427372 392267
 2210075	 0.8965517	 16374 25452 220748	 1 1.0	 1 17427372 392267
 2210574	 0.8965517	 16375 25459 220797	 1 1.0	 1 17427372 392267
 2211080	 0.22000718	 16383 25471 220850	 1 1.0	 1 17427700 392267
 2211575	 0.22000718	 16390 25482 220899	 1 1.0	 1 17427700 392267
 2212075	 0.8965517	 16394 25490 220947	 1 1.0	 1 17428028 392267
 2212579	 0.22000718	 16400 25501 220999	 1 1.0	 1 17428028 392267
 2213081	 0.22000718	 16407 25515 221048	 1 1.0	 1 17428028 392267
 2213568	 0.22000718	 16412 25525 221098	 1 1.0	 1 17428028 392267
 2214065	 0.8965517	 16419 25538 221147	 1 1.0	 1 17428356 392267
 2214565	 0.22000718	 16425 25548 221198	 1 1.0	 1 17428356 392267
 2215056	 0.8965517	 16431 25556 221246	 1 1.0	 1 17428356 392267
 2215573	 0.8965517	 16439 25566 221297	 1 1.0	 1 17428356 392267
 2216056	 0.22000718	 16441 25576 221348	 1 1.0	 1 17428356 392267
 2216574	 0.22000718	 16449 25587 221398	 1 1.0	 1 17428356 392267
 2217064	 0.22000718	 16466 25620 221448	 1 1.0	 1 17428356 392267
 2217565	 0.8965517	 16480 25644 221497	 1 1.0	 1 17428356 392267
 2218077	 0.8965517	 16499 25670 221553	 1 1.0	 1 17428356 392267
 2218581	 0.22000718	 16509 25687 221599	 1 1.0	 1 17428356 392267
 2219080	 0.22000718	 16524 25709 221648	 1 1.0	 1 17428356 392267
 2219566	 0.22000718	 16530 25719 221697	 1 1.0	 1 17428356 392267
 2220078	 0.8965517	 16534 25729 221747	 1 1.0	 1 17428356 392267
 2220556	 0.22000718	 16540 25739 221798	 1 1.0	 1 17428356 392267
 2221075	 0.22000718	 16546 25748 221848	 1 1.0	 1 17428356 392267
 2221556	 0.22000718	 16552 25758 221898	 1 1.0	 1 17428356 392267
 2222056	 0.8965517	 16562 25773 221952	 1 1.0	 1 17428356 392267
 2222564	 0.8965517	 16585 25803 221996	 1 1.0	 1 17428356 392267
 2223065	 0.8965517	 16591 25821 222048	 1 1.0	 1 17428356 392267
 2223557	 0.62068963	 16614 25850 222095	 1 1.0	 1 17428356 392267
 2224090	 0.8965517	 16627 25869 222149	 1 1.0	 1 17428356 392267
