up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1366657	 0.8965517	 13943 20779 136533	 1 1.0	 1 6718010 188015
 1367165	 0.8965517	 13952 20791 136584	 1 1.0	 1 6718010 188015
 1367613	 0.3448276	 13969 20823 136633	 1 1.0	 1 6718010 188015
 1368115	 0.8965517	 13979 20842 136684	 1 1.0	 1 6718010 188015
 1368627	 0.3448276	 14000 20873 136733	 1 1.0	 1 6718010 188015
 1369139	 0.8965517	 14010 20888 136783	 1 1.0	 1 6718010 188015
 1369645	 0.8965517	 14035 20928 136841	 1 1.0	 1 6718010 188015
 1370158	 0.8965517	 14044 20959 136885	 1 1.0	 1 6863992 191455
 1370617	 0.41379312	 14056 20993 136932	 1 1.0	 1 7313992 197615
 1371115	 0.22000718	 14067 21025 136982	 1 1.0	 1 7735492 204641
 1371635	 0.8965517	 14071 21036 137029	 1 1.0	 1 7781418 207051
 1372116	 0.22000718	 14078 21046 137078	 1 1.0	 1 7781418 207051
 1372615	 0.22000718	 14082 21057 137129	 1 1.0	 1 7781418 207051
 1373118	 0.8965517	 14086 21067 137178	 1 1.0	 1 7781746 207051
 1373630	 0.8965517	 14100 21083 137229	 1 1.0	 1 7781746 207051
 1374115	 0.8965517	 14105 21092 137277	 1 1.0	 1 7782074 207051
 1374624	 0.22000718	 14111 21102 137328	 1 1.0	 1 7782074 207051
 1375140	 0.22000718	 14123 21120 137379	 1 1.0	 1 7782074 207051
 1375641	 0.22000718	 14129 21131 137428	 1 1.0	 1 7782074 207051
 1376130	 0.22000718	 14137 21143 137477	 1 1.0	 1 7782402 207051
 1376631	 0.8965517	 14143 21152 137526	 1 1.0	 1 7782402 207051
 1377142	 0.22000718	 14150 21163 137578	 1 1.0	 1 7782402 207051
 1377615	 0.22000718	 14161 21179 137627	 1 1.0	 1 7782402 207051
 1378125	 0.8965517	 14167 21191 137678	 1 1.0	 1 7782460 207051
 1378615	 0.22000718	 14173 21201 137727	 1 1.0	 1 7782460 207051
 1379119	 0.22000718	 14186 21218 137777	 1 1.0	 1 7782634 207051
 1379615	 0.22000718	 14195 21228 137828	 1 1.0	 1 7782692 207051
 1380124	 0.22000718	 14205 21241 137877	 1 1.0	 1 7782692 207129
 1380625	 0.22000718	 14209 21251 137927	 1 1.0	 1 7782692 207129
 1381126	 0.8965517	 14215 21262 137977	 1 1.0	 1 7782692 207129
 1381615	 0.22000718	 14228 21278 138027	 1 1.0	 1 7782692 207129
 1382133	 0.22000718	 14234 21287 138076	 1 1.0	 1 7782692 207129
 1382627	 0.22000718	 14240 21298 138127	 1 1.0	 1 7782692 207129
 1383115	 0.8965517	 14245 21311 138173	 1 1.0	 1 7782750 207207
 1383615	 0.22000718	 14251 21323 138226	 1 1.0	 1 7782750 207207
 1384112	 0.8965517	 14255 21335 138273	 1 1.0	 0 7782750 207207
 1384615	 0.22000718	 14264 21346 138327	 1 1.0	 0 7782750 207207
 1385139	 0.22000718	 14272 21359 138378	 1 1.0	 0 7782750 207207
 1385639	 0.22000718	 14283 21373 138426	 1 1.0	 0 7782750 207207
 1386115	 0.22000718	 14288 21383 138476	 1 1.0	 0 7782750 207207
 1386639	 0.22000718	 14294 21394 138527	 1 1.0	 0 7782750 207207
 1387126	 0.22000718	 14301 21405 138577	 1 1.0	 0 7782750 207207
 1387615	 0.22000718	 14306 21415 138625	 1 1.0	 0 7782750 207207
 1388125	 0.8965517	 14311 21426 138676	 1 1.0	 0 7782750 207207
 1388625	 0.8965517	 14314 21437 138726	 1 1.0	 0 7782750 207301
 1389115	 0.22000718	 14322 21449 138775	 1 1.0	 0 7782750 207383
