up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 841706	 0.8965517	 10107 14404 56652	 1 0.7686274509803922	 1 486331 24141
 842203	 0.22000718	 10135 14436 56700	 1 0.7686274509803922	 1 486331 24141
 842724	 0.8965517	 10145 14447 56751	 1 0.7686274509803922	 1 486395 24141
 843179	 0.8965517	 10153 14457 56799	 1 0.7686274509803922	 1 486395 24141
 843678	 0.22000718	 10161 14467 56849	 1 0.7686274509803922	 1 486395 24141
 844175	 0.22000718	 10167 14475 56898	 1 0.7686274509803922	 1 486395 24141
 844667	 0.8965517	 10189 14507 56947	 1 0.7686274509803922	 1 486395 24141
 845191	 0.22000718	 10195 14518 56999	 1 0.7686274509803922	 1 486395 24141
 845678	 0.22000718	 10204 14528 57049	 1 0.7686274509803922	 1 486459 24141
 846237	 0.8965517	 10214 14540 57102	 1 0.7686274509803922	 1 486459 24141
 846676	 0.22000718	 10221 14549 57148	 1 0.7686274509803922	 1 486459 24141
 847175	 0.22000718	 10229 14558 57198	 1 0.7686274509803922	 1 486459 24141
 847671	 0.22000718	 10235 14571 57248	 1 0.7686274509803922	 1 486459 24141
 848178	 0.22000718	 10243 14582 57299	 1 0.7686274509803922	 1 486459 24141
 848685	 0.22000718	 10251 14592 57350	 1 0.7686274509803922	 1 486523 24141
 849181	 0.22000718	 10257 14600 57398	 1 0.7686274509803922	 1 486523 24141
 849675	 0.22000718	 10267 14612 57448	 1 0.7686274509803922	 1 486523 24141
 850179	 0.22000718	 10276 14623 57500	 1 0.7686274509803922	 1 486523 24141
 850678	 0.22000718	 10285 14632 57549	 1 0.7686274509803922	 1 486523 24141
 851175	 0.22000718	 10290 14640 57598	 1 0.7686274509803922	 1 486523 24141
 851675	 0.22000718	 10294 14649 57648	 1 0.7686274509803922	 1 486587 24141
 852175	 0.22000718	 10301 14658 57698	 1 0.7686274509803922	 1 486587 24141
 852676	 0.22000718	 10308 14667 57748	 1 0.7686274509803922	 1 486587 24141
 853175	 0.22000718	 10319 14681 57799	 1 0.7686274509803922	 1 486587 24141
 853654	 0.8965517	 10323 14691 57845	 1 0.7686274509803922	 1 486587 24141
 854176	 0.22000718	 10329 14700 57899	 1 0.7686274509803922	 1 486587 24141
 854675	 0.22000718	 10334 14708 57948	 1 0.7686274509803922	 1 486651 24141
 855176	 0.22000718	 10342 14717 57998	 1 0.7686274509803922	 1 486651 24141
 855678	 0.22000718	 10348 14726 58049	 1 0.7686274509803922	 1 486651 24141
 856191	 0.22000718	 10353 14735 58099	 1 0.7686274509803922	 1 486651 24141
 856678	 0.22000718	 10365 14749 58149	 1 0.7686274509803922	 1 486651 24141
 857177	 0.22000718	 10370 14758 58198	 1 0.7686274509803922	 1 486651 24141
 857675	 0.22000718	 10377 14767 58248	 1 0.7686274509803922	 1 486715 24141
 858175	 0.22000718	 10382 14776 58298	 1 0.7686274509803922	 1 486715 24141
 858677	 0.22000718	 10386 14785 58348	 1 0.7686274509803922	 1 486715 24141
 859177	 0.22000718	 10399 14802 58406	 1 0.7686274509803922	 1 486715 24141
 859678	 0.8965517	 10407 14811 58448	 1 0.7686274509803922	 1 486715 24141
 860179	 0.22000718	 10418 14825 58499	 1 0.7686274509803922	 1 486715 24141
 860674	 0.22000718	 10423 14833 58548	 1 0.7686274509803922	 1 486779 24141
 861175	 0.22000718	 10428 14842 58598	 1 0.7686274509803922	 1 486779 24141
 861674	 0.22000718	 10433 14851 58648	 1 0.7686274509803922	 1 486779 24141
 862178	 0.22000718	 10441 14861 58699	 1 0.7686274509803922	 1 486779 24141
 862675	 0.22000718	 10445 14869 58748	 1 0.7686274509803922	 1 486779 24141
 863179	 0.22000718	 10452 14879 58800	 1 0.7686274509803922	 1 486779 24141
 863674	 0.22000718	 10463 14891 58848	 1 0.7686274509803922	 1 486843 24141
 864179	 0.22000718	 10472 14901 58899	 1 0.7686274509803922	 1 486843 24141
 864668	 0.22000718	 10482 14914 58947	 1 0.7686274509803922	 1 486843 24141
