up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1541649	 0.79310346	 14404 24221 154009	 1 0.00392156862745098	 0 0 0
 1542136	 0.79310346	 14415 24239 154063	 1 0.00392156862745098	 0 0 0
 1542604	 0.22000718	 14435 24267 154107	 1 0.00392156862745098	 0 0 0
 1543096	 0.79310346	 14443 24277 154157	 1 0.00392156862745098	 0 0 0
 1543604	 0.79310346	 14467 24319 154209	 1 0.00392156862745098	 0 0 0
 1544096	 0.22000718	 14474 24330 154257	 1 0.00392156862745098	 0 0 0
 1544617	 0.22000718	 14501 24364 154309	 1 0.00392156862745098	 0 0 0
 1545118	 0.79310346	 14509 24375 154358	 1 0.00392156862745098	 0 0 0
 1545615	 0.22000718	 14515 24384 154407	 1 0.00392156862745098	 0 0 0
 1546105	 0.22000718	 14525 24396 154457	 1 0.00392156862745098	 0 0 0
 1546615	 0.22000718	 14535 24407 154507	 1 0.00392156862745098	 0 0 0
 1547093	 0.79310346	 14553 24435 154554	 1 0.00392156862745098	 0 0 0
 1547598	 0.79310346	 14556 24485 154604	 1 0.00392156862745098	 0 0 0
 1548096	 0.79310346	 14560 24534 154653	 1 0.00392156862745098	 0 0 0
 1548602	 0.79310346	 14568 24584 154703	 1 0.00392156862745098	 0 0 0
 1549100	 0.79310346	 14575 24634 154753	 1 0.00392156862745098	 0 0 0
 1549592	 0.79310346	 14580 24685 154804	 1 0.00392156862745098	 0 0 0
 1550093	 0.79310346	 14584 24735 154854	 1 0.00392156862745098	 0 0 0
 1550593	 0.79310346	 14589 24785 154904	 1 0.00392156862745098	 0 0 0
 1551100	 0.79310346	 14590 24834 154953	 1 0.00392156862745098	 0 0 0
 1551601	 0.79310346	 14594 24885 155004	 1 0.00392156862745098	 0 0 0
 1552100	 0.79310346	 14599 24935 155054	 1 0.00392156862745098	 0 0 0
 1552598	 0.79310346	 14607 24984 155103	 1 0.00392156862745098	 0 0 0
 1553098	 0.79310346	 14610 25035 155154	 1 0.00392156862745098	 0 0 0
 1553598	 0.79310346	 14614 25084 155203	 1 0.00392156862745098	 0 0 0
 1554092	 0.79310346	 14622 25135 155254	 1 0.00392156862745098	 0 0 0
 1554592	 0.79310346	 14625 25185 155304	 1 0.00392156862745098	 0 0 0
 1555100	 0.79310346	 14629 25234 155353	 1 0.00392156862745098	 0 0 0
 1555600	 0.79310346	 14633 25285 155404	 1 0.00392156862745098	 0 0 0
 1556093	 0.79310346	 14637 25339 155458	 1 0.00392156862745098	 0 0 0
 1556593	 0.79310346	 14641 25384 155503	 1 0.00392156862745098	 0 0 0
 1557100	 0.79310346	 14646 25434 155553	 1 0.00392156862745098	 0 0 0
 1557603	 0.79310346	 14651 25485 155604	 1 0.00392156862745098	 0 0 0
 1558100	 0.79310346	 14653 25534 155653	 1 0.00392156862745098	 0 0 0
 1558593	 0.79310346	 14655 25584 155703	 1 0.00392156862745098	 0 0 0
 1559098	 0.79310346	 14659 25634 155753	 1 0.00392156862745098	 0 0 0
 1559592	 0.79310346	 14660 25685 155804	 1 0.00392156862745098	 0 0 0
 1560096	 0.79310346	 14667 25739 155858	 1 0.00392156862745098	 0 0 0
 1560601	 0.79310346	 14672 25784 155903	 1 0.00392156862745098	 0 0 0
 1561092	 0.79310346	 14673 25834 155953	 1 0.00392156862745098	 0 0 0
 1561600	 0.79310346	 14676 25884 156003	 1 0.00392156862745098	 0 0 0
 1562095	 0.79310346	 14680 25935 156054	 1 0.00392156862745098	 0 0 0
 1562598	 0.79310346	 14683 25984 156103	 1 0.00392156862745098	 0 0 0
 1563093	 0.79310346	 14686 26035 156154	 1 0.00392156862745098	 0 0 0
 1563594	 0.79310346	 14689 26084 156203	 1 0.00392156862745098	 0 0 0
 1564101	 0.79310346	 14696 26134 156253	 1 0.00392156862745098	 0 0 0
 1564600	 0.79310346	 14701 26184 156303	 1 0.00392156862745098	 0 0 0
 1565098	 0.79310346	 14705 26235 156354	 1 0.00392156862745098	 0 0 0
 1565600	 0.79310346	 14708 26284 156403	 1 0.00392156862745098	 0 0 0
 1566092	 0.79310346	 14710 26334 156453	 1 0.00392156862745098	 0 0 0
 1566598	 0.79310346	 14711 26385 156504	 1 0.00392156862745098	 0 0 0
 1567092	 0.79310346	 14715 26435 156554	 1 0.00392156862745098	 0 0 0
 1567592	 0.79310346	 14719 26485 156604	 1 0.00392156862745098	 0 0 0
 1568095	 0.79310346	 14727 26534 156653	 1 0.00392156862745098	 0 0 0
 1568596	 0.62068963	 14734 26587 156706	 1 0.00392156862745098	 0 0 0
 1569117	 0.22000718	 14754 26619 156758	 1 0.00392156862745098	 0 0 0
 1569595	 0.22000718	 14769 26640 156806	 1 0.00392156862745098	 0 0 0
 1570115	 0.22000718	 14788 26668 156857	 1 0.00392156862745098	 0 0 0
 1570615	 0.22000718	 14798 26678 156907	 1 0.00392156862745098	 0 0 0
 1571104	 0.22000718	 14805 26688 156957	 1 0.00392156862745098	 0 0 0
 1571619	 0.22000718	 14816 26702 157011	 1 0.00392156862745098	 0 0 0
 1572105	 0.22000718	 14821 26710 157055	 1 0.00392156862745098	 0 0 0
 1572604	 0.22000718	 14831 26732 157108	 1 0.00392156862745098	 0 0 0
 1573096	 0.22000718	 14838 26743 157155	 1 0.00392156862745098	 0 0 0
 1573625	 0.79310346	 14851 26763 157210	 1 0.00392156862745098	 0 0 0
 1574104	 0.79310346	 14876 26796 157257	 1 0.00392156862745098	 0 0 0
 1574609	 0.22000718	 14882 26810 157305	 1 0.00392156862745098	 0 0 0
 1575115	 0.79310346	 14886 26818 157354	 1 0.00392156862745098	 0 0 0
 1575615	 0.22000718	 14899 26834 157406	 1 0.00392156862745098	 0 0 0
 1576119	 0.22000718	 14905 26844 157456	 1 0.00392156862745098	 0 0 0
 1576620	 0.22000718	 14912 26854 157506	 1 0.00392156862745098	 0 0 0
 1577105	 0.22000718	 14917 26863 157555	 1 0.00392156862745098	 0 0 0
 1577595	 0.79310346	 14937 26896 157602	 1 0.00392156862745098	 0 0 0
 1578115	 0.22000718	 14945 26915 157657	 1 0.00392156862745098	 0 0 0
 1578598	 0.22000718	 14950 26924 157705	 1 0.00392156862745098	 0 0 0
