up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 179143	 0.6896552	 4012 5734 17899	 1 0.00392156862745098	 0 0 0
 180090	 0.6896552	 4041 5774 17971	 1 0.00392156862745098	 0 0 0
 180594	 0.6896552	 4064 5811 18025	 1 0.00392156862745098	 0 0 0
 181010	 0.6896552	 4088 5851 18066	 1 0.00392156862745098	 0 0 0
 181546	 0.6896552	 4107 5881 18117	 1 0.00392156862745098	 0 0 0
 182007	 0.6896552	 4128 5906 18168	 1 0.00392156862745098	 0 0 0
 182603	 0.6896552	 4147 5933 18223	 1 0.00392156862745098	 0 0 0
 183017	 0.22000718	 4154 5946 18267	 1 0.00392156862745098	 0 0 0
 183535	 0.6896552	 4160 5958 18317	 1 0.00392156862745098	 0 0 0
 184028	 0.6896552	 4176 5986 18375	 1 0.00392156862745098	 0 0 0
 184502	 0.6896552	 4188 6024 18413	 1 0.00392156862745098	 0 0 0
 185003	 0.6896552	 4190 6075 18464	 1 0.00392156862745098	 0 0 0
 185503	 0.6896552	 4194 6124 18513	 1 0.00392156862745098	 0 0 0
 186003	 0.6896552	 4202 6174 18563	 1 0.00392156862745098	 0 0 0
 186495	 0.6896552	 4212 6224 18613	 1 0.00392156862745098	 0 0 0
 187002	 0.6896552	 4216 6274 18663	 1 0.00392156862745098	 0 0 0
 187513	 0.6896552	 4223 6325 18714	 1 0.00392156862745098	 0 0 0
 188003	 0.6896552	 4227 6374 18763	 1 0.00392156862745098	 0 0 0
 188502	 0.6896552	 4230 6424 18813	 1 0.00392156862745098	 0 0 0
 188996	 0.6896552	 4239 6478 18867	 1 0.00392156862745098	 0 0 0
 189502	 0.6896552	 4243 6524 18913	 1 0.00392156862745098	 0 0 0
 190012	 0.6896552	 4248 6574 18963	 1 0.00392156862745098	 0 0 0
 190494	 0.6896552	 4255 6630 19019	 1 0.00392156862745098	 0 0 0
 190993	 0.6896552	 4259 6675 19064	 1 0.00392156862745098	 0 0 0
 191494	 0.6896552	 4264 6725 19114	 1 0.00392156862745098	 0 0 0
 192003	 0.6896552	 4267 6775 19164	 1 0.00392156862745098	 0 0 0
 192497	 0.6896552	 4274 6824 19213	 1 0.00392156862745098	 0 0 0
 193003	 0.6896552	 4280 6875 19264	 1 0.00392156862745098	 0 0 0
 193493	 0.6896552	 4286 6925 19314	 1 0.00392156862745098	 0 0 0
 194005	 0.6896552	 4294 6980 19369	 1 0.00392156862745098	 0 0 0
 194493	 0.6896552	 4298 7024 19413	 1 0.00392156862745098	 0 0 0
 194999	 0.6896552	 4303 7075 19464	 1 0.00392156862745098	 0 0 0
 195502	 0.6896552	 4309 7128 19517	 1 0.00392156862745098	 0 0 0
 195998	 0.6896552	 4313 7174 19563	 1 0.00392156862745098	 0 0 0
 196502	 0.6896552	 4317 7224 19613	 1 0.00392156862745098	 0 0 0
 197002	 0.6896552	 4322 7275 19664	 1 0.00392156862745098	 0 0 0
 197500	 0.6896552	 4330 7325 19714	 1 0.00392156862745098	 0 0 0
 197993	 0.6896552	 4334 7374 19763	 1 0.00392156862745098	 0 0 0
 198513	 0.6896552	 4338 7424 19813	 1 0.00392156862745098	 0 0 0
 198993	 0.6896552	 4348 7478 19867	 1 0.00392156862745098	 0 0 0
 199502	 0.6896552	 4354 7524 19913	 1 0.00392156862745098	 0 0 0
 200002	 0.6896552	 4357 7574 19963	 1 0.00392156862745098	 0 0 0
 200498	 0.6896552	 4364 7629 20018	 1 0.00392156862745098	 0 0 0
 201002	 0.6896552	 4369 7674 20063	 1 0.00392156862745098	 0 0 0
 201493	 0.6896552	 4371 7723 20112	 1 0.00392156862745098	 0 0 0
 201993	 0.6896552	 4375 7774 20163	 1 0.00392156862745098	 0 0 0
