up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 4832046	 0.22000718	 29530 91344 482749	 1 0.00392156862745098	 0 0 0
 4832517	 0.22000718	 29542 91367 482791	 1 0.00392156862745098	 0 0 0
 4833007	 0.22000718	 29555 91385 482840	 1 0.00392156862745098	 0 0 0
 4833494	 0.22000718	 29571 91405 482892	 1 0.00392156862745098	 0 0 0
 4833986	 0.22000718	 29583 91428 482943	 1 0.00392156862745098	 0 0 0
 4835561	 0.22000718	 29690 91575 483107	 1 0.00392156862745098	 0 0 0
 4836004	 0.22000718	 29719 91611 483144	 1 0.00392156862745098	 0 0 0
 4836508	 0.22000718	 29730 91633 483191	 1 0.00392156862745098	 0 0 0
 4837009	 0.22000718	 29740 91652 483241	 1 0.00392156862745098	 0 0 0
 4837506	 0.22000718	 29751 91670 483290	 1 0.00392156862745098	 0 0 0
 4837994	 0.22000718	 29765 91689 483341	 1 0.00392156862745098	 0 0 0
 4838494	 0.22000718	 29794 91741 483393	 1 0.00392156862745098	 0 0 0
 4838994	 0.22000718	 29806 91789 483441	 1 0.00392156862745098	 0 0 0
 4839507	 0.22000718	 29818 91838 483490	 1 0.00392156862745098	 0 0 0
 4840014	 0.22000718	 29831 91890 483542	 1 0.00392156862745098	 0 0 0
 4840697	 0.22000718	 29863 91963 483615	 1 0.00392156862745098	 0 0 0
 4840995	 0.22000718	 29872 91989 483641	 1 0.00392156862745098	 0 0 0
 4841486	 0.22000718	 29901 92039 483691	 1 0.00392156862745098	 0 0 0
 4842008	 0.22000718	 29915 92089 483741	 1 0.00392156862745098	 0 0 0
 4842507	 0.22000718	 29925 92138 483790	 1 0.00392156862745098	 0 0 0
 4842985	 0.22000718	 29936 92189 483841	 1 0.00392156862745098	 0 0 0
 4843485	 0.22000718	 29953 92242 483894	 1 0.00392156862745098	 0 0 0
 4844020	 0.22000718	 29963 92289 483941	 1 0.00392156862745098	 0 0 0
 4844507	 0.22000718	 29976 92338 483990	 1 0.00392156862745098	 0 0 0
 4845015	 0.22000718	 29987 92389 484041	 1 0.00392156862745098	 0 0 0
 4845508	 0.22000718	 30016 92438 484090	 1 0.00392156862745098	 0 0 0
 4846005	 0.22000718	 30028 92488 484140	 1 0.00392156862745098	 0 0 0
 4846495	 0.22000718	 30045 92541 484193	 1 0.00392156862745098	 0 0 0
 4846985	 0.22000718	 30061 92589 484241	 1 0.00392156862745098	 0 0 0
 4847506	 0.22000718	 30075 92639 484291	 1 0.00392156862745098	 0 0 0
 4848010	 0.22000718	 30089 92688 484340	 1 0.00392156862745098	 0 0 0
 4848505	 0.22000718	 30097 92738 484390	 1 0.00392156862745098	 0 0 0
 4848995	 0.22000718	 30110 92788 484440	 1 0.00392156862745098	 0 0 0
