up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2830222	 0.37931034	 16477 48160 282706	 1 0.00392156862745098	 0 0 0
 2830708	 0.37931034	 16496 48186 282762	 1 0.00392156862745098	 0 0 0
 2831187	 0.37931034	 16506 48200 282801	 1 0.00392156862745098	 0 0 0
 2831674	 0.22000718	 16516 48215 282853	 1 0.00392156862745098	 0 0 0
 2832185	 0.37931034	 16531 48239 282904	 1 0.00392156862745098	 0 0 0
 2832665	 0.37931034	 16556 48274 282952	 1 0.00392156862745098	 0 0 0
 2833164	 0.37931034	 16579 48309 283003	 1 0.00392156862745098	 0 0 0
 2833684	 0.37931034	 16606 48356 283054	 1 0.00392156862745098	 0 0 0
 2834186	 0.22000718	 16633 48388 283103	 1 0.00392156862745098	 0 0 0
 2834676	 0.22000718	 16641 48402 283152	 1 0.00392156862745098	 0 0 0
 2835187	 0.22000718	 16660 48424 283211	 1 0.00392156862745098	 0 0 0
 2835688	 0.22000718	 16669 48436 283251	 1 0.00392156862745098	 0 0 0
 2836184	 0.22000718	 16678 48451 283303	 1 0.00392156862745098	 0 0 0
 2836680	 0.37931034	 16695 48470 283355	 1 0.00392156862745098	 0 0 0
 2837178	 0.37931034	 16711 48514 283399	 1 0.00392156862745098	 0 0 0
 2837668	 0.37931034	 16717 48565 283450	 1 0.00392156862745098	 0 0 0
 2838177	 0.37931034	 16722 48615 283500	 1 0.00392156862745098	 0 0 0
 2838673	 0.37931034	 16727 48666 283551	 1 0.00392156862745098	 0 0 0
 2839173	 0.37931034	 16735 48715 283600	 1 0.00392156862745098	 0 0 0
 2839673	 0.37931034	 16741 48765 283650	 1 0.00392156862745098	 0 0 0
 2840177	 0.37931034	 16755 48815 283700	 1 0.00392156862745098	 0 0 0
 2840678	 0.37931034	 16761 48864 283749	 1 0.00392156862745098	 0 0 0
 2841173	 0.37931034	 16768 48915 283800	 1 0.00392156862745098	 0 0 0
 2841673	 0.37931034	 16773 48966 283851	 1 0.00392156862745098	 0 0 0
 2842168	 0.37931034	 16780 49015 283900	 1 0.00392156862745098	 0 0 0
 2842673	 0.37931034	 16788 49064 283949	 1 0.00392156862745098	 0 0 0
 2843178	 0.37931034	 16794 49114 283999	 1 0.00392156862745098	 0 0 0
 2843668	 0.37931034	 16799 49165 284050	 1 0.00392156862745098	 0 0 0
 2844168	 0.37931034	 16807 49215 284100	 1 0.00392156862745098	 0 0 0
 2844683	 0.37931034	 16825 49266 284151	 1 0.00392156862745098	 0 0 0
 2845168	 0.37931034	 16831 49315 284200	 1 0.00392156862745098	 0 0 0
 2845673	 0.37931034	 16837 49365 284250	 1 0.00392156862745098	 0 0 0
 2846163	 0.37931034	 16843 49415 284300	 1 0.00392156862745098	 0 0 0
 2846673	 0.37931034	 16847 49464 284349	 1 0.00392156862745098	 0 0 0
 2847177	 0.37931034	 16854 49515 284400	 1 0.00392156862745098	 0 0 0
 2847663	 0.37931034	 16862 49565 284450	 1 0.00392156862745098	 0 0 0
 2848173	 0.37931034	 16870 49616 284501	 1 0.00392156862745098	 0 0 0
 2848680	 0.37931034	 16876 49665 284550	 1 0.00392156862745098	 0 0 0
 2849163	 0.37931034	 16891 49724 284609	 1 0.00392156862745098	 0 0 0
 2849673	 0.37931034	 16899 49765 284650	 1 0.00392156862745098	 0 0 0
 2850163	 0.37931034	 16907 49814 284699	 1 0.00392156862745098	 0 0 0
 2850673	 0.37931034	 16914 49865 284750	 1 0.00392156862745098	 0 0 0
 2851176	 0.37931034	 16922 49915 284800	 1 0.00392156862745098	 0 0 0
 2851683	 0.37931034	 16928 49966 284851	 1 0.00392156862745098	 0 0 0
 2852178	 0.37931034	 16933 50015 284900	 1 0.00392156862745098	 0 0 0
 2852663	 0.37931034	 16939 50065 284950	 1 0.00392156862745098	 0 0 0
 2853173	 0.37931034	 16945 50115 285000	 1 0.00392156862745098	 0 0 0
 2853668	 0.37931034	 16960 50175 285060	 1 0.00392156862745098	 0 0 0
 2854183	 0.37931034	 16966 50215 285100	 1 0.00392156862745098	 0 0 0
 2854678	 0.37931034	 16972 50265 285150	 1 0.00392156862745098	 0 0 0
 2855183	 0.37931034	 16975 50316 285201	 1 0.00392156862745098	 0 0 0
 2855663	 0.37931034	 16981 50364 285249	 1 0.00392156862745098	 0 0 0
 2856163	 0.37931034	 16986 50415 285300	 1 0.00392156862745098	 0 0 0
 2856663	 0.37931034	 16995 50465 285350	 1 0.00392156862745098	 0 0 0
 2857163	 0.37931034	 17002 50515 285400	 1 0.00392156862745098	 0 0 0
 2857673	 0.37931034	 17008 50564 285449	 1 0.00392156862745098	 0 0 0
 2858178	 0.37931034	 17013 50615 285500	 1 0.00392156862745098	 0 0 0
 2858663	 0.37931034	 17029 50666 285551	 1 0.00392156862745098	 0 0 0
 2859177	 0.37931034	 17036 50715 285600	 1 0.00392156862745098	 0 0 0
 2859678	 0.37931034	 17042 50765 285650	 1 0.00392156862745098	 0 0 0
 2860176	 0.37931034	 17051 50815 285700	 1 0.00392156862745098	 0 0 0
 2860673	 0.37931034	 17058 50865 285750	 1 0.00392156862745098	 0 0 0
 2861178	 0.37931034	 17065 50915 285800	 1 0.00392156862745098	 0 0 0
 2861663	 0.37931034	 17073 50968 285853	 1 0.00392156862745098	 0 0 0
 2862168	 0.37931034	 17076 51015 285900	 1 0.00392156862745098	 0 0 0
 2862674	 0.37931034	 17081 51065 285950	 1 0.00392156862745098	 0 0 0
 2863174	 0.37931034	 17101 51116 286001	 1 0.00392156862745098	 0 0 0
 2863663	 0.37931034	 17109 51165 286050	 1 0.00392156862745098	 0 0 0
 2864173	 0.37931034	 17117 51214 286099	 1 0.00392156862745098	 0 0 0
 2864679	 0.37931034	 17121 51265 286150	 1 0.00392156862745098	 0 0 0
 2865174	 0.37931034	 17127 51315 286200	 1 0.00392156862745098	 0 0 0
 2865673	 0.37931034	 17134 51364 286249	 1 0.00392156862745098	 0 0 0
 2866163	 0.37931034	 17143 51415 286300	 1 0.00392156862745098	 0 0 0
 2866683	 0.37931034	 17149 51466 286351	 1 0.00392156862745098	 0 0 0
 2867173	 0.37931034	 17155 51515 286400	 1 0.00392156862745098	 0 0 0
 2867663	 0.37931034	 17172 51576 286461	 1 0.00392156862745098	 0 0 0
 2868173	 0.37931034	 17177 51614 286499	 1 0.00392156862745098	 0 0 0
 2868673	 0.37931034	 17181 51665 286550	 1 0.00392156862745098	 0 0 0
 2869168	 0.37931034	 17190 51715 286600	 1 0.00392156862745098	 0 0 0
 2869663	 0.37931034	 17196 51764 286649	 1 0.00392156862745098	 0 0 0
 2870173	 0.37931034	 17204 51815 286700	 1 0.00392156862745098	 0 0 0
 2870693	 0.37931034	 17210 51866 286751	 1 0.00392156862745098	 0 0 0
 2871163	 0.37931034	 17217 51915 286800	 1 0.00392156862745098	 0 0 0
 2871668	 0.37931034	 17223 51965 286850	 1 0.00392156862745098	 0 0 0
 2872167	 0.37931034	 17237 52024 286909	 1 0.00392156862745098	 0 0 0
 2872673	 0.37931034	 17243 52065 286950	 1 0.00392156862745098	 0 0 0
 2873163	 0.37931034	 17249 52115 287000	 1 0.00392156862745098	 0 0 0
 2873663	 0.37931034	 17255 52165 287050	 1 0.00392156862745098	 0 0 0
 2874173	 0.37931034	 17263 52215 287100	 1 0.00392156862745098	 0 0 0
