up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1666004	 0.79310346	 15272 27490 166436	 1 0.00392156862745098	 1 1460 1446
 1666510	 0.79310346	 15287 27515 166488	 1 0.00392156862745098	 1 1460 1446
 1666958	 0.22000718	 15302 27541 166534	 1 0.00392156862745098	 1 1460 1446
 1667465	 0.22000718	 15309 27552 166586	 1 0.00392156862745098	 1 1506 1446
 1667955	 0.79310346	 15323 27574 166633	 1 0.00392156862745098	 1 1506 1446
 1668465	 0.79310346	 15338 27604 166686	 1 0.00392156862745098	 1 1552 1446
 1668965	 0.22000718	 15373 27648 166744	 1 0.00392156862745098	 1 1552 1446
 1669466	 0.22000718	 15380 27659 166787	 1 0.00392156862745098	 1 1552 1446
 1669975	 0.79310346	 15386 27668 166835	 1 0.00392156862745098	 1 1552 1446
 1670475	 0.22000718	 15393 27678 166886	 1 0.00392156862745098	 1 1552 1446
 1670967	 0.22000718	 15398 27687 166935	 1 0.00392156862745098	 1 1552 1446
 1671480	 0.22000718	 15404 27697 166986	 1 0.00392156862745098	 1 1552 1446
 1671965	 0.22000718	 15418 27718 167039	 1 0.00392156862745098	 1 1552 1446
 1672461	 0.79310346	 15426 27762 167083	 1 0.00392156862745098	 1 1552 1446
 1672956	 0.79310346	 15436 27818 167139	 1 0.00392156862745098	 1 1552 1446
 1673460	 0.79310346	 15443 27861 167182	 1 0.00392156862745098	 1 1552 1446
 1673957	 0.79310346	 15446 27911 167232	 1 0.00392156862745098	 1 1598 1446
 1674467	 0.79310346	 15451 27962 167283	 1 0.00392156862745098	 1 1598 1446
 1674952	 0.79310346	 15453 28011 167332	 1 0.00392156862745098	 1 1598 1446
 1675458	 0.79310346	 15456 28061 167382	 1 0.00392156862745098	 1 1690 1446
 1675959	 0.79310346	 15460 28112 167433	 1 0.00392156862745098	 1 1690 1446
 1676453	 0.79310346	 15461 28161 167482	 1 0.00392156862745098	 1 1690 1446
 1676955	 0.79310346	 15467 28211 167532	 1 0.00392156862745098	 1 1690 1446
