up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2089785	 0.5862069	 11596 31668 208695	 1 0.00392156862745098	 0 0 0
 2090283	 0.22000718	 11603 31681 208744	 1 0.00392156862745098	 0 0 0
 2090762	 0.22000718	 11608 31692 208793	 1 0.00392156862745098	 0 0 0
 2091244	 0.22000718	 11639 31733 208846	 1 0.00392156862745098	 0 0 0
 2091766	 0.22000718	 11647 31748 208892	 1 0.00392156862745098	 0 0 0
 2092253	 0.44827586	 11669 31786 208941	 1 0.00392156862745098	 0 0 0
 2092745	 0.5862069	 11693 31820 208991	 1 0.00392156862745098	 0 0 0
 2093255	 0.5862069	 11700 31831 209041	 1 0.00392156862745098	 0 0 0
 2093745	 0.22000718	 11710 31843 209091	 1 0.00392156862745098	 0 0 0
 2094245	 0.22000718	 11718 31854 209141	 1 0.00392156862745098	 0 0 0
 2094755	 0.22000718	 11726 31866 209191	 1 0.00392156862745098	 0 0 0
 2095245	 0.22000718	 11741 31884 209248	 1 0.00392156862745098	 0 0 0
 2095747	 0.5862069	 11759 31916 209290	 1 0.00392156862745098	 0 0 0
 2096249	 0.5862069	 11764 31965 209339	 1 0.00392156862745098	 0 0 0
 2096738	 0.5862069	 11767 32015 209389	 1 0.00392156862745098	 0 0 0
 2097242	 0.5862069	 11772 32064 209438	 1 0.00392156862745098	 0 0 0
 2097749	 0.5862069	 11778 32114 209488	 1 0.00392156862745098	 0 0 0
 2098242	 0.5862069	 11781 32165 209539	 1 0.00392156862745098	 0 0 0
 2098739	 0.5862069	 11786 32215 209589	 1 0.00392156862745098	 0 0 0
 2099242	 0.5862069	 11796 32271 209645	 1 0.00392156862745098	 0 0 0
 2099740	 0.5862069	 11800 32315 209689	 1 0.00392156862745098	 0 0 0
 2100246	 0.5862069	 11805 32364 209738	 1 0.00392156862745098	 0 0 0
 2100748	 0.5862069	 11810 32414 209788	 1 0.00392156862745098	 0 0 0
 2101252	 0.5862069	 11817 32465 209839	 1 0.00392156862745098	 0 0 0
 2101749	 0.5862069	 11821 32514 209888	 1 0.00392156862745098	 0 0 0
 2102242	 0.5862069	 11825 32564 209938	 1 0.00392156862745098	 0 0 0
 2102742	 0.5862069	 11830 32614 209988	 1 0.00392156862745098	 0 0 0
 2103246	 0.5862069	 11834 32664 210038	 1 0.00392156862745098	 0 0 0
 2103749	 0.5862069	 11845 32714 210088	 1 0.00392156862745098	 0 0 0
 2104242	 0.5862069	 11851 32765 210139	 1 0.00392156862745098	 0 0 0
 2104743	 0.5862069	 11854 32814 210188	 1 0.00392156862745098	 0 0 0
 2105249	 0.5862069	 11861 32864 210238	 1 0.00392156862745098	 0 0 0
 2105751	 0.5862069	 11866 32915 210289	 1 0.00392156862745098	 0 0 0
 2106249	 0.5862069	 11870 32964 210338	 1 0.00392156862745098	 0 0 0
 2106743	 0.5862069	 11876 33014 210388	 1 0.00392156862745098	 0 0 0
 2107242	 0.5862069	 11882 33064 210438	 1 0.00392156862745098	 0 0 0
 2107749	 0.5862069	 11893 33115 210489	 1 0.00392156862745098	 0 0 0
 2108242	 0.5862069	 11906 33173 210547	 1 0.00392156862745098	 0 0 0
 2108742	 0.5862069	 11910 33214 210588	 1 0.00392156862745098	 0 0 0
 2109242	 0.5862069	 11914 33264 210638	 1 0.00392156862745098	 0 0 0
 2109745	 0.5862069	 11917 33314 210688	 1 0.00392156862745098	 0 0 0
 2110249	 0.5862069	 11921 33364 210738	 1 0.00392156862745098	 0 0 0
 2110749	 0.5862069	 11926 33414 210788	 1 0.00392156862745098	 0 0 0
 2111254	 0.5862069	 11930 33465 210839	 1 0.00392156862745098	 0 0 0
 2111829	 0.5862069	 11939 33522 210896	 1 0.00392156862745098	 0 0 0
