up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 8250946	 0.8965517	 47592 96383 818929	 1 0.4	 0 0 0
 8251403	 0.8965517	 47600 96397 818975	 1 0.4	 0 0 0
 8251930	 0.8965517	 47608 96408 819028	 1 0.4	 0 0 0
 8252415	 0.8965517	 47630 96435 819078	 1 0.4	 0 0 0
 8252938	 0.8965517	 47649 96466 819131	 1 0.4	 0 0 0
 8253397	 0.8965517	 47676 96506 819187	 1 0.4	 0 0 0
 8253915	 0.8965517	 47684 96525 819229	 1 0.4	 0 0 0
 8254395	 0.8965517	 47703 96562 819279	 1 0.4	 0 0 0
 8254898	 0.22000718	 47715 96578 819328	 1 0.4	 0 0 0
 8255404	 0.22000718	 47722 96588 819379	 1 0.4	 0 0 0
 8255928	 0.22000718	 47747 96623 819429	 1 0.4	 0 0 0
 8256405	 0.22000718	 47761 96640 819477	 1 0.4	 0 0 0
 8256901	 0.8965517	 47782 96668 819528	 1 0.4	 0 0 0
 8257395	 0.8965517	 47822 96714 819574	 1 0.4	 0 0 0
 8257898	 0.22000718	 47848 96748 819627	 1 1.0	 0 0 0
 8258399	 0.22000718	 47862 96764 819684	 1 1.0	 0 0 0
 8258899	 0.22000718	 47868 96776 819729	 1 1.0	 0 0 0
 8259413	 0.22000718	 47874 96788 819779	 1 1.0	 0 0 0
 8259897	 0.8965517	 47895 96823 819827	 1 1.0	 0 0 0
 8260417	 0.22000718	 47902 96833 819877	 1 1.0	 0 0 0
 8260921	 0.8965517	 47914 96850 819925	 1 1.0	 0 0 0
 8261401	 0.22000718	 47936 96880 819976	 1 1.0	 0 0 0
 8261899	 0.8965517	 47944 96892 820030	 1 1.0	 0 0 0
 8262414	 0.8965517	 47955 96907 820077	 1 1.0	 0 0 0
 8262904	 0.22000718	 47971 96929 820129	 1 1.0	 0 0 0
 8263416	 0.22000718	 47998 96963 820188	 1 1.0	 0 0 0
 8263898	 0.8965517	 48021 96987 820224	 1 1.0	 0 0 0
 8264416	 0.22000718	 48027 96997 820278	 1 1.0	 0 0 0
 8264931	 0.8965517	 48034 97007 820329	 1 1.0	 0 0 0
 8265398	 0.8965517	 48067 97047 820375	 1 1.0	 0 0 0
 8265916	 0.8965517	 48098 97090 820426	 1 1.0	 0 0 0
 8266395	 0.8965517	 48113 97115 820475	 1 1.0	 0 0 0
 8266910	 0.3448276	 48143 97151 820525	 1 1.0	 0 0 0
 8267398	 0.3448276	 48166 97182 820578	 1 1.0	 0 0 0
 8267899	 0.8965517	 48193 97221 820628	 1 1.0	 0 0 0
 8268395	 0.8965517	 48230 97262 820689	 1 1.0	 0 0 0
 8268898	 0.22000718	 48255 97290 820727	 1 1.0	 0 0 0
 8269395	 0.8965517	 48278 97323 820774	 1 1.0	 0 0 0
 8269926	 0.22000718	 48293 97346 820827	 1 1.0	 0 0 0
