up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 7370592	 0.8965517	 35793 79268 730976	 1 0.11764705882352941	 0 0 0
 7371071	 0.22000718	 35800 79277 731025	 1 0.11764705882352941	 0 0 0
 7371555	 0.3448276	 35816 79301 731073	 1 0.11764705882352941	 0 0 0
 7372058	 0.22000718	 35829 79322 731126	 1 0.11764705882352941	 0 0 0
 7372543	 0.22000718	 35834 79332 731175	 1 0.11764705882352941	 0 0 0
 7373060	 0.22000718	 35840 79341 731225	 1 0.11764705882352941	 0 0 0
 7373534	 0.22000718	 35861 79374 731275	 1 0.11764705882352941	 0 0 0
 7374043	 0.22000718	 35866 79383 731324	 1 0.11764705882352941	 0 0 0
 7374557	 0.22000718	 35877 79399 731375	 1 0.11764705882352941	 0 0 0
 7375045	 0.22000718	 35886 79409 731425	 1 0.11764705882352941	 0 0 0
 7375534	 0.22000718	 35892 79418 731475	 1 0.11764705882352941	 0 0 0
 7376048	 0.22000718	 35898 79427 731524	 1 0.11764705882352941	 0 0 0
 7376544	 0.22000718	 35903 79437 731575	 1 0.11764705882352941	 0 0 0
 7377054	 0.22000718	 35909 79446 731624	 1 0.11764705882352941	 0 0 0
 7377546	 0.22000718	 35914 79456 731674	 1 0.11764705882352941	 0 0 0
 7378046	 0.22000718	 35919 79464 731723	 1 0.11764705882352941	 0 0 0
 7378546	 0.22000718	 35923 79471 731772	 1 0.11764705882352941	 0 0 0
 7379043	 0.22000718	 35933 79486 731829	 1 0.11764705882352941	 0 0 0
 7379553	 0.22000718	 35938 79496 731874	 1 0.11764705882352941	 0 0 0
 7380043	 0.22000718	 35942 79507 731924	 1 0.11764705882352941	 0 0 0
 7380554	 0.22000718	 35947 79515 731973	 1 0.11764705882352941	 0 0 0
 7381035	 0.8965517	 35955 79530 732021	 1 0.11764705882352941	 0 0 0
 7381534	 0.22000718	 35969 79552 732074	 1 0.4	 0 0 0
 7382044	 0.22000718	 35975 79561 732124	 1 0.4	 0 0 0
 7382556	 0.22000718	 35982 79572 732174	 1 0.4	 0 0 0
 7383034	 0.22000718	 35985 79580 732223	 1 0.4	 0 0 0
 7383545	 0.22000718	 35995 79590 732274	 1 0.4	 0 0 0
 7384058	 0.22000718	 36005 79607 732324	 1 0.4	 0 0 0
 7384544	 0.8965517	 36014 79622 732373	 1 0.4	 0 0 0
 7385044	 0.22000718	 36026 79641 732423	 1 1.0	 0 0 0
 7385553	 0.22000718	 36032 79651 732474	 1 1.0	 0 0 0
 7386044	 0.22000718	 36039 79660 732524	 1 1.0	 0 0 0
 7386534	 0.8965517	 36049 79675 732576	 1 1.0	 0 0 0
 7387044	 0.22000718	 36061 79703 732625	 1 1.0	 0 0 0
 7387556	 0.22000718	 36065 79725 732675	 1 1.0	 0 0 0
 7388044	 0.22000718	 36071 79734 732723	 1 1.0	 0 0 0
 7388544	 0.8965517	 36076 79744 732773	 1 1.0	 0 0 0
 7389057	 0.22000718	 36089 79761 732824	 1 1.0	 0 0 0
 7389534	 0.22000718	 36095 79770 732874	 1 1.0	 0 0 0
 7390044	 0.22000718	 36099 79779 732924	 1 1.0	 0 0 0
 7390534	 0.22000718	 36105 79789 732974	 1 1.0	 0 0 0
 7391057	 0.22000718	 36112 79798 733024	 1 1.0	 0 0 0
 7391539	 0.8965517	 36135 79830 733073	 1 1.0	 0 0 0
 7392065	 0.51724136	 36163 79873 733123	 1 1.0	 0 0 0
 7392531	 0.8965517	 36186 79914 733169	 1 1.0	 0 0 0
 7393034	 0.8965517	 36216 79952 733207	 1 1.0	 0 0 0
 7393543	 0.22000718	 36246 79986 733261	 1 1.0	 0 0 0
 7394043	 0.8965517	 36254 79997 733310	 1 1.0	 0 0 0
 7394544	 0.22000718	 36275 80024 733362	 1 1.0	 0 0 0
 7395044	 0.8965517	 36284 80039 733410	 1 1.0	 0 0 0
 7395558	 0.22000718	 36306 80072 733463	 1 1.0	 0 0 0
 7396045	 0.22000718	 36313 80081 733512	 1 1.0	 0 0 0
 7396534	 0.8965517	 36320 80094 733562	 1 1.0	 0 0 0
 7397039	 0.8965517	 36341 80130 733605	 1 1.0	 0 0 0
 7397544	 0.22000718	 36351 80144 733659	 1 1.0	 0 0 0
 7398054	 0.22000718	 36372 80177 733718	 1 1.0	 0 0 0
