up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 498238	 0.8965517	 5675 9973 49742	 1 1.0	 1 2666 1784
 498725	 0.8965517	 5688 9992 49790	 1 1.0	 1 2666 1784
 499226	 0.22000718	 5710 10021 49842	 1 1.0	 1 2666 1784
 499743	 0.8965517	 5723 10037 49895	 1 1.0	 1 2666 1784
 500225	 0.8965517	 5740 10064 49940	 1 1.0	 1 2666 1784
 500709	 0.8965517	 5748 10076 49994	 1 1.0	 1 2666 1784
 501211	 0.8965517	 5766 10109 50042	 1 1.0	 1 2666 1784
 501739	 0.22000718	 5776 10125 50094	 1 1.0	 1 2666 1784
 502225	 0.8965517	 5785 10139 50146	 1 1.0	 1 2666 1784
 502718	 0.22000718	 5793 10150 50193	 1 1.0	 1 2666 1784
 503218	 0.22000718	 5801 10160 50242	 1 1.0	 1 2666 1784
 503702	 0.8965517	 5811 10173 50293	 1 1.0	 1 2666 1784
 504199	 0.8965517	 5824 10215 50339	 1 0.4980392156862745	 1 2666 1784
 504707	 0.8965517	 5827 10265 50389	 1 0.4980392156862745	 1 2666 1784
 505203	 0.8965517	 5837 10319 50443	 1 0.4980392156862745	 1 2666 1784
 505704	 0.8965517	 5842 10364 50488	 1 0.4980392156862745	 1 2666 1784
 506199	 0.8965517	 5845 10414 50538	 1 0.4980392156862745	 1 2666 1784
 506712	 0.8965517	 5850 10465 50589	 1 0.4980392156862745	 1 2666 1784
 507203	 0.8965517	 5852 10514 50638	 1 0.4980392156862745	 1 2666 1784
 507704	 0.8965517	 5856 10565 50689	 1 0.4980392156862745	 1 2666 1784
 508206	 0.8965517	 5865 10622 50746	 1 0.4980392156862745	 1 2666 1784
 508708	 0.8965517	 5873 10665 50789	 1 0.4980392156862745	 1 2666 1784
 509199	 0.8965517	 5879 10715 50839	 1 0.4980392156862745	 1 2666 1784
 509705	 0.8965517	 5880 10765 50889	 1 0.4980392156862745	 1 2666 1784
 510204	 0.8965517	 5882 10814 50938	 1 0.4980392156862745	 1 2666 1784
 510704	 0.8965517	 5886 10864 50988	 1 0.4980392156862745	 1 2666 1784
 511207	 0.8965517	 5890 10915 51039	 1 0.4980392156862745	 1 2666 1784
 511699	 0.8965517	 5896 10968 51092	 1 0.4980392156862745	 1 2666 1784
 512203	 0.8965517	 5900 11014 51138	 1 0.4980392156862745	 1 2666 1784
 512699	 0.8965517	 5905 11065 51189	 1 0.4980392156862745	 1 2666 1784
 513206	 0.8965517	 5910 11115 51239	 1 0.4980392156862745	 1 2666 1784
 513704	 0.8965517	 5914 11164 51288	 1 0.4980392156862745	 1 2666 1784
 514203	 0.8965517	 5916 11214 51338	 1 0.4980392156862745	 1 2666 1784
 514707	 0.8965517	 5919 11265 51389	 1 0.4980392156862745	 1 2666 1784
 515199	 0.8965517	 5926 11315 51439	 1 0.4980392156862745	 1 2666 1784
 515701	 0.8965517	 5930 11364 51488	 1 0.4980392156862745	 1 2666 1784
 516204	 0.8965517	 5934 11415 51539	 1 0.4980392156862745	 1 2666 1784
 516705	 0.8965517	 5938 11465 51589	 1 0.4980392156862745	 1 2666 1784
 517204	 0.8965517	 5940 11514 51638	 1 0.4980392156862745	 1 2666 1784
 517701	 0.8965517	 5943 11564 51688	 1 0.4980392156862745	 1 2666 1784
 518206	 0.8965517	 5952 11615 51739	 1 0.4980392156862745	 1 2666 1784
 518701	 0.8965517	 5956 11665 51789	 1 0.4980392156862745	 1 2666 1784
 519206	 0.8965517	 5958 11714 51838	 1 0.4980392156862745	 1 2666 1784
 519705	 0.8965517	 5961 11765 51889	 1 0.4980392156862745	 1 2666 1784
 520207	 0.8965517	 5966 11815 51939	 1 0.4980392156862745	 1 2666 1784
 520699	 0.8965517	 5970 11864 51988	 1 0.4980392156862745	 1 2666 1784
 521199	 0.8965517	 5978 11920 52044	 1 0.4980392156862745	 1 2666 1784
 521705	 0.8965517	 5982 11965 52089	 1 0.4980392156862745	 1 2666 1784
 522203	 0.8965517	 5984 12014 52138	 1 0.4980392156862745	 1 2666 1784
 522701	 0.8965517	 5989 12065 52189	 1 0.4980392156862745	 1 2666 1784
 523201	 0.3448276	 6001 12109 52244	 1 1.0	 1 2666 1784
 523707	 0.8965517	 6015 12130 52292	 1 1.0	 1 2666 1784
 524225	 0.8965517	 6025 12148 52341	 1 1.0	 1 2666 1784
 524721	 0.22000718	 6036 12168 52392	 1 1.0	 1 2666 1784
 525208	 0.22000718	 6050 12185 52446	 1 1.0	 1 2666 1784
 525718	 0.22000718	 6061 12201 52493	 1 1.0	 1 2666 1784
 526219	 0.8965517	 6070 12219 52547	 1 1.0	 1 2666 1784
 526736	 0.8965517	 6084 12246 52591	 1 1.0	 1 2666 1784
 527202	 0.22000718	 6090 12259 52643	 1 1.0	 1 2666 1784
 527699	 0.8965517	 6112 12296 52696	 1 1.0	 1 2666 1784
 528227	 0.22000718	 6129 12317 52742	 1 1.0	 1 2666 1784
