up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 743930	 0.6896552	 7661 16535 74296	 1 1.0	 1 5412 1924
 772364	 0.6896552	 8049 18984 77139	 1 0.4980392156862745	 1 5412 1924
 772867	 0.6896552	 8053 19034 77189	 1 0.4980392156862745	 1 5412 1924
 773361	 0.6896552	 8057 19083 77238	 1 0.4980392156862745	 1 5412 1924
 773865	 0.6896552	 8063 19134 77289	 1 0.4980392156862745	 1 5412 1924
 774353	 0.6896552	 8072 19189 77344	 1 0.4980392156862745	 1 5412 1924
 774855	 0.6896552	 8077 19233 77388	 1 0.4980392156862745	 1 5412 1924
 775355	 0.6896552	 8082 19283 77438	 1 0.4980392156862745	 1 5412 1924
 775855	 0.6896552	 8096 19335 77491	 1 1.0	 1 5412 1924
 776358	 0.22000718	 8110 19368 77544	 1 1.0	 1 5412 1924
 776867	 0.22000718	 8126 19390 77591	 1 1.0	 1 5412 1924
 777375	 0.22000718	 8141 19416 77642	 1 1.0	 1 5412 1924
 777882	 0.6896552	 8153 19433 77697	 1 1.0	 1 5412 1924
 778372	 0.22000718	 8159 19443 77741	 1 1.0	 1 5412 1924
 778857	 0.6896552	 8166 19455 77792	 1 1.0	 1 5412 1924
 779372	 0.22000718	 8181 19480 77842	 1 1.0	 1 5412 1924
 779883	 0.22000718	 8186 19496 77892	 1 1.0	 1 5412 1924
 780367	 0.6896552	 8213 19531 77943	 1 1.0	 1 5412 1924
 780905	 0.6896552	 8224 19548 77994	 1 1.0	 1 5412 1924
 781368	 0.6896552	 8252 19589 78048	 1 1.0	 1 5412 1924
 781867	 0.22000718	 8258 19601 78093	 1 1.0	 1 5412 1924
