up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1192435	 0.37931034	 12227 33514 119132	 1 0.4980392156862745	 1 9066 1924
 1192935	 0.37931034	 12231 33564 119182	 1 0.4980392156862745	 1 9066 1924
 1193440	 0.37931034	 12235 33614 119232	 1 0.4980392156862745	 1 9066 1924
 1193940	 0.37931034	 12241 33664 119282	 1 0.4980392156862745	 1 9066 1924
 1194431	 0.37931034	 12248 33714 119332	 1 0.4980392156862745	 1 9066 1924
 1194928	 0.37931034	 12262 33772 119390	 1 0.4980392156862745	 1 9066 1924
 1195446	 0.37931034	 12267 33815 119433	 1 0.4980392156862745	 1 9066 1924
 1195935	 0.37931034	 12272 33864 119482	 1 0.4980392156862745	 1 9066 1924
 1196435	 0.37931034	 12278 33914 119532	 1 0.4980392156862745	 1 9066 1924
 1196932	 0.37931034	 12284 33964 119582	 1 0.4980392156862745	 1 9066 1924
 1197440	 0.37931034	 12291 34014 119632	 1 0.4980392156862745	 1 9066 1924
 1197928	 0.37931034	 12293 34063 119681	 1 0.4980392156862745	 1 9066 1924
 1198433	 0.37931034	 12299 34114 119732	 1 0.4980392156862745	 1 9066 1924
 1198940	 0.37931034	 12311 34174 119792	 1 0.4980392156862745	 1 9066 1924
 1199445	 0.37931034	 12321 34217 119835	 1 0.4980392156862745	 1 9066 1924
 1199946	 0.37931034	 12328 34265 119883	 1 0.4980392156862745	 1 9066 1924
 1200442	 0.37931034	 12333 34314 119932	 1 0.4980392156862745	 1 9066 1924
 1200933	 0.37931034	 12338 34364 119982	 1 0.4980392156862745	 1 9066 1924
 1201432	 0.37931034	 12345 34414 120032	 1 0.4980392156862745	 1 9066 1924
 1201935	 0.37931034	 12352 34463 120081	 1 0.4980392156862745	 1 9066 1924
 1202441	 0.37931034	 12358 34514 120132	 1 0.4980392156862745	 1 9066 1924
 1202936	 0.37931034	 12372 34573 120191	 1 0.4980392156862745	 1 9066 1924
 1203428	 0.37931034	 12376 34615 120233	 1 0.4980392156862745	 1 9066 1924
 1203945	 0.37931034	 12384 34665 120283	 1 0.4980392156862745	 1 9066 1924
 1204436	 0.37931034	 12392 34715 120333	 1 0.4980392156862745	 1 9066 1924
 1204940	 0.37931034	 12394 34764 120382	 1 0.4980392156862745	 1 9066 1924
 1205442	 0.37931034	 12400 34814 120432	 1 0.4980392156862745	 1 9066 1924
 1205936	 0.37931034	 12405 34864 120482	 1 0.4980392156862745	 1 9066 1924
 1206428	 0.37931034	 12410 34914 120532	 1 0.4980392156862745	 1 9066 1924
 1206946	 0.37931034	 12418 34966 120584	 1 0.4980392156862745	 1 9066 1924
 1207436	 0.37931034	 12431 35014 120632	 1 0.4980392156862745	 1 9066 1924
 1207936	 0.37931034	 12437 35064 120682	 1 0.4980392156862745	 1 9066 1924
 1208449	 0.37931034	 12442 35115 120733	 1 0.4980392156862745	 1 9066 1924
 1208951	 0.37931034	 12451 35164 120782	 1 0.4980392156862745	 1 9066 1924
 1209432	 0.37931034	 12458 35214 120832	 1 0.4980392156862745	 1 9066 1924
 1209927	 0.37931034	 12463 35264 120882	 1 0.4980392156862745	 1 9066 1924
 1210433	 0.37931034	 12471 35314 120932	 1 0.4980392156862745	 1 9066 1924
 1210935	 0.37931034	 12477 35364 120982	 1 0.4980392156862745	 1 9066 1924
