up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 622867	 0.79310346	 6644 13077 62197	 1 1.0	 1 3322 1784
 623321	 0.79310346	 6654 13100 62244	 1 1.0	 1 3322 1784
 623901	 0.79310346	 6675 13133 62300	 1 1.0	 1 3322 1784
 624332	 0.22000718	 6684 13149 62347	 1 1.0	 1 3322 1784
 624854	 0.79310346	 6689 13160 62396	 1 1.0	 1 3322 1784
 625316	 0.22000718	 6721 13202 62447	 1 1.0	 1 3322 1784
 625809	 0.79310346	 6742 13232 62495	 1 1.0	 1 3322 1784
 626332	 0.22000718	 6750 13245 62547	 1 1.0	 1 3322 1784
 626829	 0.79310346	 6756 13256 62596	 1 1.0	 1 3322 1784
 627309	 0.22000718	 6766 13269 62645	 1 1.0	 1 3322 1784
 627818	 0.22000718	 6772 13280 62697	 1 1.0	 1 3322 1784
 628318	 0.22000718	 6780 13291 62746	 1 1.0	 1 3322 1784
 628828	 0.22000718	 6787 13303 62797	 1 1.0	 1 3322 1784
 629332	 0.79310346	 6804 13338 62850	 1 0.4980392156862745	 1 3322 1784
 629809	 0.79310346	 6809 13380 62892	 1 0.4980392156862745	 1 3322 1784
 630314	 0.79310346	 6815 13429 62941	 1 0.4980392156862745	 1 3322 1784
 630814	 0.79310346	 6826 13479 62991	 1 0.4980392156862745	 1 3322 1784
 631323	 0.79310346	 6830 13530 63042	 1 0.4980392156862745	 1 3322 1784
 631811	 0.79310346	 6834 13579 63091	 1 0.4980392156862745	 1 3322 1784
 632309	 0.79310346	 6837 13629 63141	 1 0.4980392156862745	 1 3322 1784
 632806	 0.79310346	 6840 13679 63191	 1 0.4980392156862745	 1 3322 1784
 633309	 0.79310346	 6845 13729 63241	 1 0.4980392156862745	 1 3322 1784
 633807	 0.79310346	 6853 13785 63297	 1 0.4980392156862745	 1 3322 1784
 634306	 0.79310346	 6859 13830 63342	 1 0.4980392156862745	 1 3322 1784
 634814	 0.79310346	 6862 13880 63392	 1 0.4980392156862745	 1 3322 1784
 635314	 0.79310346	 6866 13930 63442	 1 0.4980392156862745	 1 3322 1784
 635806	 0.79310346	 6875 13980 63492	 1 0.4980392156862745	 1 3322 1784
 636314	 0.79310346	 6878 14029 63541	 1 0.4980392156862745	 1 3322 1784
 636806	 0.79310346	 6882 14079 63591	 1 0.4980392156862745	 1 3322 1784
 637315	 0.79310346	 6889 14131 63643	 1 0.4980392156862745	 1 3322 1784
 637809	 0.79310346	 6891 14179 63691	 1 0.4980392156862745	 1 3322 1784
 638314	 0.79310346	 6893 14229 63741	 1 0.4980392156862745	 1 3322 1784
 638814	 0.79310346	 6895 14279 63791	 1 0.4980392156862745	 1 3322 1784
 639305	 0.79310346	 6897 14329 63841	 1 0.4980392156862745	 1 3322 1784
 639808	 0.79310346	 6901 14379 63891	 1 0.4980392156862745	 1 3322 1784
 640306	 0.79310346	 6901 14429 63941	 1 0.4980392156862745	 1 3322 1784
 640805	 0.79310346	 6911 14480 63992	 1 0.4980392156862745	 1 3322 1784
 641305	 0.79310346	 6914 14529 64041	 1 0.4980392156862745	 1 3322 1784
 641805	 0.79310346	 6918 14579 64091	 1 0.4980392156862745	 1 3322 1784
 642308	 0.79310346	 6924 14630 64142	 1 0.4980392156862745	 1 3322 1784
 642806	 0.79310346	 6927 14680 64192	 1 0.4980392156862745	 1 3322 1784
 643311	 0.79310346	 6930 14729 64241	 1 0.4980392156862745	 1 3322 1784
 643811	 0.79310346	 6935 14784 64296	 1 0.4980392156862745	 1 3322 1784
 644320	 0.79310346	 6939 14830 64342	 1 0.4980392156862745	 1 3322 1784
 644805	 0.79310346	 6945 14880 64392	 1 0.4980392156862745	 1 3322 1784
 645314	 0.79310346	 6949 14930 64442	 1 0.4980392156862745	 1 3322 1784
 645805	 0.79310346	 6952 14979 64491	 1 0.4980392156862745	 1 3322 1784
 646311	 0.79310346	 6955 15029 64541	 1 0.4980392156862745	 1 3322 1784
 646814	 0.79310346	 6959 15080 64592	 1 0.4980392156862745	 1 3322 1784
 647306	 0.79310346	 6967 15134 64646	 1 0.4980392156862745	 1 3322 1784
 647814	 0.79310346	 6969 15180 64692	 1 0.4980392156862745	 1 3322 1784
 648311	 0.79310346	 6973 15229 64741	 1 0.4980392156862745	 1 3322 1784
 648809	 0.79310346	 6975 15279 64791	 1 0.4980392156862745	 1 3322 1784
 649306	 0.79310346	 6978 15329 64841	 1 0.4980392156862745	 1 3322 1784
 649806	 0.79310346	 6980 15379 64891	 1 0.4980392156862745	 1 3322 1784
 650308	 0.79310346	 6983 15429 64941	 1 0.4980392156862745	 1 3322 1784
 650806	 0.79310346	 6992 15479 64991	 1 0.4980392156862745	 1 3322 1784
 651312	 0.37931034	 7007 15531 65047	 1 1.0	 1 3322 1784
 651828	 0.79310346	 7022 15553 65094	 1 1.0	 1 3322 1784
 652339	 0.79310346	 7033 15570 65145	 1 1.0	 1 3322 1784
 652834	 0.22000718	 7052 15593 65194	 1 1.0	 1 3322 1784
 653317	 0.22000718	 7057 15607 65246	 1 1.0	 1 3322 1784
 653830	 0.22000718	 7071 15632 65295	 1 1.0	 1 3322 1784
 654311	 0.22000718	 7080 15646 65344	 1 1.0	 1 3322 1784
 654806	 0.6896552	 7095 15671 65392	 1 1.0	 1 3322 1784
 655327	 0.22000718	 7109 15694 65445	 1 1.0	 1 3322 1784
 655806	 0.79310346	 7127 15720 65491	 1 1.0	 1 3322 1784
 656330	 0.22000718	 7153 15753 65544	 1 1.0	 1 3322 1784
 656811	 0.79310346	 7163 15766 65595	 1 1.0	 1 3322 1784
