up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 868972	 0.5862069	 8696 20283 86795	 1 1.0	 1 5412 1924
 869496	 0.5862069	 8708 20305 86850	 1 1.0	 1 5412 1924
 869929	 0.22000718	 8729 20335 86895	 1 1.0	 1 5412 1924
 870438	 0.5862069	 8755 20366 86945	 1 1.0	 1 5412 1924
 870956	 0.22000718	 8780 20401 86994	 1 1.0	 1 5412 1924
 871437	 0.22000718	 8787 20415 87044	 1 1.0	 1 5412 1924
 871937	 0.22000718	 8810 20450 87094	 1 1.0	 1 5412 1924
 872450	 0.22000718	 8817 20464 87145	 1 1.0	 1 5412 1924
 872955	 0.22000718	 8826 20477 87195	 1 1.0	 1 5412 1924
 873438	 0.22000718	 8839 20493 87244	 1 1.0	 1 5412 1924
 873928	 0.22000718	 8852 20510 87299	 1 1.0	 1 5412 1924
 874428	 0.22000718	 8861 20521 87343	 1 1.0	 1 5412 1924
 874952	 0.22000718	 8867 20534 87394	 1 1.0	 1 5412 1924
 875435	 0.5862069	 8888 20571 87442	 1 0.4980392156862745	 1 5412 1924
 875934	 0.5862069	 8898 20620 87491	 1 0.4980392156862745	 1 5412 1924
 876429	 0.5862069	 8902 20670 87541	 1 0.4980392156862745	 1 5412 1924
 876928	 0.5862069	 8906 20720 87591	 1 0.4980392156862745	 1 5412 1924
 877435	 0.5862069	 8912 20771 87642	 1 0.4980392156862745	 1 5412 1924
 877936	 0.5862069	 8922 20819 87690	 1 0.4980392156862745	 1 5412 1924
 878425	 0.5862069	 8926 20869 87740	 1 0.4980392156862745	 1 5412 1924
 878934	 0.5862069	 8929 20919 87790	 1 0.4980392156862745	 1 5412 1924
 879425	 0.5862069	 8935 20969 87840	 1 0.4980392156862745	 1 5412 1924
 879932	 0.5862069	 8941 21019 87890	 1 0.4980392156862745	 1 5412 1924
 880424	 0.5862069	 8949 21071 87942	 1 0.4980392156862745	 1 5412 1924
 880930	 0.5862069	 8955 21120 87991	 1 0.4980392156862745	 1 5412 1924
 881434	 0.5862069	 8967 21170 88041	 1 0.4980392156862745	 1 5740 1924
 881924	 0.5862069	 8970 21219 88090	 1 0.4980392156862745	 1 5740 1924
 882436	 0.5862069	 8978 21270 88141	 1 0.4980392156862745	 1 5740 1924
 882925	 0.5862069	 8983 21319 88190	 1 0.4980392156862745	 1 5740 1924
 883432	 0.5862069	 8989 21371 88242	 1 0.4980392156862745	 1 5740 1924
 883935	 0.5862069	 8993 21419 88290	 1 0.4980392156862745	 1 5740 1924
 884434	 0.5862069	 8997 21469 88340	 1 0.4980392156862745	 1 6068 1924
 884934	 0.5862069	 9005 21526 88397	 1 0.4980392156862745	 1 6068 1924
 885425	 0.5862069	 9010 21570 88441	 1 0.4980392156862745	 1 6068 1924
 885925	 0.5862069	 9013 21620 88491	 1 0.4980392156862745	 1 6068 1924
 886430	 0.5862069	 9019 21670 88541	 1 0.4980392156862745	 1 6068 1924
 886935	 0.5862069	 9022 21720 88591	 1 0.4980392156862745	 1 6068 1924
 887425	 0.5862069	 9027 21769 88640	 1 0.4980392156862745	 1 6068 1924
 887925	 0.5862069	 9034 21820 88691	 1 0.4980392156862745	 1 6068 1924
 888436	 0.5862069	 9041 21870 88741	 1 0.4980392156862745	 1 6068 1924
 888935	 0.5862069	 9054 21919 88790	 1 0.4980392156862745	 1 6068 1924
 889432	 0.5862069	 9058 21970 88841	 1 0.4980392156862745	 1 6068 1924
 889934	 0.5862069	 9063 22020 88891	 1 0.4980392156862745	 1 6068 1924
 890435	 0.5862069	 9066 22071 88942	 1 0.4980392156862745	 1 6068 1924
 890932	 0.5862069	 9070 22120 88991	 1 0.4980392156862745	 1 6068 1924
 891425	 0.5862069	 9076 22170 89041	 1 0.4980392156862745	 1 6068 1924
 891934	 0.5862069	 9081 22220 89091	 1 0.4980392156862745	 1 6068 1924
 892508	 0.5862069	 9093 22276 89147	 1 0.4980392156862745	 1 6068 1924
 892936	 0.5862069	 9097 22319 89190	 1 0.4980392156862745	 1 6068 1924
 893425	 0.5862069	 9100 22369 89240	 1 0.4980392156862745	 1 6068 1924
 893925	 0.5862069	 9106 22421 89292	 1 0.4980392156862745	 1 6068 1924
 894434	 0.5862069	 9112 22470 89341	 1 0.4980392156862745	 1 6068 1924
 894924	 0.5862069	 9119 22519 89390	 1 0.4980392156862745	 1 6068 1924
 895428	 0.5862069	 9124 22570 89441	 1 0.4980392156862745	 1 6068 1924
 895936	 0.5862069	 9134 22625 89496	 1 0.4980392156862745	 1 6068 1924
 896436	 0.5862069	 9140 22669 89540	 1 0.4980392156862745	 1 6068 1924
 896943	 0.5862069	 9145 22720 89591	 1 0.4980392156862745	 1 6068 1924
 897425	 0.5862069	 9150 22770 89641	 1 0.4980392156862745	 1 6068 1924
 897931	 0.5862069	 9153 22820 89691	 1 0.4980392156862745	 1 6068 1924
 898435	 0.5862069	 9161 22870 89741	 1 0.4980392156862745	 1 6068 1924
 898934	 0.5862069	 9165 22919 89790	 1 0.4980392156862745	 1 6068 1924
 899427	 0.5862069	 9169 22970 89841	 1 0.4980392156862745	 1 6068 1924
 899937	 0.5862069	 9180 23019 89890	 1 0.4980392156862745	 1 6068 1924
 900425	 0.5862069	 9186 23070 89941	 1 0.4980392156862745	 1 6068 1924
 900925	 0.5862069	 9190 23119 89990	 1 0.4980392156862745	 1 6068 1924
 901425	 0.5862069	 9196 23170 90041	 1 0.4980392156862745	 1 6068 1924
 901934	 0.5862069	 9202 23220 90091	 1 0.4980392156862745	 1 6068 1924
 902429	 0.5862069	 9208 23270 90141	 1 0.4980392156862745	 1 6068 1924
 902936	 0.5862069	 9215 23319 90190	 1 0.4980392156862745	 1 6068 1924
 903425	 0.5862069	 9224 23376 90247	 1 0.4980392156862745	 1 6068 1924
 903934	 0.5862069	 9229 23420 90291	 1 0.4980392156862745	 1 6068 1924
 904425	 0.5862069	 9235 23469 90340	 1 0.4980392156862745	 1 6068 1924
 904925	 0.5862069	 9239 23519 90390	 1 0.4980392156862745	 1 6068 1924
 905425	 0.5862069	 9244 23570 90441	 1 0.4980392156862745	 1 6068 1924
 905925	 0.5862069	 9254 23623 90494	 1 0.4980392156862745	 1 6068 1924
 906441	 0.22000718	 9270 23658 90546	 1 1.0	 1 6068 1924
 906954	 0.22000718	 9288 23685 90595	 1 1.0	 1 6068 1924
 907450	 0.22000718	 9309 23716 90645	 1 1.0	 1 6068 1924
 907947	 0.5862069	 9318 23733 90695	 1 1.0	 1 6068 1924
 908447	 0.22000718	 9327 23751 90744	 1 1.0	 1 6068 1924
 908925	 0.5862069	 9344 23777 90791	 1 1.0	 1 6068 1924
 909437	 0.22000718	 9360 23802 90844	 1 1.0	 1 6068 1924
