up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1004515	 0.4827586	 9955 24707 100345	 1 1.0	 1 7098 1924
 1004991	 0.4827586	 9964 24720 100392	 1 1.0	 1 7098 1924
 1005458	 0.4827586	 9973 24734 100443	 1 1.0	 1 7098 1924
 1005958	 0.22000718	 10000 24769 100493	 1 1.0	 1 7098 1924
 1006481	 0.4827586	 10010 24787 100544	 1 1.0	 1 7098 1924
 1006957	 0.22000718	 10034 24828 100592	 1 1.0	 1 7098 1924
 1007450	 0.22000718	 10066 24871 100644	 1 1.0	 1 7098 1924
 1007958	 0.22000718	 10075 24885 100693	 1 1.0	 1 7098 1924
 1008448	 0.4827586	 10079 24898 100741	 1 1.0	 1 7098 1924
 1008958	 0.22000718	 10087 24911 100792	 1 1.0	 1 7098 1924
 1009472	 0.22000718	 10097 24922 100841	 1 1.0	 1 7098 1924
 1009974	 0.22000718	 10103 24934 100891	 1 1.0	 1 7098 1924
 1010472	 0.22000718	 10111 24948 100943	 1 1.0	 1 7098 1924
 1010958	 0.44827586	 10122 24970 100989	 1 1.0	 1 7098 1924
 1011449	 0.4827586	 10142 25020 101039	 1 0.4980392156862745	 1 7754 1924
 1011958	 0.4827586	 10146 25069 101088	 1 0.4980392156862745	 1 7754 1924
 1012465	 0.4827586	 10148 25119 101138	 1 0.4980392156862745	 1 7754 1924
 1012945	 0.4827586	 10154 25170 101189	 1 0.4980392156862745	 1 7754 1924
 1013445	 0.4827586	 10159 25219 101238	 1 0.4980392156862745	 1 7754 1924
 1013959	 0.4827586	 10163 25269 101288	 1 0.4980392156862745	 1 7754 1924
 1014449	 0.4827586	 10168 25319 101338	 1 0.4980392156862745	 1 7754 1924
 1014958	 0.4827586	 10181 25376 101395	 1 0.4980392156862745	 1 7754 1924
 1015445	 0.4827586	 10189 25419 101438	 1 0.4980392156862745	 1 7754 1924
 1015955	 0.4827586	 10196 25471 101490	 1 0.4980392156862745	 1 7754 1924
 1016458	 0.4827586	 10203 25519 101538	 1 0.4980392156862745	 1 7754 1924
 1016955	 0.4827586	 10207 25569 101588	 1 0.4980392156862745	 1 7754 1924
 1017446	 0.4827586	 10213 25619 101638	 1 0.4980392156862745	 1 7754 1924
 1017960	 0.4827586	 10218 25669 101688	 1 0.4980392156862745	 1 7754 1924
 1018455	 0.4827586	 10221 25719 101738	 1 0.4980392156862745	 1 7754 1924
 1018955	 0.4827586	 10234 25779 101798	 1 0.4980392156862745	 1 7754 1924
 1019450	 0.4827586	 10238 25820 101839	 1 0.4980392156862745	 1 7754 1924
 1019956	 0.4827586	 10246 25869 101888	 1 0.4980392156862745	 1 7754 1924
 1020458	 0.4827586	 10250 25919 101938	 1 0.4980392156862745	 1 7754 1924
 1020949	 0.4827586	 10253 25970 101989	 1 0.4980392156862745	 1 7754 1924
 1021449	 0.4827586	 10256 26020 102039	 1 0.4980392156862745	 1 7754 1924
 1021955	 0.4827586	 10259 26069 102088	 1 0.4980392156862745	 1 7754 1924
 1022465	 0.4827586	 10264 26120 102139	 1 0.4980392156862745	 1 7754 1924
 1022945	 0.4827586	 10277 26169 102188	 1 0.4980392156862745	 1 7754 1924
 1023455	 0.4827586	 10282 26219 102238	 1 0.4980392156862745	 1 7754 1924
 1023956	 0.4827586	 10288 26269 102288	 1 0.4980392156862745	 1 7754 1924
 1024457	 0.4827586	 10291 26319 102338	 1 0.4980392156862745	 1 7754 1924
 1024955	 0.4827586	 10296 26369 102388	 1 0.4980392156862745	 1 7754 1924
 1025446	 0.4827586	 10302 26419 102438	 1 0.4980392156862745	 1 7754 1924
 1025955	 0.4827586	 10306 26470 102489	 1 0.4980392156862745	 1 7754 1924
 1026458	 0.4827586	 10312 26519 102538	 1 0.4980392156862745	 1 7754 1924
 1026955	 0.4827586	 10324 26569 102588	 1 0.4980392156862745	 1 7754 1924
 1027449	 0.4827586	 10330 26619 102638	 1 0.4980392156862745	 1 7754 1924
 1027957	 0.4827586	 10337 26669 102688	 1 0.4980392156862745	 1 7754 1924
 1028455	 0.4827586	 10343 26720 102739	 1 0.4980392156862745	 1 7754 1924
 1028959	 0.4827586	 10347 26769 102788	 1 0.4980392156862745	 1 7754 1924
 1029463	 0.4827586	 10354 26820 102839	 1 0.4980392156862745	 1 7754 1924
 1029953	 0.4827586	 10361 26869 102888	 1 0.4980392156862745	 1 7754 1924
 1030457	 0.4827586	 10368 26919 102938	 1 0.4980392156862745	 1 7754 1924
 1030946	 0.4827586	 10380 26969 102988	 1 0.4980392156862745	 1 8082 1924
 1031451	 0.4827586	 10388 27020 103039	 1 0.4980392156862745	 1 8082 1924
 1031950	 0.4827586	 10393 27069 103088	 1 0.4980392156862745	 1 8082 1924
 1032455	 0.4827586	 10396 27119 103138	 1 0.4980392156862745	 1 8082 1924
 1032964	 0.4827586	 10403 27170 103189	 1 0.4980392156862745	 1 8082 1924
 1033449	 0.4827586	 10408 27219 103238	 1 0.4980392156862745	 1 8410 1924
 1033955	 0.4827586	 10413 27270 103289	 1 0.4980392156862745	 1 8410 1924
 1034459	 0.4827586	 10427 27327 103346	 1 0.4980392156862745	 1 8410 1924
 1034953	 0.4827586	 10432 27370 103389	 1 0.4980392156862745	 1 8410 1924
 1035449	 0.4827586	 10438 27419 103438	 1 0.4980392156862745	 1 8410 1924
 1035955	 0.4827586	 10446 27469 103488	 1 0.4980392156862745	 1 8410 1924
