up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1352079	 0.22000718	 13353 36902 135096	 1 1.0	 1 9124 1924
 1352562	 0.22000718	 13369 36926 135139	 1 1.0	 1 9124 1924
 1353037	 0.22000718	 13381 36946 135188	 1 1.0	 1 9124 1924
 1353532	 0.22000718	 13402 36978 135245	 1 1.0	 1 9124 1924
 1354049	 0.22000718	 13432 37024 135292	 1 1.0	 1 9124 1924
 1354527	 0.22000718	 13503 37129 135418	 1 1.0	 1 9124 1924
 1356027	 0.22000718	 13527 37181 135488	 1 1.0	 1 9124 1924
 1356541	 0.22000718	 13541 37202 135538	 1 1.0	 1 9124 1924
 1357018	 0.22000718	 13551 37222 135588	 1 1.0	 1 9124 1924
 1357532	 0.22000718	 13564 37242 135638	 1 1.0	 1 9124 1924
 1358027	 0.22000718	 13573 37263 135689	 1 1.0	 1 9124 1924
 1358535	 0.22000718	 13584 37285 135739	 1 1.0	 1 9124 1924
 1359055	 0.22000718	 13599 37307 135790	 1 1.0	 1 9124 1924
 1359558	 0.22000718	 13618 37343 135843	 1 1.0	 1 9124 1924
 1360527	 0.22000718	 13662 37440 135940	 1 0.4980392156862745	 1 9124 1924
 1361027	 0.22000718	 13688 37489 135989	 1 0.4980392156862745	 1 9124 1924
 1361541	 0.22000718	 13701 37538 136038	 1 0.4980392156862745	 1 9124 1924
 1362037	 0.22000718	 13713 37589 136089	 1 0.4980392156862745	 1 9124 1924
 1362531	 0.22000718	 13726 37639 136139	 1 0.4980392156862745	 1 9124 1924
 1363042	 0.22000718	 13737 37689 136189	 1 0.4980392156862745	 1 9124 1924
 1363564	 0.22000718	 13748 37741 136241	 1 0.4980392156862745	 1 9124 1924
 1364017	 0.22000718	 13766 37789 136289	 1 0.4980392156862745	 1 9124 1924
 1364517	 0.22000718	 13792 37838 136338	 1 0.4980392156862745	 1 9124 1924
 1365018	 0.22000718	 13799 37888 136388	 1 0.4980392156862745	 1 9124 1924
 1365518	 0.22000718	 13815 37939 136439	 1 0.4980392156862745	 1 9124 1924
 1366027	 0.22000718	 13829 37989 136489	 1 0.4980392156862745	 1 9124 1924
 1366527	 0.22000718	 13844 38043 136543	 1 0.4980392156862745	 1 9124 1924
 1367027	 0.22000718	 13857 38090 136590	 1 0.4980392156862745	 1 9124 1924
 1367521	 0.22000718	 13870 38139 136639	 1 0.4980392156862745	 1 9124 1924
 1368045	 0.22000718	 13881 38189 136689	 1 0.4980392156862745	 1 9124 1924
 1368527	 0.22000718	 13908 38255 136755	 1 0.4980392156862745	 1 9124 1924
 1369032	 0.22000718	 13921 38288 136788	 1 0.4980392156862745	 1 9124 1924
 1369542	 0.22000718	 13930 38338 136838	 1 0.4980392156862745	 1 9124 1924
 1370027	 0.22000718	 13945 38391 136891	 1 0.4980392156862745	 1 9124 1924
 1370518	 0.22000718	 13956 38440 136940	 1 0.4980392156862745	 1 9124 1924
 1371035	 0.22000718	 13966 38488 136988	 1 0.4980392156862745	 1 9124 1924
 1371528	 0.22000718	 13974 38539 137039	 1 0.4980392156862745	 1 9124 1924
 1372040	 0.22000718	 13988 38589 137089	 1 0.4980392156862745	 1 9124 1924
 1372542	 0.22000718	 14002 38639 137139	 1 0.4980392156862745	 1 9124 1924
 1373189	 0.22000718	 14031 38706 137206	 1 0.4980392156862745	 1 9124 1924
 1373517	 0.22000718	 14047 38742 137242	 1 0.4980392156862745	 1 9124 1924
 1374028	 0.22000718	 14058 38790 137290	 1 0.4980392156862745	 1 9124 1924
