up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 4028561	 0.22000718	 29506 48193 402136	 1 1.0	 1 65243113 1355021
 4029024	 0.8965517	 29525 48214 402182	 1 1.0	 1 65243113 1355021
 4029536	 0.22000718	 29541 48237 402234	 1 1.0	 1 65243113 1355021
 4030019	 0.7586207	 29560 48269 402283	 1 1.0	 1 65243113 1355021
 4030540	 0.22000718	 29571 48286 402333	 1 1.0	 1 65243113 1355021
 4031026	 0.8965517	 29578 48296 402384	 1 1.0	 1 65243113 1355021
 4031524	 0.22000718	 29601 48326 402433	 1 1.0	 1 65243113 1355021
 4032025	 0.22000718	 29608 48340 402485	 1 1.0	 1 65243113 1355021
 4032539	 0.22000718	 29622 48356 402534	 1 1.0	 1 65243113 1355021
 4033018	 0.8965517	 29636 48374 402583	 1 1.0	 1 65243441 1355021
 4033555	 0.8965517	 29644 48412 402635	 1 1.0	 1 65404179 1359037
 4034075	 0.8965517	 29650 48432 402679	 1 1.0	 1 65615679 1363307
 4034564	 0.8965517	 29662 48458 402729	 1 1.0	 1 65859065 1367227
 4035075	 0.8965517	 29667 48484 402775	 1 1.0	 1 66157623 1372407
 4035571	 0.8965517	 29677 48515 402824	 1 1.0	 1 66397623 1377167
 4036043	 0.3448276	 29692 48543 402872	 1 1.0	 1 66637681 1381437
 4036553	 0.8965517	 29698 48564 402918	 1 1.0	 1 66835674 1385987
 4037051	 0.22000718	 29713 48582 402976	 1 1.0	 1 66835674 1385987
 4037545	 0.22000718	 29718 48591 403018	 1 1.0	 1 66836002 1385987
 4038020	 0.8965517	 29730 48604 403065	 1 1.0	 1 66836002 1385987
 4038534	 0.8965517	 29736 48613 403117	 1 1.0	 1 66836002 1385987
 4039025	 0.22000718	 29742 48623 403168	 1 1.0	 1 66836002 1385987
 4039534	 0.22000718	 29749 48633 403217	 1 1.0	 1 66836002 1385987
 4040035	 0.22000718	 29756 48645 403269	 1 1.0	 1 66836002 1385987
 4040525	 0.22000718	 29762 48656 403317	 1 1.0	 1 66836002 1385987
 4041035	 0.22000718	 29773 48668 403367	 1 1.0	 1 66836002 1385987
 4041519	 0.8965517	 29777 48679 403417	 1 1.0	 1 66836002 1385987
 4042040	 0.22000718	 29792 48697 403468	 1 1.0	 1 66836002 1385987
 4042525	 0.22000718	 29798 48708 403517	 1 1.0	 1 66836330 1385987
 4043035	 0.22000718	 29806 48719 403568	 1 1.0	 1 66836330 1385987
 4043570	 0.8965517	 29819 48749 403619	 1 1.0	 1 67032990 1390081
 4044078	 0.8965517	 29825 48773 403667	 1 1.0	 1 67264106 1394281
 4044576	 0.8965517	 29834 48800 403717	 1 1.0	 1 67561492 1398691
 4045079	 0.8965517	 29838 48825 403765	 1 1.0	 1 67852492 1403941
 4045519	 0.8965517	 29844 48855 403813	 1 1.0	 1 68190320 1409471
 4046025	 0.22000718	 29859 48884 403860	 1 1.0	 1 68428755 1413881
 4046525	 0.8965517	 29877 48906 403923	 1 1.0	 1 68428755 1413881
 4047025	 0.22000718	 29889 48922 403966	 1 1.0	 1 68428755 1413881
 4047534	 0.22000718	 29893 48932 404010	 1 1.0	 1 68429083 1413881
 4048025	 0.22000718	 29902 48948 404060	 1 1.0	 1 68429083 1413881
 4048519	 0.22000718	 29909 48960 404111	 1 1.0	 1 68429083 1413881
 4049040	 0.22000718	 29913 48969 404160	 1 1.0	 1 68429083 1413881
 4049540	 0.22000718	 29917 48978 404209	 1 1.0	 1 68429083 1413881
 4050020	 0.22000718	 29927 48990 404262	 1 1.0	 1 68429083 1413881
 4050537	 0.8965517	 29932 49000 404310	 1 1.0	 1 68429083 1413881
 4051025	 0.22000718	 29940 49012 404360	 1 1.0	 1 68429083 1413881
 4051546	 0.22000718	 29953 49028 404410	 1 1.0	 1 68429083 1413881
 4052039	 0.22000718	 29960 49038 404460	 1 1.0	 1 68429083 1413881
 4052519	 0.22000718	 29970 49050 404510	 1 1.0	 1 68429083 1413881
 4053044	 0.22000718	 29977 49061 404560	 1 1.0	 1 68429083 1413959
 4053576	 0.8965517	 29981 49085 404609	 1 1.0	 1 68691749 1419165
 4054079	 0.8965517	 29994 49113 404656	 1 1.0	 1 69078801 1425605
 4054524	 0.3448276	 30001 49144 404703	 1 1.0	 1 69419301 1430715
 4055074	 0.8965517	 30005 49163 404753	 1 1.0	 1 69647301 1436913
 4055527	 0.8965517	 30018 49194 404800	 1 1.0	 1 70020736 1443213
 4056048	 0.22000718	 30032 49213 404851	 1 1.0	 1 70020736 1443213
 4056535	 0.8965517	 30039 49222 404900	 1 1.0	 1 70020736 1443213
 4057019	 0.22000718	 30048 49232 404952	 1 1.0	 1 70020736 1443213
 4057538	 0.22000718	 30055 49241 405000	 1 1.0	 1 70020736 1443213
 4058036	 0.22000718	 30063 49251 405051	 1 1.0	 1 70020736 1443213
 4058539	 0.22000718	 30071 49260 405101	 1 1.0	 1 70020736 1443213
 4059039	 0.22000718	 30078 49270 405151	 1 1.0	 1 70020736 1443213
 4059542	 0.22000718	 30086 49281 405202	 1 1.0	 1 70021064 1443213
 4060035	 0.22000718	 30093 49292 405252	 1 1.0	 1 70021064 1443213
 4060535	 0.22000718	 30107 49310 405307	 1 1.0	 1 70021064 1443213
 4061019	 0.22000718	 30115 49321 405352	 1 1.0	 1 70021064 1443213
 4061518	 0.22000718	 30122 49331 405401	 1 1.0	 1 70021392 1443213
 4062035	 0.22000718	 30129 49341 405451	 1 1.0	 1 70021392 1443213
 4062519	 0.22000718	 30136 49350 405500	 1 1.0	 1 70021392 1443213
