up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 3728254	 0.8965517	 27879 45345 372142	 1 1.0	 1 60418042 1270823
 3728752	 0.22000718	 27887 45356 372193	 1 1.0	 1 60418042 1270823
 3729230	 0.22000718	 27894 45367 372243	 1 1.0	 1 60418370 1270823
 3729713	 0.3448276	 27915 45398 372293	 1 1.0	 1 60418370 1270823
 3730215	 0.22000718	 27923 45415 372342	 1 1.0	 1 60418698 1270823
 3730703	 0.55172414	 27944 45451 372390	 1 1.0	 1 60418698 1270823
 3731208	 0.8965517	 27973 45488 372442	 1 1.0	 1 60419026 1270823
 3731705	 0.22000718	 27977 45499 372493	 1 1.0	 1 60419026 1270823
 3732225	 0.22000718	 27982 45508 372542	 1 1.0	 1 60419026 1270823
 3732729	 0.22000718	 27988 45518 372591	 1 1.0	 1 60419026 1270823
 3733232	 0.22000718	 27999 45541 372645	 1 1.0	 1 60419400 1270947
 3733725	 0.8965517	 28006 45568 372691	 1 1.0	 1 60650508 1274613
 3734243	 0.8965517	 28012 45588 372736	 1 1.0	 1 60892008 1279857
 3734751	 0.8965517	 28019 45611 372785	 1 1.0	 1 61114008 1282867
 3735216	 0.8965517	 28027 45634 372834	 1 1.0	 1 61345008 1287067
 3735709	 0.8965517	 28044 45669 372892	 1 1.0	 1 61577508 1291127
 3736253	 0.22000718	 28055 45696 372932	 1 1.0	 1 61805508 1295327
 3736726	 0.22000718	 28060 45722 372979	 1 1.0	 1 62012443 1298127
 3737216	 0.22000718	 28068 45733 373029	 1 1.0	 1 62012771 1298127
 3737725	 0.22000718	 28074 45742 373078	 1 1.0	 1 62012771 1298127
 3738215	 0.22000718	 28083 45752 373128	 1 1.0	 1 62012771 1298127
 3738706	 0.22000718	 28088 45761 373178	 1 1.0	 1 62012771 1298127
 3739231	 0.22000718	 28091 45770 373227	 1 1.0	 1 62012771 1298127
 3739725	 0.22000718	 28098 45780 373278	 1 1.0	 1 62012771 1298127
 3740229	 0.22000718	 28104 45791 373328	 1 1.0	 1 62012771 1298127
 3740720	 0.22000718	 28113 45807 373377	 1 1.0	 1 62012771 1298127
 3741220	 0.8965517	 28121 45818 373426	 1 1.0	 1 62012771 1298127
 3741730	 0.22000718	 28130 45830 373478	 1 1.0	 1 62012771 1298127
 3742230	 0.22000718	 28136 45841 373528	 1 1.0	 1 62012771 1298127
 3742715	 0.22000718	 28145 45851 373579	 1 1.0	 1 62012771 1298127
 3743217	 0.8965517	 28150 45860 373627	 1 1.0	 1 62012771 1298127
 3743755	 0.8965517	 28156 45884 373678	 1 1.0	 1 62269379 1303411
 3744280	 0.8965517	 28163 45915 373728	 1 1.0	 1 62659489 1309361
 3744764	 0.8965517	 28175 45944 373775	 1 1.0	 1 63022547 1314681
 3745260	 0.8965517	 28193 45988 373837	 1 1.0	 1 63469933 1321331
 3745724	 0.22000718	 28200 46005 373873	 1 1.0	 1 63604868 1324621
 3746232	 0.22000718	 28207 46016 373924	 1 1.0	 1 63604868 1324621
 3746716	 0.22000718	 28215 46025 373973	 1 1.0	 1 63605196 1324621
 3747219	 0.8965517	 28219 46033 374022	 1 1.0	 1 63605196 1324621
 3747724	 0.22000718	 28227 46044 374074	 1 1.0	 1 63605196 1324621
 3748230	 0.22000718	 28235 46055 374123	 1 1.0	 1 63605196 1324621
 3748705	 0.22000718	 28242 46064 374172	 1 1.0	 1 63605524 1324621
 3749205	 0.22000718	 28250 46073 374222	 1 1.0	 1 63605524 1324621
 3749725	 0.22000718	 28256 46084 374273	 1 1.0	 1 63605524 1324621
 3750216	 0.22000718	 28272 46102 374323	 1 1.0	 1 63605524 1324621
 3750714	 0.22000718	 28280 46112 374373	 1 1.0	 1 63605524 1324621
 3751215	 0.22000718	 28286 46122 374423	 1 1.0	 1 63605524 1324621
 3751717	 0.22000718	 28293 46132 374473	 1 1.0	 1 63605524 1324621
 3752215	 0.22000718	 28302 46142 374523	 1 1.0	 1 63605524 1324621
 3752714	 0.22000718	 28310 46151 374573	 1 1.0	 1 63605524 1324621
 3753228	 0.8965517	 28324 46173 374631	 1 1.0	 1 63605582 1324699
 3753708	 0.4827586	 28335 46195 374672	 1 1.0	 1 63629916 1326195
 3754205	 0.22000718	 28342 46205 374722	 1 1.0	 1 63629974 1326195
 3754729	 0.8965517	 28359 46225 374784	 1 1.0	 1 63629974 1326195
 3755225	 0.8965517	 28365 46234 374822	 1 1.0	 1 63629974 1326195
 3755706	 0.8965517	 28369 46243 374872	 1 1.0	 1 63629974 1326195
 3756217	 0.8965517	 28374 46251 374922	 1 1.0	 1 63629974 1326195
 3756721	 0.22000718	 28379 46260 374973	 1 1.0	 1 63629974 1326195
 3757215	 0.22000718	 28385 46270 375023	 1 1.0	 1 63629974 1326195
 3757726	 0.22000718	 28391 46281 375073	 1 1.0	 1 63629974 1326195
 3758232	 0.22000718	 28401 46300 375122	 1 1.0	 1 63630032 1326195
 3758725	 0.22000718	 28410 46315 375172	 1 1.0	 1 63630032 1326195
 3759219	 0.22000718	 28419 46331 375222	 1 1.0	 0 63630032 1326195
 3759710	 0.22000718	 28433 46346 375271	 1 1.0	 0 63630032 1326195
 3760226	 0.22000718	 28439 46355 375321	 1 1.0	 0 63630032 1326195
 3760732	 0.22000718	 28446 46364 375372	 1 1.0	 0 63630032 1326195
 3761230	 0.22000718	 28454 46374 375422	 1 1.0	 0 63630032 1326195
 3761725	 0.22000718	 28461 46384 375472	 1 1.0	 0 63630032 1326195
 3762215	 0.22000718	 28467 46394 375522	 1 1.0	 0 63630032 1326195
 3762706	 0.22000718	 28474 46404 375572	 1 1.0	 0 63630032 1326195
 3763207	 0.22000718	 28482 46413 375621	 1 1.0	 0 63630032 1326195
 3763716	 0.8965517	 28487 46425 375673	 1 1.0	 0 63630032 1326289
 3764221	 0.8965517	 28504 46447 375730	 1 1.0	 0 63630032 1326371
 3764715	 0.22000718	 28512 46458 375772	 1 1.0	 0 63630090 1326371
