up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 5371825	 0.8965517	 47509 77983 535863	 1 1.0	 1 54501344 947648
 5372323	 0.8965517	 47515 77994 535909	 1 1.0	 1 54501344 947648
 5372800	 0.22000718	 47524 78008 535958	 1 1.0	 1 54501672 947648
 5373295	 0.8965517	 47536 78027 536011	 1 1.0	 1 54501672 947648
 5373807	 0.8965517	 47555 78055 536057	 1 1.0	 1 54501672 947648
 5374279	 0.8965517	 47574 78086 536106	 1 1.0	 1 54501672 947648
 5374785	 0.8965517	 47606 78127 536157	 1 1.0	 1 54501672 947648
 5375285	 0.22000718	 47608 78140 536209	 1 1.0	 1 54501672 947648
 5375785	 0.22000718	 47613 78150 536258	 1 1.0	 1 54501672 947648
 5376295	 0.22000718	 47620 78160 536308	 1 1.0	 1 54501672 947648
 5376785	 0.8965517	 47636 78181 536357	 1 1.0	 1 54501672 947648
 5377293	 0.3448276	 47645 78210 536407	 1 1.0	 1 54550192 949448
 5377810	 0.8965517	 47652 78233 536458	 1 1.0	 1 54940192 955118
 5378341	 0.8965517	 47672 78269 536506	 1 1.0	 1 55264192 959388
 5378855	 0.8965517	 47685 78306 536557	 1 1.0	 1 55637692 964848
 5379307	 0.8965517	 47696 78345 536609	 1 1.0	 1 56155192 972118
 5379814	 0.22000718	 47704 78363 536653	 1 1.0	 1 56216692 974340
 5380284	 0.8965517	 47715 78383 536700	 1 1.0	 1 56352020 977000
 5380786	 0.22000718	 47722 78400 536753	 1 1.0	 1 56442020 979988
 5381285	 0.22000718	 47727 78413 536803	 1 1.0	 1 56497906 981862
 5381785	 0.8965517	 47735 78441 536856	 1 1.0	 1 56636749 984732
 5382300	 0.22000718	 47741 78451 536902	 1 1.0	 1 56636749 984732
 5382800	 0.22000718	 47749 78461 536952	 1 1.0	 1 56636749 984732
 5383305	 0.22000718	 47759 78477 537003	 1 1.0	 1 56637077 984732
 5383785	 0.22000718	 47767 78486 537052	 1 1.0	 1 56637077 984732
 5384299	 0.22000718	 47776 78500 537106	 1 1.0	 1 56637077 984732
 5384785	 0.22000718	 47785 78511 537153	 1 1.0	 1 56637077 984732
 5385285	 0.8965517	 47794 78521 537202	 1 1.0	 1 56637077 984732
 5385785	 0.22000718	 47800 78531 537252	 1 1.0	 1 56637077 984732
 5386296	 0.22000718	 47807 78544 537304	 1 1.0	 1 56637077 984732
 5386795	 0.22000718	 47815 78556 537352	 1 1.0	 1 56637077 984732
 5387307	 0.8965517	 47824 78578 537403	 1 1.0	 1 56688185 986866
 5387806	 0.8965517	 47838 78603 537452	 1 1.0	 1 56847237 989946
 5388313	 0.8965517	 47840 78623 537499	 1 1.0	 1 57109737 994636
 5388834	 0.8965517	 47851 78650 537546	 1 1.0	 1 57540295 1001006
 5389334	 0.8965517	 47862 78684 537597	 1 1.0	 1 57964795 1007376
 5389795	 0.8965517	 47878 78715 537645	 1 1.0	 1 58323295 1012066
 5390320	 0.8965517	 47885 78742 537689	 1 1.0	 1 58705853 1017876
 5390812	 0.22000718	 47894 78758 537735	 1 1.0	 1 58759196 1019486
 5391304	 0.22000718	 47901 78768 537785	 1 1.0	 1 58759196 1019486
 5391795	 0.22000718	 47906 78778 537835	 1 1.0	 1 58759196 1019486
 5392302	 0.22000718	 47918 78792 537885	 1 1.0	 1 58759196 1019486
 5392800	 0.22000718	 47925 78802 537935	 1 1.0	 1 58759196 1019486
 5393295	 0.22000718	 47929 78814 537987	 1 1.0	 1 58759196 1019486
 5393785	 0.8965517	 47935 78826 538036	 1 1.0	 1 58759196 1019486
 5394311	 0.22000718	 47942 78838 538087	 1 1.0	 1 58759196 1019486
 5394809	 0.8965517	 47955 78856 538145	 1 1.0	 1 58759524 1019486
 5395312	 0.22000718	 47961 78867 538186	 1 1.0	 1 58759524 1019486
 5395800	 0.22000718	 47968 78877 538235	 1 1.0	 1 58759524 1019486
 5396311	 0.22000718	 47975 78887 538285	 1 1.0	 1 58759524 1019486
 5396795	 0.22000718	 47979 78899 538335	 1 1.0	 1 58759852 1019486
 5397311	 0.22000718	 47992 78921 538390	 1 1.0	 1 58884460 1022250
 5397788	 0.86206895	 48000 78951 538430	 1 1.0	 1 59157460 1026870
 5398327	 0.8965517	 48005 78983 538479	 1 1.0	 1 59637512 1033030
 5398843	 0.8965517	 48013 79017 538531	 1 1.0	 1 59987012 1038070
 5399285	 0.8965517	 48025 79041 538576	 1 1.0	 1 60191012 1043778
 5399846	 0.8965517	 48029 79069 538626	 1 1.0	 1 60600840 1049728
 5400297	 0.3448276	 48049 79108 538673	 1 1.0	 1 60836340 1052738
 5400811	 0.22000718	 48057 79120 538721	 1 1.0	 1 60885183 1053928
 5401285	 0.22000718	 48064 79131 538772	 1 1.0	 1 60885183 1053928
 5401812	 0.22000718	 48071 79141 538822	 1 1.0	 1 60885183 1053928
 5402285	 0.22000718	 48076 79151 538871	 1 1.0	 1 60885183 1053928
 5402795	 0.22000718	 48087 79165 538921	 1 1.0	 1 60885183 1053928
 5403295	 0.22000718	 48092 79176 538972	 1 1.0	 1 60885183 1053928
 5403806	 0.22000718	 48099 79186 539022	 1 1.0	 1 60885183 1053928
 5404295	 0.22000718	 48107 79197 539072	 1 1.0	 1 60885183 1053928
 5404797	 0.22000718	 48113 79206 539121	 1 1.0	 1 60885183 1053928
 5405308	 0.22000718	 48130 79226 539179	 1 1.0	 1 60885183 1053928
 5405808	 0.22000718	 48136 79236 539222	 1 1.0	 1 60885183 1053928
 5406308	 0.22000718	 48144 79247 539271	 1 1.0	 1 60885511 1053928
 5406785	 0.22000718	 48152 79256 539320	 1 1.0	 1 60885511 1053928
 5407324	 0.8965517	 48160 79273 539372	 1 1.0	 1 60962447 1056132
 5407842	 0.8965517	 48174 79305 539427	 1 1.0	 1 61326999 1061662
 5408290	 0.41379312	 48181 79329 539465	 1 1.0	 1 61571499 1065092
 5408786	 0.8965517	 48185 79360 539513	 1 1.0	 1 61891057 1070902
 5409327	 0.8965517	 48191 79386 539560	 1 1.0	 1 62141885 1075802
 5409778	 0.86206895	 48197 79412 539606	 1 1.0	 1 62429885 1080632
 5410335	 0.8965517	 48203 79436 539657	 1 1.0	 1 62762885 1086372
 5410822	 0.8965517	 48215 79463 539702	 1 1.0	 1 63008286 1090292
 5411309	 0.22000718	 48221 79473 539751	 1 1.0	 1 63008286 1090292
 5411831	 0.8965517	 48227 79484 539802	 1 1.0	 1 63008286 1090292
 5412295	 0.8965517	 48232 79495 539851	 1 1.0	 1 63008286 1090292
 5412785	 0.22000718	 48236 79505 539901	 1 1.0	 1 63008344 1090292
 5413285	 0.22000718	 48246 79521 539951	 1 1.0	 1 63008344 1090292
 5413788	 0.22000718	 48252 79530 540000	 1 1.0	 1 63008344 1090292
 5414308	 0.8965517	 48258 79540 540051	 1 1.0	 1 63008344 1090292
 5414785	 0.22000718	 48266 79551 540103	 1 1.0	 1 63008344 1090292
 5415285	 0.22000718	 48272 79562 540151	 1 1.0	 1 63008344 1090292
 5415785	 0.8965517	 48284 79578 540205	 1 1.0	 1 63008344 1090292
 5416295	 0.22000718	 48292 79589 540252	 1 1.0	 1 63008344 1090292
 5416808	 0.22000718	 48300 79599 540301	 1 1.0	 1 63008344 1090292
 5417307	 0.8965517	 48306 79617 540351	 1 1.0	 1 63080452 1092356
 5417829	 0.8965517	 48314 79649 540400	 1 1.0	 1 63460004 1098376
 5418284	 0.41379312	 48326 79686 540454	 1 1.0	 1 63908504 1103766
 5418842	 0.8965517	 48329 79715 540497	 1 1.0	 1 64256504 1108246
 5419326	 0.8965517	 48337 79746 540542	 1 1.0	 1 64595562 1113706
 5419817	 0.8965517	 48349 79774 540592	 1 1.0	 1 64849236 1117976
 5420279	 0.8965517	 48356 79804 540633	 1 1.0	 1 65130579 1123156
 5420785	 0.22000718	 48366 79822 540693	 1 1.0	 1 65130579 1123156
 5421300	 0.22000718	 48370 79832 540736	 1 1.0	 1 65130907 1123156
 5421809	 0.22000718	 48374 79843 540787	 1 1.0	 1 65130907 1123156
 5422298	 0.22000718	 48381 79851 540835	 1 1.0	 1 65130907 1123156
 5422808	 0.22000718	 48388 79861 540886	 1 1.0	 1 65131235 1123156
 5423299	 0.22000718	 48394 79871 540936	 1 1.0	 1 65131235 1123156
 5423798	 0.8965517	 48406 79887 540987	 1 1.0	 1 65131235 1123156
 5424295	 0.22000718	 48412 79897 541036	 1 1.0	 1 65131235 1123156
 5424785	 0.22000718	 48420 79908 541087	 1 1.0	 1 65131235 1123156
 5425308	 0.22000718	 48429 79920 541138	 1 1.0	 1 65131235 1123156
 5425786	 0.22000718	 48436 79930 541186	 1 1.0	 1 65131563 1123156
 5426286	 0.22000718	 48446 79943 541235	 1 1.0	 1 65131563 1123156
 5426785	 0.22000718	 48453 79952 541285	 1 1.0	 1 65131621 1123156
 5427329	 0.8965517	 48457 79969 541338	 1 1.0	 1 65197729 1125360
 5427841	 0.8965517	 48465 79988 541383	 1 1.0	 1 65401729 1129420
 5428332	 0.8965517	 48479 80015 541430	 1 1.0	 1 65617781 1133270
 5428831	 0.8965517	 48488 80040 541483	 1 1.0	 1 65839839 1137540
 5429283	 0.7241379	 48498 80063 541524	 1 1.0	 1 66037839 1140970
 5429847	 0.8965517	 48502 80088 541577	 1 1.0	 1 66285339 1145310
 5430333	 0.8965517	 48512 80114 541624	 1 1.0	 1 66545167 1149160
 5430817	 0.8965517	 48517 80140 541670	 1 1.0	 1 66843667 1154550
 5431286	 0.8965517	 48536 80179 541727	 1 1.0	 1 67208225 1160080
 5431811	 0.22000718	 48547 80196 541769	 1 1.0	 1 67254068 1160990
 5432311	 0.22000718	 48553 80207 541819	 1 1.0	 1 67254396 1160990
 5432785	 0.22000718	 48558 80217 541868	 1 1.0	 1 67254396 1160990
 5433285	 0.22000718	 48565 80228 541919	 1 1.0	 1 67254724 1160990
 5433795	 0.22000718	 48574 80244 541974	 1 1.0	 1 67254724 1160990
 5434309	 0.22000718	 48580 80254 542019	 1 1.0	 1 67254724 1160990
 5434785	 0.22000718	 48589 80264 542068	 1 1.0	 1 67254724 1160990
 5435285	 0.22000718	 48596 80273 542117	 1 1.0	 1 67254724 1160990
 5435803	 0.22000718	 48604 80285 542169	 1 1.0	 1 67255052 1160990
 5436297	 0.8965517	 48611 80295 542217	 1 1.0	 1 67255052 1160990
 5436795	 0.22000718	 48622 80310 542269	 1 1.0	 1 67255052 1160990
 5437279	 0.8965517	 48632 80331 542315	 1 1.0	 1 67255052 1160990
 5437799	 0.22000718	 48649 80361 542368	 1 1.0	 1 67255052 1160990
 5438285	 0.22000718	 48661 80379 542417	 1 1.0	 1 67255052 1160990
 5438794	 0.22000718	 48684 80410 542469	 1 1.0	 1 67255052 1160990
 5439301	 0.22000718	 48699 80436 542518	 1 1.0	 1 67255380 1160990
 5439812	 0.8965517	 48705 80446 542568	 1 1.0	 1 67255380 1160990
 5440295	 0.22000718	 48711 80455 542618	 1 1.0	 1 67255380 1160990
 5440786	 0.22000718	 48717 80464 542667	 1 1.0	 1 67255380 1160990
 5441285	 0.22000718	 48726 80474 542718	 1 1.0	 1 67255380 1160990
 5441800	 0.8965517	 48735 80489 542772	 1 1.0	 1 67255380 1160990
 5442294	 0.22000718	 48741 80499 542818	 1 1.0	 1 67255380 1160990
 5442785	 0.22000718	 48753 80514 542869	 1 1.0	 1 67255380 1160990
 5443307	 0.22000718	 48761 80524 542918	 1 1.0	 1 67255380 1160990
 5443812	 0.22000718	 48767 80536 542970	 1 1.0	 1 67255380 1160990
 5444311	 0.22000718	 48777 80549 543023	 1 1.0	 1 67255380 1160990
 5444785	 0.22000718	 48784 80560 543069	 1 1.0	 1 67255380 1160990
 5445297	 0.22000718	 48792 80570 543119	 1 1.0	 1 67255380 1160990
 5445785	 0.22000718	 48800 80580 543168	 1 1.0	 1 67255380 1160990
