up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2905880	 0.22000718	 18196 45208 290407	 1 0.00392156862745098	 1 366855 34711
 2906362	 0.22000718	 18211 45232 290452	 1 0.00392156862745098	 1 366855 34711
 2906839	 0.22000718	 18238 45272 290516	 1 0.00392156862745098	 1 366855 34711
 2907825	 0.22000718	 18273 45325 290601	 1 0.00392156862745098	 1 366855 34711
 2908333	 0.22000718	 18306 45372 290656	 1 0.00392156862745098	 1 366855 34711
 2909317	 0.22000718	 18367 45463 290767	 1 0.00392156862745098	 1 366855 34711
 2909841	 0.22000718	 18382 45485 290801	 1 0.00392156862745098	 1 366855 34711
 2910316	 0.22000718	 18396 45505 290851	 1 0.00392156862745098	 1 366855 34711
 2910840	 0.22000718	 18407 45524 290900	 1 0.00392156862745098	 1 366855 34711
 2911325	 0.22000718	 18419 45543 290950	 1 0.00392156862745098	 1 366855 34711
 2911839	 0.22000718	 18432 45565 291002	 1 0.00392156862745098	 1 366855 34711
 2912340	 0.22000718	 18442 45586 291050	 1 0.00392156862745098	 1 366855 34711
 2912825	 0.22000718	 18473 45625 291119	 1 0.00392156862745098	 1 366855 34711
 2913342	 0.22000718	 18489 45646 291151	 1 0.00392156862745098	 1 367183 34711
 2913846	 0.22000718	 18516 45698 291203	 1 0.00392156862745098	 1 367183 34711
 2914325	 0.22000718	 18530 45748 291253	 1 0.00392156862745098	 1 367183 34711
 2914816	 0.22000718	 18542 45796 291301	 1 0.00392156862745098	 1 367183 34711
 2915335	 0.22000718	 18552 45846 291351	 1 0.00392156862745098	 1 367183 34711
 2915836	 0.22000718	 18564 45896 291401	 1 0.00392156862745098	 1 367183 34711
 2916326	 0.22000718	 18595 45946 291451	 1 0.00392156862745098	 1 367183 34711
 2916836	 0.22000718	 18604 45996 291501	 1 0.00392156862745098	 1 367183 34711
 2917335	 0.22000718	 18614 46047 291552	 1 0.00392156862745098	 1 367183 34711
 2917825	 0.22000718	 18630 46096 291601	 1 0.00392156862745098	 1 367183 34711
 2918349	 0.22000718	 18662 46146 291651	 1 0.00392156862745098	 1 367183 34711
 2918825	 0.22000718	 18673 46196 291701	 1 0.00392156862745098	 1 367183 34711
 2919316	 0.22000718	 18687 46246 291751	 1 0.00392156862745098	 1 367183 34711
 2919835	 0.22000718	 18716 46316 291821	 1 0.00392156862745098	 1 367183 34711
 2920326	 0.22000718	 18729 46350 291855	 1 0.00392156862745098	 1 367183 34711
 2920835	 0.22000718	 18742 46396 291901	 1 0.00392156862745098	 1 367183 34711
 2921335	 0.22000718	 18758 46446 291951	 1 0.00392156862745098	 1 367183 34711
 2921825	 0.22000718	 18770 46497 292002	 1 0.00392156862745098	 1 367183 34711
 2922316	 0.22000718	 18782 46546 292051	 1 0.00392156862745098	 1 367183 34711
 2922835	 0.22000718	 18796 46596 292101	 1 0.00392156862745098	 1 367183 34711
 2923344	 0.22000718	 18826 46646 292151	 1 0.00392156862745098	 1 367183 34711
 2923835	 0.22000718	 18837 46697 292202	 1 0.00392156862745098	 1 367511 34711
 2924316	 0.22000718	 18852 46746 292251	 1 0.00392156862745098	 1 367511 34711
 2924816	 0.22000718	 18867 46797 292302	 1 0.00392156862745098	 1 367511 34711
 2925316	 0.22000718	 18878 46846 292351	 1 0.00392156862745098	 1 367511 34711
 2925843	 0.22000718	 18891 46896 292401	 1 0.00392156862745098	 1 367511 34711
 2926325	 0.22000718	 18901 46946 292451	 1 0.00392156862745098	 1 367511 34711
 2926825	 0.22000718	 18932 46996 292501	 1 0.00392156862745098	 1 367511 34711
 2927335	 0.22000718	 18942 47048 292553	 1 0.00392156862745098	 1 367511 34711
 2927835	 0.22000718	 18958 47098 292603	 1 0.00392156862745098	 1 367511 34711
 2928325	 0.22000718	 18973 47146 292651	 1 0.00392156862745098	 1 367511 34711
 2928835	 0.22000718	 18985 47196 292701	 1 0.00392156862745098	 1 367511 34711
 2929325	 0.22000718	 18995 47247 292752	 1 0.00392156862745098	 1 367511 34711
 2929816	 0.22000718	 19007 47296 292801	 1 0.00392156862745098	 1 367511 34711
 2930339	 0.22000718	 19036 47347 292852	 1 0.00392156862745098	 1 367511 34711
 2930835	 0.22000718	 19047 47398 292903	 1 0.00392156862745098	 1 367511 34711
 2931315	 0.22000718	 19061 47446 292951	 1 0.00392156862745098	 1 367511 34711
 2931815	 0.22000718	 19071 47496 293001	 1 0.00392156862745098	 1 367511 34711
 2932343	 0.22000718	 19089 47546 293051	 1 0.00392156862745098	 1 367511 34711
 2932824	 0.22000718	 19098 47596 293101	 1 0.00392156862745098	 1 367511 34711
 2933339	 0.22000718	 19109 47646 293151	 1 0.00392156862745098	 1 367511 34711
 2933816	 0.22000718	 19136 47696 293201	 1 0.00392156862745098	 1 367511 34711
 2934325	 0.22000718	 19153 47749 293254	 1 0.00392156862745098	 1 367511 34711
 2934825	 0.22000718	 19158 47796 293301	 1 0.00392156862745098	 1 367511 34711
 2935334	 0.22000718	 19170 47848 293353	 1 0.00392156862745098	 1 367511 34711
 2935854	 0.22000718	 19183 47897 293402	 1 0.00392156862745098	 1 367511 34711
 2936335	 0.22000718	 19196 47946 293451	 1 0.00392156862745098	 1 367511 34711
 2936841	 0.22000718	 19223 48014 293519	 1 0.00392156862745098	 1 367511 34711
 2937335	 0.22000718	 19236 48046 293551	 1 0.00392156862745098	 1 367511 34711
 2937834	 0.22000718	 19245 48096 293601	 1 0.00392156862745098	 1 367511 34711
 2938341	 0.22000718	 19258 48147 293652	 1 0.00392156862745098	 1 367511 34711
 2938835	 0.22000718	 19269 48196 293701	 1 0.00392156862745098	 1 367511 34711
 2939340	 0.22000718	 19280 48247 293752	 1 0.00392156862745098	 1 367511 34711
 2939854	 0.22000718	 19293 48297 293802	 1 0.00392156862745098	 1 367511 34711
 2940315	 0.22000718	 19324 48365 293870	 1 0.00392156862745098	 1 367511 34711
 2940835	 0.22000718	 19335 48397 293902	 1 0.00392156862745098	 1 367511 34711
 2941343	 0.22000718	 19347 48447 293952	 1 0.00392156862745098	 1 367511 34711
 2941857	 0.22000718	 19358 48496 294001	 1 0.00392156862745098	 1 367511 34711
 2942325	 0.22000718	 19370 48548 294053	 1 0.00392156862745098	 1 367511 34711
 2942816	 0.22000718	 19388 48599 294104	 1 0.00392156862745098	 1 367511 34711
