up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1991595	 0.4827586	 14278 32039 199019	 1 0.00392156862745098	 1 358527 33783
 1992092	 0.22000718	 14289 32055 199068	 1 0.00392156862745098	 1 358527 33783
 1992546	 0.4827586	 14307 32079 199124	 1 0.00392156862745098	 1 358527 33783
 1993080	 0.4827586	 14327 32109 199167	 1 0.00392156862745098	 1 358527 33783
 1993543	 0.4827586	 14344 32135 199219	 1 0.00392156862745098	 1 358527 33783
 1994046	 0.4827586	 14384 32190 199283	 1 0.00392156862745098	 1 358527 33783
 1994574	 0.22000718	 14404 32216 199319	 1 0.00392156862745098	 1 358527 33783
 1995068	 0.4827586	 14411 32228 199367	 1 0.00392156862745098	 1 358527 33783
 1995555	 0.22000718	 14419 32242 199418	 1 0.00392156862745098	 1 358527 33783
 1996065	 0.22000718	 14428 32255 199467	 1 0.00392156862745098	 1 358527 33783
 1996546	 0.4827586	 14435 32267 199516	 1 0.00392156862745098	 1 358527 33783
 1997054	 0.22000718	 14450 32287 199575	 1 0.00392156862745098	 1 358527 33783
 1997546	 0.22000718	 14458 32300 199618	 1 0.00392156862745098	 1 358527 33783
 1998046	 0.22000718	 14480 32331 199668	 1 0.00392156862745098	 1 358527 33783
 1998547	 0.4827586	 14491 32378 199715	 1 0.00392156862745098	 1 358527 33783
 1999052	 0.4827586	 14503 32428 199765	 1 0.00392156862745098	 1 358527 33783
 1999543	 0.4827586	 14511 32477 199814	 1 0.00392156862745098	 1 358527 33783
 2000043	 0.4827586	 14524 32537 199874	 1 0.00392156862745098	 1 358527 33783
 2000556	 0.4827586	 14529 32577 199914	 1 0.00392156862745098	 1 358527 33783
 2001043	 0.4827586	 14534 32627 199964	 1 0.00392156862745098	 1 358527 33783
 2001555	 0.4827586	 14541 32678 200015	 1 0.00392156862745098	 1 358527 33783
 2002053	 0.4827586	 14548 32728 200065	 1 0.00392156862745098	 1 358527 33783
 2002562	 0.4827586	 14552 32777 200114	 1 0.00392156862745098	 1 358527 33783
 2003043	 0.4827586	 14559 32828 200165	 1 0.00392156862745098	 1 358527 33783
 2003544	 0.4827586	 14574 32877 200214	 1 0.00392156862745098	 1 358527 33783
 2004047	 0.4827586	 14581 32927 200264	 1 0.00392156862745098	 1 358527 33783
 2004553	 0.4827586	 14585 32977 200314	 1 0.00392156862745098	 1 358527 33783
 2005053	 0.4827586	 14590 33027 200364	 1 0.00392156862745098	 1 358527 33783
 2005543	 0.4827586	 14595 33077 200414	 1 0.00392156862745098	 1 358527 33783
 2006051	 0.4827586	 14599 33128 200465	 1 0.00392156862745098	 1 358527 33783
 2006543	 0.4827586	 14614 33177 200514	 1 0.00392156862745098	 1 358527 33783
 2007055	 0.4827586	 14620 33227 200564	 1 0.00392156862745098	 1 358527 33783
 2007543	 0.4827586	 14627 33277 200614	 1 0.00392156862745098	 1 358527 33783
 2008053	 0.4827586	 14635 33328 200665	 1 0.00392156862745098	 1 358527 33783
 2008543	 0.4827586	 14640 33377 200714	 1 0.00392156862745098	 1 358527 33783
 2009053	 0.4827586	 14646 33427 200764	 1 0.00392156862745098	 1 358527 33783
 2009627	 0.4827586	 14661 33486 200823	 1 0.00392156862745098	 1 358527 33783
 2010053	 0.4827586	 14668 33527 200864	 1 0.00392156862745098	 1 358527 33783
 2010556	 0.4827586	 14673 33578 200915	 1 0.00392156862745098	 1 358527 33783
 2011049	 0.4827586	 14676 33627 200964	 1 0.00392156862745098	 1 358527 33783
 2011544	 0.4827586	 14683 33677 201014	 1 0.00392156862745098	 1 358527 33783
 2012043	 0.4827586	 14686 33727 201064	 1 0.00392156862745098	 1 358527 33783
 2012543	 0.4827586	 14700 33786 201123	 1 0.00392156862745098	 1 358527 33783
 2013053	 0.4827586	 14704 33828 201165	 1 0.00392156862745098	 1 358527 33783
 2013558	 0.4827586	 14710 33877 201214	 1 0.00392156862745098	 1 358527 33783
 2014055	 0.4827586	 14716 33927 201264	 1 0.00392156862745098	 1 358527 33783
 2014556	 0.4827586	 14722 33977 201314	 1 0.00392156862745098	 1 358527 33783
 2015055	 0.4827586	 14724 34027 201364	 1 0.00392156862745098	 1 358527 33783
 2015556	 0.4827586	 14737 34085 201422	 1 0.00392156862745098	 1 358527 33783
