up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1375831	 0.22000718	 10487 19477 137477	 1 0.00392156862745098	 1 342339 30693
 1376320	 0.79310346	 10493 19488 137525	 1 0.00392156862745098	 1 342339 30693
 1376795	 0.79310346	 10504 19507 137575	 1 0.00392156862745098	 1 342339 30693
 1377297	 0.79310346	 10525 19537 137624	 1 0.00392156862745098	 1 342339 30693
 1377806	 0.22000718	 10533 19548 137675	 1 0.00392156862745098	 1 342339 30693
 1378286	 0.79310346	 10543 19566 137721	 1 0.00392156862745098	 1 342339 30693
 1378787	 0.3448276	 10573 19608 137774	 1 0.00392156862745098	 1 342339 30693
 1379307	 0.79310346	 10590 19629 137826	 1 0.00392156862745098	 1 342339 30693
 1379806	 0.22000718	 10600 19644 137875	 1 0.00392156862745098	 1 342339 30693
 1380295	 0.22000718	 10607 19654 137925	 1 0.00392156862745098	 1 342339 30693
 1380786	 0.22000718	 10613 19664 137975	 1 0.00392156862745098	 1 342339 30693
 1381312	 0.22000718	 10619 19675 138025	 1 0.00392156862745098	 1 342397 30693
 1381800	 0.79310346	 10625 19685 138075	 1 0.00392156862745098	 1 342455 30693
 1382286	 0.79310346	 10636 19699 138124	 1 0.00392156862745098	 1 342455 30693
 1382805	 0.79310346	 10643 19709 138174	 1 0.00392156862745098	 1 342455 30693
 1383289	 0.79310346	 10654 19739 138222	 1 0.00392156862745098	 1 342455 30693
 1383786	 0.79310346	 10662 19789 138272	 1 0.00392156862745098	 1 342455 30693
 1384282	 0.79310346	 10666 19839 138322	 1 0.00392156862745098	 1 342455 30693
 1384782	 0.79310346	 10673 19888 138371	 1 0.00392156862745098	 1 342455 30693
 1385285	 0.79310346	 10676 19938 138421	 1 0.00392156862745098	 1 342455 30693
 1385791	 0.79310346	 10680 19989 138472	 1 0.00392156862745098	 1 342455 30693
 1386282	 0.79310346	 10683 20038 138521	 1 0.00392156862745098	 1 342455 30693
 1386788	 0.79310346	 10687 20088 138571	 1 0.00392156862745098	 1 342455 30693
 1387283	 0.79310346	 10694 20139 138622	 1 0.00392156862745098	 1 342455 30693
