up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1784981	 0.5862069	 12719 27146 178364	 1 0.00392156862745098	 1 357779 33315
 1785448	 0.5862069	 12734 27169 178413	 1 0.00392156862745098	 1 357779 33315
 1785948	 0.22000718	 12754 27198 178462	 1 0.00392156862745098	 1 357779 33315
 1786432	 0.5862069	 12772 27224 178513	 1 0.00392156862745098	 1 357779 33315
 1786945	 0.22000718	 12801 27263 178563	 1 0.00392156862745098	 1 357779 33315
 1787435	 0.5862069	 12810 27277 178613	 1 0.00392156862745098	 1 357779 33315
 1787951	 0.22000718	 12834 27308 178662	 1 0.00392156862745098	 1 357779 33315
 1788446	 0.22000718	 12841 27321 178713	 1 0.00392156862745098	 1 357779 33315
 1788935	 0.22000718	 12849 27333 178763	 1 0.00392156862745098	 1 357779 33315
 1789435	 0.22000718	 12857 27344 178812	 1 0.00392156862745098	 1 357779 33315
 1789956	 0.22000718	 12872 27364 178863	 1 0.00392156862745098	 1 357779 33315
 1790448	 0.22000718	 12878 27375 178912	 1 0.00392156862745098	 1 357779 33315
 1790948	 0.22000718	 12887 27388 178963	 1 0.00392156862745098	 1 357779 33315
 1791460	 0.22000718	 12892 27400 179012	 1 0.00392156862745098	 1 357779 33315
 1791937	 0.5862069	 12907 27418 179060	 1 0.00392156862745098	 1 357779 33315
 1792444	 0.5862069	 12935 27457 179120	 1 0.00392156862745098	 1 357779 33315
 1792929	 0.5862069	 12939 27497 179160	 1 0.00392156862745098	 1 357779 33315
 1793429	 0.5862069	 12946 27548 179211	 1 0.00392156862745098	 1 357779 33315
 1793932	 0.5862069	 12950 27597 179260	 1 0.00392156862745098	 1 357779 33315
 1794429	 0.5862069	 12953 27647 179310	 1 0.00392156862745098	 1 357779 33315
 1794928	 0.5862069	 12958 27696 179359	 1 0.00392156862745098	 1 357779 33315
 1795439	 0.5862069	 12968 27746 179409	 1 0.00392156862745098	 1 357779 33315
 1795937	 0.5862069	 12973 27796 179459	 1 0.00392156862745098	 1 357779 33315
 1796433	 0.5862069	 12975 27847 179510	 1 0.00392156862745098	 1 357779 33315
 1796936	 0.5862069	 12981 27896 179559	 1 0.00392156862745098	 1 357779 33315
 1797429	 0.5862069	 12986 27947 179610	 1 0.00392156862745098	 1 357779 33315
 1797933	 0.5862069	 12991 27996 179659	 1 0.00392156862745098	 1 357779 33315
 1798433	 0.5862069	 13003 28046 179709	 1 0.00392156862745098	 1 357779 33315
 1798939	 0.5862069	 13016 28105 179768	 1 0.00392156862745098	 1 357779 33315
 1799438	 0.5862069	 13024 28148 179811	 1 0.00392156862745098	 1 357779 33315
 1799939	 0.5862069	 13028 28197 179860	 1 0.00392156862745098	 1 357779 33315
 1800433	 0.5862069	 13052 28246 179909	 1 0.00392156862745098	 1 357779 33315
 1800936	 0.5862069	 13062 28302 179965	 1 0.00392156862745098	 1 357779 33315
 1801433	 0.5862069	 13068 28347 180010	 1 0.00392156862745098	 1 357779 33315
 1801936	 0.5862069	 13074 28396 180059	 1 0.00392156862745098	 1 357779 33315
 1802438	 0.5862069	 13080 28446 180109	 1 0.00392156862745098	 1 357779 33315
 1802933	 0.5862069	 13082 28497 180160	 1 0.00392156862745098	 1 357779 33315
 1803429	 0.5862069	 13087 28547 180210	 1 0.00392156862745098	 1 357779 33315
 1803929	 0.5862069	 13098 28604 180267	 1 0.00392156862745098	 1 357779 33315
 1804432	 0.5862069	 13102 28646 180309	 1 0.00392156862745098	 1 357779 33315
 1804929	 0.5862069	 13108 28697 180360	 1 0.00392156862745098	 1 357779 33315
 1805429	 0.5862069	 13113 28747 180410	 1 0.00392156862745098	 1 357779 33315
 1805929	 0.5862069	 13116 28797 180460	 1 0.00392156862745098	 1 357779 33315
 1806429	 0.5862069	 13123 28848 180511	 1 0.00392156862745098	 1 357779 33315
 1806932	 0.5862069	 13134 28897 180560	 1 0.00392156862745098	 1 357779 33315
 1807439	 0.5862069	 13137 28946 180609	 1 0.00392156862745098	 1 357779 33315
 1807932	 0.5862069	 13142 28996 180659	 1 0.00392156862745098	 1 357779 33315
 1808432	 0.5862069	 13148 29046 180709	 1 0.00392156862745098	 1 357779 33315
 1808932	 0.5862069	 13153 29096 180759	 1 0.00392156862745098	 1 357779 33315
 1809432	 0.5862069	 13157 29146 180809	 1 0.00392156862745098	 1 357779 33315
 1809929	 0.5862069	 13166 29197 180860	 1 0.00392156862745098	 1 357779 33315
 1810429	 0.5862069	 13172 29247 180910	 1 0.00392156862745098	 1 357779 33315
 1810938	 0.5862069	 13177 29296 180959	 1 0.00392156862745098	 1 357779 33315
 1811429	 0.5862069	 13181 29347 181010	 1 0.00392156862745098	 1 357825 33455
 1811929	 0.5862069	 13186 29397 181060	 1 0.00392156862745098	 1 357825 33455
 1812429	 0.5862069	 13193 29453 181116	 1 0.00392156862745098	 1 357825 33455
 1812929	 0.5862069	 13196 29497 181160	 1 0.00392156862745098	 1 357825 33455
 1813432	 0.5862069	 13200 29547 181210	 1 0.00392156862745098	 1 357825 33455
 1813928	 0.5862069	 13206 29597 181260	 1 0.00392156862745098	 1 357825 33455
 1814432	 0.5862069	 13210 29646 181309	 1 0.00392156862745098	 1 357825 33455
 1814953	 0.5862069	 13215 29697 181360	 1 0.00392156862745098	 1 357825 33455
 1815432	 0.5862069	 13224 29754 181417	 1 0.00392156862745098	 1 357825 33455
 1815928	 0.5862069	 13229 29797 181460	 1 0.00392156862745098	 1 357825 33455
 1816433	 0.5862069	 13236 29847 181510	 1 0.00392156862745098	 1 357825 33455
