up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 572217	 0.22000718	 5347 8070 57167	 1 0.4	 1 3882 1520
 572739	 0.22000718	 5354 8080 57217	 1 0.4	 1 3882 1520
 573225	 0.22000718	 5361 8089 57266	 1 0.4	 1 3882 1520
 573735	 0.22000718	 5368 8101 57316	 1 0.4	 1 3882 1520
 574225	 0.22000718	 5377 8113 57367	 1 0.4	 1 3882 1520
 574742	 0.22000718	 5386 8124 57417	 1 0.4	 1 3882 1520
 575226	 0.8965517	 5397 8140 57472	 1 0.4	 1 3882 1520
 575738	 0.22000718	 5405 8150 57517	 1 0.4	 1 3882 1520
 576225	 0.22000718	 5415 8176 57568	 1 0.20392156862745098	 1 3928 1566
 576739	 0.22000718	 5419 8186 57617	 1 0.20392156862745098	 1 3928 1566
 577229	 0.22000718	 5429 8199 57666	 1 0.20392156862745098	 1 3928 1566
 577725	 0.22000718	 5438 8211 57718	 1 0.20392156862745098	 1 3928 1566
 578217	 0.8965517	 5444 8221 57767	 1 0.20392156862745098	 1 3928 1566
 578737	 0.22000718	 5449 8230 57816	 1 0.20392156862745098	 1 3928 1566
 579217	 0.8965517	 5460 8243 57866	 1 0.20392156862745098	 1 3928 1566
 579726	 0.22000718	 5466 8253 57918	 1 0.20392156862745098	 1 3928 1566
 580225	 0.22000718	 5472 8262 57967	 1 0.20392156862745098	 1 3928 1566
 580725	 0.22000718	 5485 8278 58024	 1 0.20392156862745098	 1 3928 1566
 581227	 0.8965517	 5490 8287 58066	 1 0.20392156862745098	 1 3928 1566
 581725	 0.22000718	 5497 8298 58118	 1 0.20392156862745098	 1 3928 1566
 582218	 0.22000718	 5502 8307 58167	 1 0.20392156862745098	 1 3928 1566
 582750	 0.8965517	 5514 8320 58217	 1 0.20392156862745098	 1 3928 1566
 583234	 0.22000718	 5519 8330 58267	 1 0.20392156862745098	 1 3928 1566
 583739	 0.8965517	 5524 8340 58316	 1 0.20392156862745098	 1 3928 1566
 584226	 0.22000718	 5530 8350 58368	 1 0.20392156862745098	 1 3928 1566
 584740	 0.22000718	 5539 8364 58417	 1 0.20392156862745098	 1 3928 1566
 585239	 0.22000718	 5544 8374 58467	 1 0.20392156862745098	 1 3928 1566
 585737	 0.22000718	 5550 8384 58517	 1 0.20392156862745098	 1 3928 1566
 586239	 0.22000718	 5566 8411 58570	 1 0.00392156862745098	 1 3928 1566
 586717	 0.22000718	 5572 8421 58617	 1 0.00392156862745098	 1 3928 1566
 587235	 0.22000718	 5577 8432 58667	 1 0.00392156862745098	 1 3928 1566
 587725	 0.22000718	 5583 8443 58717	 1 0.00392156862745098	 1 3928 1566
 588239	 0.22000718	 5593 8456 58767	 1 0.00392156862745098	 1 3928 1566
 588717	 0.8965517	 5596 8465 58816	 1 0.00392156862745098	 1 3928 1566
 589235	 0.22000718	 5603 8476 58868	 1 0.00392156862745098	 1 3928 1566
 589725	 0.22000718	 5610 8485 58916	 1 0.00392156862745098	 1 3928 1566
 590217	 0.8965517	 5619 8499 58967	 1 0.00392156862745098	 1 3928 1566
 590733	 0.8965517	 5624 8509 59016	 1 0.00392156862745098	 1 3928 1566
 591240	 0.22000718	 5629 8519 59067	 1 0.00392156862745098	 1 3928 1566
 591743	 0.22000718	 5640 8534 59121	 1 0.00392156862745098	 1 3928 1566
 592217	 0.22000718	 5644 8542 59166	 1 0.00392156862745098	 1 3928 1566
 592717	 0.8965517	 5651 8552 59216	 1 0.00392156862745098	 1 3928 1566
 593240	 0.22000718	 5655 8562 59268	 1 0.00392156862745098	 1 3928 1566
 593726	 0.8965517	 5668 8578 59323	 1 0.00392156862745098	 1 3928 1566
 594234	 0.22000718	 5677 8589 59367	 1 0.00392156862745098	 1 3928 1566
 594735	 0.22000718	 5685 8599 59417	 1 0.00392156862745098	 1 3928 1566
 595238	 0.22000718	 5689 8609 59466	 1 0.00392156862745098	 1 3928 1566
 595739	 0.22000718	 5698 8623 59517	 1 0.00392156862745098	 1 3928 1566
 596230	 0.3448276	 5711 8651 59568	 1 0.00392156862745098	 1 3928 1566
 596730	 0.22000718	 5728 8675 59617	 1 0.00392156862745098	 1 3928 1566
 597217	 0.8965517	 5741 8692 59668	 1 0.00392156862745098	 1 3928 1566
 597734	 0.22000718	 5759 8719 59718	 1 0.00392156862745098	 1 3928 1566
 598242	 0.22000718	 5768 8736 59767	 1 0.00392156862745098	 1 3928 1566
 598735	 0.22000718	 5776 8748 59818	 1 0.00392156862745098	 1 3928 1566
 599236	 0.8965517	 5791 8769 59875	 1 0.00392156862745098	 1 3928 1566
 599717	 0.22000718	 5800 8782 59916	 1 0.00392156862745098	 1 3928 1566
 600226	 0.8965517	 5807 8794 59968	 1 0.00392156862745098	 1 3928 1566
 600715	 0.7241379	 5828 8822 60014	 1 0.00392156862745098	 1 3928 1566
 601235	 0.8965517	 5844 8853 60067	 1 0.00392156862745098	 1 3928 1566
 601717	 0.8965517	 5871 8889 60117	 1 0.00392156862745098	 1 3928 1566
 602217	 0.22000718	 5880 8903 60167	 1 0.00392156862745098	 1 3928 1566
 602717	 0.22000718	 5894 8924 60217	 1 0.00392156862745098	 1 3928 1566
 603218	 0.8965517	 5906 8945 60266	 1 0.00392156862745098	 1 3928 1566
