up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2726108	 0.37931034	 15746 37727 272434	 1 0.00392156862745098	 1 365361 34481
 2726603	 0.22000718	 15759 37747 272483	 1 0.00392156862745098	 1 365361 34481
 2727065	 0.22000718	 15768 37761 272531	 1 0.00392156862745098	 1 365361 34481
 2727566	 0.37931034	 15774 37777 272582	 1 0.00392156862745098	 1 365361 34481
 2728059	 0.37931034	 15790 37804 272639	 1 0.00392156862745098	 1 365361 34481
 2728576	 0.3448276	 15821 37846 272683	 1 0.00392156862745098	 1 365689 34481
 2729083	 0.37931034	 15851 37887 272732	 1 0.00392156862745098	 1 365689 34481
 2729564	 0.37931034	 15885 37936 272786	 1 0.00392156862745098	 1 365689 34481
 2730075	 0.22000718	 15894 37953 272831	 1 0.00392156862745098	 1 365689 34481
 2730575	 0.37931034	 15903 37966 272880	 1 0.00392156862745098	 1 365689 34481
 2731065	 0.22000718	 15913 37980 272931	 1 0.00392156862745098	 1 365689 34481
 2731565	 0.22000718	 15934 38006 272994	 1 0.00392156862745098	 1 365689 34481
 2732065	 0.22000718	 15942 38023 273033	 1 0.00392156862745098	 1 365689 34481
 2732565	 0.37931034	 15965 38059 273100	 1 0.00392156862745098	 1 365689 34481
 2733087	 0.37931034	 15980 38089 273130	 1 0.00392156862745098	 1 365689 34481
 2733575	 0.37931034	 15989 38138 273179	 1 0.00392156862745098	 1 365689 34481
 2734056	 0.37931034	 15996 38188 273229	 1 0.00392156862745098	 1 365689 34481
 2734563	 0.37931034	 16002 38239 273280	 1 0.00392156862745098	 1 365689 34481
 2735068	 0.37931034	 16024 38288 273329	 1 0.00392156862745098	 1 365689 34481
 2735556	 0.37931034	 16031 38338 273379	 1 0.00392156862745098	 1 365689 34481
 2736063	 0.37931034	 16037 38388 273429	 1 0.00392156862745098	 1 365689 34481
 2736556	 0.37931034	 16042 38438 273479	 1 0.00392156862745098	 1 365689 34481
 2737068	 0.37931034	 16050 38488 273529	 1 0.00392156862745098	 1 365689 34481
 2737573	 0.37931034	 16055 38540 273581	 1 0.00392156862745098	 1 365689 34481
 2738057	 0.37931034	 16077 38599 273640	 1 0.00392156862745098	 1 365689 34481
 2738557	 0.37931034	 16084 38639 273680	 1 0.00392156862745098	 1 365689 34481
 2739068	 0.37931034	 16093 38688 273729	 1 0.00392156862745098	 1 365689 34481
 2739576	 0.37931034	 16102 38738 273779	 1 0.00392156862745098	 1 365689 34481
 2740062	 0.37931034	 16117 38788 273829	 1 0.00392156862745098	 1 365689 34481
 2740573	 0.37931034	 16126 38840 273881	 1 0.00392156862745098	 1 365689 34481
 2741068	 0.37931034	 16134 38888 273929	 1 0.00392156862745098	 1 365689 34481
 2741572	 0.37931034	 16152 38939 273980	 1 0.00392156862745098	 1 365825 34665
 2742068	 0.37931034	 16158 38988 274029	 1 0.00392156862745098	 1 365825 34665
 2742572	 0.37931034	 16166 39039 274080	 1 0.00392156862745098	 1 365825 34665
 2743057	 0.37931034	 16171 39088 274129	 1 0.00392156862745098	 1 365825 34665
 2743562	 0.37931034	 16178 39138 274179	 1 0.00392156862745098	 1 365825 34665
 2744073	 0.37931034	 16187 39190 274231	 1 0.00392156862745098	 1 365825 34665
 2744668	 0.37931034	 16204 39248 274289	 1 0.00392156862745098	 1 365825 34665
 2745072	 0.37931034	 16212 39288 274329	 1 0.00392156862745098	 1 365825 34665
 2745568	 0.37931034	 16221 39339 274380	 1 0.00392156862745098	 1 365825 34665
 2746070	 0.37931034	 16228 39388 274429	 1 0.00392156862745098	 1 365825 34665
 2746572	 0.37931034	 16236 39438 274479	 1 0.00392156862745098	 1 365871 34711
 2747072	 0.37931034	 16243 39489 274530	 1 0.00392156862745098	 1 365871 34711
 2747573	 0.37931034	 16258 39549 274590	 1 0.00392156862745098	 1 365871 34711
 2748057	 0.37931034	 16269 39589 274630	 1 0.00392156862745098	 1 365871 34711
 2748575	 0.37931034	 16275 39638 274679	 1 0.00392156862745098	 1 365871 34711
 2749067	 0.37931034	 16280 39689 274730	 1 0.00392156862745098	 1 365871 34711
 2749563	 0.37931034	 16287 39738 274779	 1 0.00392156862745098	 1 365871 34711
 2750072	 0.37931034	 16289 39788 274829	 1 0.00392156862745098	 1 365871 34711
 2750556	 0.37931034	 16298 39838 274879	 1 0.00392156862745098	 1 365871 34711
 2751182	 0.37931034	 16313 39899 274940	 1 0.00392156862745098	 1 365871 34711
 2751584	 0.37931034	 16321 39939 274980	 1 0.00392156862745098	 1 365871 34711
 2752058	 0.37931034	 16328 39988 275029	 1 0.00392156862745098	 1 365871 34711
 2752572	 0.37931034	 16337 40038 275079	 1 0.00392156862745098	 1 365871 34711
 2753072	 0.37931034	 16344 40088 275129	 1 0.00392156862745098	 1 366199 34711
 2753562	 0.37931034	 16350 40138 275179	 1 0.00392156862745098	 1 366199 34711
 2754068	 0.37931034	 16355 40188 275229	 1 0.00392156862745098	 1 366199 34711
 2754558	 0.37931034	 16369 40240 275281	 1 0.00392156862745098	 1 366199 34711
 2755065	 0.37931034	 16378 40288 275329	 1 0.00392156862745098	 1 366199 34711
 2755563	 0.37931034	 16386 40339 275380	 1 0.00392156862745098	 1 366199 34711
 2756078	 0.37931034	 16393 40388 275429	 1 0.00392156862745098	 1 366199 34711
 2756571	 0.37931034	 16400 40438 275479	 1 0.00392156862745098	 1 366199 34711
 2757074	 0.37931034	 16407 40488 275529	 1 0.00392156862745098	 1 366199 34711
 2757672	 0.37931034	 16424 40548 275589	 1 0.00392156862745098	 1 366199 34711
 2758063	 0.37931034	 16433 40588 275629	 1 0.00392156862745098	 1 366199 34711
 2758573	 0.37931034	 16442 40639 275680	 1 0.00392156862745098	 1 366855 34711
 2759063	 0.37931034	 16451 40688 275729	 1 0.00392156862745098	 1 366855 34711
 2759563	 0.37931034	 16458 40738 275779	 1 0.00392156862745098	 1 366855 34711
 2760078	 0.37931034	 16465 40789 275830	 1 0.00392156862745098	 1 366855 34711
 2760569	 0.37931034	 16480 40848 275889	 1 0.00392156862745098	 1 366855 34711
 2761068	 0.37931034	 16487 40888 275929	 1 0.00392156862745098	 1 366855 34711
