Time (s),Main Avg Power (mW)
0.1152,1076.830
0.1154,1074.863
0.1156,1093.590
0.1158,1089.400
0.1160,1093.982
0.1162,1083.244
0.1164,1091.495
0.1166,1108.255
0.1168,1100.006
0.1170,1085.210
0.1172,1106.292
0.1174,1097.518
0.1176,1089.530
0.1178,1095.816
0.1180,1104.197
0.1182,1079.054
0.1184,1055.880
0.1186,1060.070
0.1188,1053.785
0.1190,1049.595
0.1192,1051.815
0.1194,1053.911
0.1196,1064.260
0.1198,1055.880
0.1200,1057.975
0.1202,1057.975
0.1204,1051.690
0.1206,1052.067
0.1208,1058.101
0.1210,1047.500
0.1212,1049.595
0.1214,1062.165
0.1216,1060.070
0.1218,1045.405
0.1220,1049.595
0.1222,1049.720
0.1224,1041.215
0.1226,1045.530
0.1228,1024.577
0.1230,1036.778
0.1232,1045.779
0.1234,1016.196
0.1236,1049.720
0.1238,1070.545
0.1240,1081.020
0.1242,1095.685
0.1244,1110.350
0.1246,1093.721
0.1248,1081.020
0.1250,1093.721
0.1252,1085.210
0.1254,1089.400
0.1256,1095.685
0.1258,1108.652
0.1260,1085.210
0.1262,1078.925
0.1264,1083.115
0.1266,1053.785
0.1268,1047.625
0.1270,1053.911
0.1272,1064.260
0.1274,1064.641
0.1276,1049.720
0.1278,1051.690
0.1280,1055.880
0.1282,1049.971
0.1284,1051.690
0.1286,1068.450
0.1288,1070.545
0.1290,1057.975
0.1292,1062.292
0.1294,1064.387
0.1296,1062.545
0.1298,1056.006
0.1300,1066.101
0.1302,1073.024
0.1304,1062.165
0.1306,1062.165
0.1308,1068.577
0.1310,1066.355
0.1312,1026.918
0.1314,1032.835
0.1316,1074.863
0.1318,1045.530
0.1320,1064.387
0.1322,1104.065
0.1324,1083.115
0.1326,1084.951
0.1328,1089.400
0.1330,1100.006
0.1332,1095.816
0.1334,1095.685
0.1336,1099.875
0.1338,1101.970
0.1340,1091.625
0.1342,1091.495
0.1344,1108.387
0.1346,1095.816
0.1348,1081.020
0.1350,1066.355
0.1352,1064.260
0.1354,1047.625
0.1356,1053.534
0.1358,1056.258
0.1360,1049.971
0.1362,1055.880
0.1364,1064.641
0.1366,1064.641
0.1368,1054.162
0.1370,1052.067
0.1372,1057.723
0.1374,1056.006
0.1376,1043.434
0.1378,1051.690
0.1380,1062.292
0.1382,1060.196
0.1384,1045.779
0.1386,1051.690
0.1388,1049.595
0.1390,1047.625
0.1392,1045.779
0.1394,1035.054
0.1396,1045.405
0.1398,1028.645
0.1400,1018.535
0.1402,1039.120
0.1404,1060.450
0.1406,1078.925
0.1408,1104.065
0.1410,1102.101
0.1412,1089.400
0.1414,1095.685
0.1416,1089.400
0.1418,1083.115
0.1420,1085.340
0.1422,1106.292
0.1424,1101.970
0.1426,1083.115
0.1428,1087.046
0.1430,1081.020
0.1432,1064.260
0.1434,1049.595
0.1436,1053.911
0.1438,1064.641
0.1440,1055.880
0.1442,1053.911
0.1444,1053.785
0.1446,1047.875
0.1448,1049.094
0.1450,1058.354
0.1452,1060.070
0.1454,1062.292
0.1456,1064.387
0.1458,1068.577
0.1460,1064.641
0.1462,1060.196
0.1464,1061.912
0.1466,1070.928
0.1468,1062.165
0.1470,1064.260
0.1472,1068.577
0.1474,1064.387
0.1476,1057.975
0.1478,1032.835
0.1480,1058.101
0.1482,1053.911
0.1484,1043.310
0.1486,1066.355
0.1488,1095.816
0.1490,1081.149
0.1492,1087.305
0.1494,1097.911
0.1496,1089.530
0.1498,1089.400
0.1500,1099.875
0.1502,1112.445
0.1504,1087.694
0.1506,1087.435
0.1508,1106.160
0.1510,1102.101
0.1512,1087.305
0.1514,1093.590
0.1516,1074.863
0.1518,1058.101
0.1520,1053.785
0.1522,1053.785
0.1524,1051.690
0.1526,1051.690
0.1528,1053.911
0.1530,1068.195
0.1532,1068.577
