Time (s),Main Avg Power (mW)
0.0244,1211.344
0.0246,1208.959
0.0248,1196.388
0.0250,1198.340
0.0252,1210.910
0.0254,1196.245
0.0256,1198.769
0.0258,1223.918
0.0260,1217.195
0.0262,1183.393
0.0264,1198.340
0.0266,1198.769
0.0268,1087.305
0.0270,1064.387
0.0272,1062.165
0.0274,1075.120
0.0276,1064.387
0.0278,1066.482
0.0280,1062.292
0.0282,1060.450
0.0284,1085.340
0.0286,1131.705
0.0288,1166.915
0.0290,1173.620
0.0292,1079.054
0.0294,1076.830
0.0296,1079.054
0.0298,1066.355
0.0300,1068.833
0.0302,1074.735
0.0304,1087.435
0.0306,1068.450
0.0308,1074.735
0.0310,1093.590
0.0312,1135.490
0.0314,1122.652
0.0316,1156.440
0.0318,1079.311
0.0320,1051.815
0.0322,1076.959
0.0324,1108.255
0.0326,1097.780
0.0328,1098.173
0.0330,1106.292
0.0332,1102.365
0.0334,1099.875
0.0336,1112.578
0.0338,1184.099
0.0340,1187.582
0.0342,1194.578
0.0344,1118.863
0.0346,1116.635
0.0348,1104.460
0.0350,1104.197
0.0352,1087.305
0.0354,1075.120
0.0356,1062.165
0.0358,1066.482
0.0360,1073.024
0.0362,1068.450
0.0364,1135.626
0.0366,1164.820
0.0368,1171.804
0.0370,1068.833
0.0372,1066.482
0.0374,1076.573
0.0376,1066.355
0.0378,1060.196
0.0380,1066.482
0.0382,1079.311
0.0384,1068.450
0.0386,1066.355
0.0388,1073.024
0.0390,1127.110
0.0392,1145.965
0.0394,1158.950
0.0396,1074.863
0.0398,1041.215
0.0400,1041.339
0.0402,1049.595
0.0404,1045.405
0.0406,1485.887
0.0408,1135.626
0.0410,1145.965
0.0412,1165.237
0.0414,1265.833
0.0416,1196.388
0.0418,1196.673
0.0420,1202.530
0.0422,1208.815
0.0424,1150.292
0.0426,1129.205
0.0428,1114.540
0.0430,1117.035
0.0432,1102.101
0.0434,1104.065
0.0436,1074.863
0.0438,1083.244
0.0440,1081.407
0.0442,1089.400
0.0444,1156.578
0.0446,1158.535
0.0448,1166.915
0.0450,1093.329
0.0452,1085.340
0.0454,1091.625
0.0456,1081.149
0.0458,1098.173
0.0460,1095.685
0.0462,1087.305
0.0464,1110.748
0.0466,1255.354
0.0468,1338.066
0.0470,1780.962
0.0472,1870.835
0.0474,1890.367
0.0476,1806.537
0.0478,1791.225
0.0480,1780.750
0.0482,1787.675
0.0484,1766.717
0.0486,1766.085
0.0488,1810.728
0.0490,1491.818
0.0492,1143.870
0.0494,1164.820
0.0496,1187.865
0.0498,1194.150
0.0500,1208.815
0.0502,1156.578
0.0504,1129.609
0.0506,1107.991
0.0508,1128.936
0.0510,1131.435
0.0512,1121.226
0.0514,1121.226
0.0516,1133.395
0.0518,1104.197
0.0520,1081.020
0.0522,1146.375
0.0524,1160.630
0.0526,1167.333
0.0528,1097.911
0.0530,1085.340
0.0532,1091.625
0.0534,1084.951
0.0536,1087.694
0.0538,1083.503
0.0540,1081.149
0.0542,1078.668
0.0544,1083.115
0.0546,1095.685
0.0548,1188.007
0.0550,1173.200
0.0552,1177.530
0.0554,1091.625
0.0556,1060.196
0.0558,1058.354
0.0560,1057.975
0.0562,1057.975
0.0564,1030.863
0.0566,1036.778
0.0568,1064.387
0.0570,1026.673
0.0572,1060.070
0.0574,1152.388
0.0576,1169.010
0.0578,1198.769
0.0580,1150.567
0.0582,1100.269
0.0584,1089.530
0.0586,1108.387
0.0588,1100.006
0.0590,1101.970
0.0592,1104.460
0.0594,1120.825
0.0596,1093.982
0.0598,1085.340
0.0600,1150.155
0.0602,1143.870
0.0604,1147.786
0.0606,1091.625
0.0608,1076.959
0.0610,1081.020
0.0612,1056.258
0.0614,1060.070
0.0616,1062.545
0.0618,1064.641
0.0620,1062.292
0.0622,1070.673
0.0624,1083.244
0.0626,1135.897
0.0628,1146.102
0.0630,1165.237
0.0632,1165.237
0.0634,1083.115
0.0636,1083.503
0.0638,1081.407
0.0640,1076.830
0.0642,1070.673
0.0644,1079.054
0.0646,1075.120
0.0648,1039.244
0.0650,1043.310
0.0652,1078.925
0.0654,1135.897
0.0656,1154.483
0.0658,1200.578
0.0660,1120.959
0.0662,1104.460
0.0664,1091.625
0.0666,1110.350
0.0668,1110.482
0.0670,1104.065
0.0672,1106.160
0.0674,1112.445
0.0676,1099.875
0.0678,1106.160
0.0680,1177.390
0.0682,1194.293
0.0684,1177.530
0.0686,1175.295
0.0688,1171.105
0.0690,1158.535
0.0692,1164.959
0.0694,1236.050
0.0696,1167.333
0.0698,1171.245
0.0700,1171.245
0.0702,1177.530
0.0704,1164.959
0.0706,1154.345
0.0708,1164.820
0.0710,1169.149
0.0712,1156.854
0.0714,1167.054
0.0716,1175.015
0.0718,1221.822
0.0720,1168.731
0.0722,1160.630
0.0724,1160.768
0.0726,1158.673
0.0728,1154.345
0.0730,1137.314
0.0732,1154.758
0.0734,1144.007
0.0736,1135.490
0.0738,1158.673
0.0740,1169.010
0.0742,1250.715
0.0744,1219.435
0.0746,1215.245
0.0748,1202.530
0.0750,1204.625
0.0752,1204.625
0.0754,1192.482
0.0756,1196.245
0.0758,1221.385
0.0760,1217.340
0.0762,1194.293
0.0764,1193.865
0.0766,1249.365
0.0768,1177.812
0.0770,1158.259
0.0772,1169.429
0.0774,1177.109
0.0776,1164.820
0.0778,1156.854
0.0780,1165.237
0.0782,1160.768
0.0784,1160.768
0.0786,1171.105
0.0788,1170.826
0.0790,1226.014
0.0792,1184.099
0.0794,1179.485
0.0796,1178.093
0.0798,1166.915
0.0800,1171.245
0.0802,1175.716
0.0804,1175.435
0.0806,1175.435
0.0808,1173.200
0.0810,1183.393
0.0812,1164.820
0.0814,1196.388
0.0816,1169.010
0.0818,1173.620
0.0820,1156.578
0.0822,1183.675
0.0824,1210.910
0.0826,1194.293
0.0828,1208.815
0.0830,1211.054
0.0832,1205.056
0.0834,1200.435
0.0836,1208.815
0.0838,1219.435
0.0840,1204.769
0.0842,1225.283
0.0844,1227.670
0.0846,1116.635
0.0848,1097.911
0.0850,1096.077
0.0852,1078.925
0.0854,1062.165
0.0856,1053.911
0.0858,1058.101
0.0860,1053.785
0.0862,1049.720
0.0864,1053.785
0.0866,1068.450
0.0868,1066.482
0.0870,1051.815
0.0872,1057.975
0.0874,1056.006
0.0876,1053.785
0.0878,1049.595
0.0880,1054.162
0.0882,1062.292
0.0884,1056.258
0.0886,1051.690
0.0888,1051.690
0.0890,1045.779
0.0892,1043.434
0.0894,1051.690
0.0896,1047.875
0.0898,1022.360
0.0900,1032.958
0.0902,1032.589
0.0904,1030.740
0.0906,1056.006
0.0908,1091.886
0.0910,1087.694
0.0912,1087.694
0.0914,1091.625
0.0916,1095.685
0.0918,1079.311
0.0920,1078.925
0.0922,1089.400
0.0924,1100.006
0.0926,1089.790
0.0928,1085.210
0.0930,1089.530
0.0932,1070.928
0.0934,1066.355
0.0936,1047.625
0.0938,1047.625
0.0940,1049.595
0.0942,1057.975
0.0944,1056.258
0.0946,1043.310
0.0948,1043.310
0.0950,1049.595
0.0952,1047.875
0.0954,1055.880
0.0956,1053.785
0.0958,1062.545
0.0960,1070.673
0.0962,1051.690
0.0964,1049.720
0.0966,1064.641
0.0968,1058.101
0.0970,1051.690
0.0972,1066.355
0.0974,1066.737
0.0976,1051.815
0.0978,1057.723
0.0980,1041.215
0.0982,1045.405
0.0984,1039.120
0.0986,1033.205
0.0988,1068.450
0.0990,1078.925
0.0992,1085.599
0.0994,1083.115
0.0996,1095.685
0.0998,1077.216
0.1000,1081.149
0.1002,1108.387
0.1004,1093.590
0.1006,1079.054
0.1008,1097.911
0.1010,1101.970
0.1012,1085.210
0.1014,1091.625
0.1016,1097.780
0.1018,1068.450
0.1020,1051.690
0.1022,1053.911
0.1024,1047.500
0.1026,1045.405
0.1028,1045.405
0.1030,1047.500
0.1032,1062.165
0.1034,1053.911
0.1036,1049.720
0.1038,1051.690
0.1040,1051.815
0.1042,1045.779
0.1044,1047.500
0.1046,1045.530
0.1048,1047.500
0.1050,1051.690
0.1052,1058.354
0.1054,1043.684
0.1056,1039.120
0.1058,1045.779
0.1060,1041.339
0.1062,1041.339
0.1064,1016.439
0.1066,1026.550
0.1068,1047.875
0.1070,1007.695
0.1072,1043.310
0.1074,1070.545
0.1076,1076.830
0.1078,1091.495
0.1080,1108.387
0.1082,1087.435
0.1084,1074.863
0.1086,1091.495
0.1088,1087.305
0.1090,1083.244
0.1092,1091.495
0.1094,1104.460
0.1096,1079.311
0.1098,1068.577
0.1100,1078.925
0.1102,1049.595
0.1104,1043.434
0.1106,1051.690
0.1108,1060.070
0.1110,1056.006
0.1112,1045.405
0.1114,1045.405
0.1116,1049.720
0.1118,1045.405
0.1120,1047.625
0.1122,1060.196
0.1124,1068.577
0.1126,1055.880
0.1128,1053.785
0.1130,1064.641
0.1132,1056.006
0.1134,1051.690
0.1136,1060.450
0.1138,1066.482
0.1140,1060.070
0.1142,1057.723
0.1144,1058.101
0.1146,1060.450
0.1148,1026.673
0.1150,1028.645
0.1152,1060.196
0.1154,1053.911
0.1156,1059.817
0.1158,1095.685
0.1160,1083.503
0.1162,1082.857
0.1164,1081.407
0.1166,1096.077
0.1168,1093.329
0.1170,1089.400
0.1172,1089.530
0.1174,1102.365
0.1176,1087.435
0.1178,1087.435
0.1180,1101.970
0.1182,1096.077
0.1184,1076.959
0.1186,1054.162
0.1188,1060.196
0.1190,1047.625
0.1192,1041.339
0.1194,1052.067
0.1196,1049.720
0.1198,1052.067
0.1200,1057.975
0.1202,1060.196
0.1204,1047.625
0.1206,1045.530
0.1208,1051.439
0.1210,1047.875
0.1212,1039.244
0.1214,1045.405
0.1216,1060.070
0.1218,1055.880
0.1220,1043.310
0.1222,1043.310
0.1224,1043.310
0.1226,1041.339
0.1228,1041.339
0.1230,1022.360
0.1232,1041.588
0.1234,1026.550
0.1236,1012.006
0.1238,1038.872
0.1240,1057.975
0.1242,1074.735
0.1244,1097.911
0.1246,1100.269
0.1248,1085.340
0.1250,1083.115
0.1252,1091.886
0.1254,1081.149
0.1256,1081.020
0.1258,1099.875
0.1260,1099.875
0.1262,1076.959
0.1264,1078.925
0.1266,1081.020
0.1268,1053.785
0.1270,1041.588
0.1272,1051.815
0.1274,1062.292
0.1276,1054.162
0.1278,1045.405
0.1280,1052.067
0.1282,1047.500
0.1284,1043.684
0.1286,1051.690
0.1288,1064.387
0.1290,1056.006
0.1292,1055.880
0.1294,1064.260
0.1296,1058.354
0.1298,1049.595
0.1300,1055.880
0.1302,1066.737
0.1304,1060.196
0.1306,1057.975
0.1308,1060.070
0.1310,1062.545
0.1312,1054.162
0.1314,1028.645
0.1316,1047.875
0.1318,1051.815
0.1320,1039.120
0.1322,1057.975
0.1324,1095.816
0.1326,1078.925
0.1328,1083.503
0.1330,1089.530
0.1332,1093.590
0.1334,1085.599
0.1336,1089.400
0.1338,1108.255
0.1340,1087.694
0.1342,1083.115
0.1344,1099.875
0.1346,1100.269
0.1348,1085.210
0.1350,1089.530
0.1352,1066.482
0.1354,1052.067
0.1356,1047.500
0.1358,1049.595
0.1360,1047.500
0.1362,1047.625
0.1364,1047.500
0.1366,1060.070
0.1368,1064.387
0.1370,1043.310
0.1372,1047.250
0.1374,1055.880
0.1376,1047.875
0.1378,1041.215
0.1380,1049.971
0.1382,1060.196
0.1384,1049.595
0.1386,1047.500
0.1388,1047.875
0.1390,1039.244
0.1392,1041.588
0.1394,1045.405
0.1396,1041.588
0.1398,1020.265
0.1400,1026.918
0.1402,1026.673
0.1404,1026.673
0.1406,1051.690
0.1408,1085.599
0.1410,1085.340
0.1412,1093.590
0.1414,1089.790
0.1416,1095.685
0.1418,1083.244
0.1420,1079.054
0.1422,1087.435
0.1424,1101.970
0.1426,1089.530
0.1428,1081.149
0.1430,1091.625
0.1432,1074.735
0.1434,1066.737
0.1436,1047.625
0.1438,1049.595
0.1440,1047.625
0.1442,1056.006
0.1444,1058.354
0.1446,1047.625
0.1448,1039.492
0.1450,1049.595
0.1452,1051.690
0.1454,1051.815
0.1456,1051.690
0.1458,1066.101
0.1460,1068.577
0.1462,1051.690
0.1464,1062.165
0.1466,1068.450
0.1468,1057.975
0.1470,1060.070
0.1472,1068.450
0.1474,1064.387
0.1476,1053.785
0.1478,1061.912
0.1480,1043.310
0.1482,1047.875
0.1484,1036.778
0.1486,1032.958
0.1488,1073.024
0.1490,1076.830
0.1492,1085.599
0.1494,1085.340
0.1496,1093.721
0.1498,1078.925
0.1500,1085.340
0.1502,1106.292
0.1504,1096.077
0.1506,1079.311
0.1508,1097.780
0.1510,1097.780
0.1512,1089.530
0.1514,1091.495
0.1516,1104.197
0.1518,1093.982
0.1520,1060.070
0.1522,1051.815
0.1524,1051.815
0.1526,1045.779
0.1528,1043.310
0.1530,1051.690
0.1532,1062.545
0.1534,1049.595
0.1536,1049.345
0.1538,1053.911
0.1540,1049.720
0.1542,1049.595
0.1544,1049.971
0.1546,1041.339
0.1548,1047.250
0.1550,1058.101
0.1552,1053.785
0.1554,1045.405
0.1556,1039.244
0.1558,1043.310
0.1560,1043.434
0.1562,1043.310
0.1564,1013.738
0.1566,1030.740
0.1568,1046.029
0.1570,1005.600
0.1572,1049.720
0.1574,1066.482
0.1576,1076.959
0.1578,1093.721
0.1580,1106.160
0.1582,1085.210
0.1584,1077.216
0.1586,1089.400
0.1588,1085.340
0.1590,1085.210
0.1592,1093.590
0.1594,1100.006
0.1596,1078.925
0.1598,1074.863
0.1600,1072.640
0.1602,1051.690
0.1604,1043.684
0.1606,1049.720
0.1608,1062.292
0.1610,1057.975
0.1612,1045.405
0.1614,1047.500
0.1616,1047.500
0.1618,1045.405
0.1620,1049.720
0.1622,1057.975
0.1624,1070.673
0.1626,1058.101
0.1628,1052.067
0.1630,1062.292
0.1632,1062.545
0.1634,1047.500
0.1636,1060.070
0.1638,1070.545
0.1640,1056.006
0.1642,1053.785
0.1644,1064.260
0.1646,1058.354
0.1648,1022.482
0.1650,1034.930
0.1652,1062.165
0.1654,1049.971
0.1656,1062.165
0.1658,1095.424
0.1660,1083.244
0.1662,1081.149
0.1664,1083.115
0.1666,1097.911
0.1668,1096.077
0.1670,1087.305
0.1672,1089.400
0.1674,1102.101
0.1676,1087.305
0.1678,1087.046
0.1680,1102.101
0.1682,1096.077
0.1684,1072.640
0.1686,1057.975
0.1688,1058.354
0.1690,1047.625
0.1692,1045.405
0.1694,1047.875
0.1696,1047.500
0.1698,1053.785
0.1700,1058.101
0.1702,1057.975
0.1704,1049.720
0.1706,1047.500
0.1708,1047.625
0.1710,1051.815
0.1712,1039.244
0.1714,1043.310
0.1716,1057.975
0.1718,1056.006
0.1720,1043.310
0.1722,1045.779
0.1724,1041.339
0.1726,1039.120
0.1728,1041.339
0.1730,1020.265
0.1732,1041.339
0.1734,1024.455
0.1736,1009.911
0.1738,1039.244
0.1740,1057.975
0.1742,1074.863
0.1744,1100.269
0.1746,1097.911
0.1748,1081.149
0.1750,1085.210
0.1752,1093.590
0.1754,1074.863
0.1756,1083.115
0.1758,1104.065
0.1760,1097.780
0.1762,1077.216
0.1764,1079.054
0.1766,1083.115
0.1768,1051.815
0.1770,1041.215
0.1772,1051.690
0.1774,1062.292
0.1776,1049.595
0.1778,1051.690
0.1780,1049.720
0.1782,1045.530
0.1784,1045.405
0.1786,1047.500
0.1788,1060.450
0.1790,1060.070
0.1792,1058.354
0.1794,1062.545
0.1796,1062.545
0.1798,1053.911
0.1800,1055.880
0.1802,1062.165
0.1804,1062.165
0.1806,1056.006
0.1808,1059.817
0.1810,1064.260
0.1812,1053.785
0.1814,1028.645
0.1816,1045.530
0.1818,1056.258
0.1820,1033.205
0.1822,1060.070
0.1824,1096.077
0.1826,1075.120
0.1828,1080.762
0.1830,1097.780
0.1832,1087.694
0.1834,1081.020
0.1836,1093.721
0.1838,1104.460
0.1840,1089.530
0.1842,1082.857
0.1844,1095.816
0.1846,1104.460
0.1848,1085.210
0.1850,1085.210
0.1852,1068.577
0.1854,1053.911
0.1856,1043.684
0.1858,1051.690
0.1860,1049.595
0.1862,1043.434
0.1864,1049.971
0.1866,1060.450
0.1868,1058.101
0.1870,1043.684
0.1872,1051.815
0.1874,1051.690
0.1876,1049.720
0.1878,1043.310
0.1880,1045.530
0.1882,1060.070
0.1884,1049.720
0.1886,1045.405
0.1888,1047.500
0.1890,1039.120
0.1892,1038.872
0.1894,1045.405
0.1896,1045.779
0.1898,1018.291
0.1900,1024.577
0.1902,1026.550
0.1904,1024.455
0.1906,1047.625
0.1908,1087.435
0.1910,1082.857
0.1912,1089.790
0.1914,1091.625
0.1916,1095.685
0.1918,1081.407
0.1920,1077.216
0.1922,1091.235
0.1924,1095.685
0.1926,1091.886
0.1928,1083.115
0.1930,1087.305
0.1932,1072.768
0.1934,1064.387
0.1936,1047.625
0.1938,1049.595
0.1940,1049.720
0.1942,1056.006
0.1944,1058.101
0.1946,1045.779
0.1948,1041.588
0.1950,1051.439
0.1952,1047.500
0.1954,1051.815
0.1956,1057.975
0.1958,1062.165
0.1960,1066.482
0.1962,1056.258
0.1964,1053.785
0.1966,1060.196
0.1968,1058.354
0.1970,1058.101
0.1972,1057.975
0.1974,1068.833
0.1976,1056.006
0.1978,1053.785
0.1980,1045.405
0.1982,1049.720
0.1984,1031.109
0.1986,1032.835
0.1988,1070.673
0.1990,1076.830
0.1992,1084.951
0.1994,1087.435
0.1996,1091.886
0.1998,1078.925
0.2000,1085.210
0.2002,1104.724
0.2004,1096.077
0.2006,1076.830
0.2008,1093.721
0.2010,1101.970
0.2012,1085.210
0.2014,1089.790
0.2016,1099.875
0.2018,1068.450
0.2020,1051.815
0.2022,1056.006
0.2024,1047.625
0.2026,1047.500
0.2028,1049.720
0.2030,1049.595
0.2032,1058.101
0.2034,1058.101
0.2036,1049.720
0.2038,1052.067
0.2040,1049.595
0.2042,1045.779
0.2044,1047.625
0.2046,1043.310
0.2048,1049.595
0.2050,1056.006
0.2052,1054.162
0.2054,1045.405
0.2056,1037.149
0.2058,1041.339
0.2060,1045.405
0.2062,1041.588
0.2064,1016.196
0.2066,1028.645
0.2068,1045.405
0.2070,1009.911
0.2072,1047.625
0.2074,1070.289
0.2076,1078.925
0.2078,1091.886
0.2080,1104.724
0.2082,1087.305
0.2084,1079.054
0.2086,1085.340
0.2088,1087.305
0.2090,1091.495
0.2092,1085.340
0.2094,1102.365
0.2096,1085.210
0.2098,1068.450
0.2100,1076.830
0.2102,1057.975
0.2104,1043.684
0.2106,1049.595
0.2108,1066.482
0.2110,1062.545
0.2112,1047.500
0.2114,1049.595
0.2116,1049.971
0.2118,1043.310
0.2120,1051.690
0.2122,1056.006
0.2124,1068.195
0.2126,1062.292
0.2128,1052.067
0.2130,1060.070
0.2132,1064.260
0.2134,1047.625
0.2136,1057.975
0.2138,1070.545
0.2140,1058.354
0.2142,1053.785
0.2144,1064.006
0.2146,1060.703
0.2148,1022.482
0.2150,1035.054
0.2152,1053.911
0.2154,1054.162
0.2156,1066.355
0.2158,1089.400
0.2160,1081.149
0.2162,1085.340
0.2164,1081.020
0.2166,1091.886
0.2168,1095.816
0.2170,1091.625
0.2172,1085.340
0.2174,1100.006
0.2176,1087.435
0.2178,1087.305
0.2180,1097.780
0.2182,1097.780
0.2184,1076.830
0.2186,1056.006
0.2188,1053.785
0.2190,1049.720
0.2192,1045.156
0.2194,1045.405
0.2196,1052.067
0.2198,1051.439
0.2200,1053.785
0.2202,1062.292
0.2204,1049.720
0.2206,1045.405
0.2208,1045.779
0.2210,1056.006
0.2212,1039.244
0.2214,1043.434
0.2216,1058.101
0.2218,1058.101
0.2220,1043.434
0.2222,1043.310
0.2224,1043.684
0.2226,1039.244
0.2228,1041.588
0.2230,1022.482
0.2232,1043.310
0.2234,1026.918
0.2236,1011.885
0.2238,1041.215
0.2240,1059.817
0.2242,1070.545
0.2244,1100.006
0.2246,1100.006
0.2248,1081.020
0.2250,1085.340
0.2252,1093.590
0.2254,1076.959
0.2256,1083.244
0.2258,1099.875
0.2260,1099.875
0.2262,1079.311
0.2264,1076.959
0.2266,1078.925
0.2268,1051.815
0.2270,1043.434
0.2272,1049.595
0.2274,1062.165
0.2276,1054.162
0.2278,1049.595
0.2280,1049.720
0.2282,1045.779
0.2284,1041.215
0.2286,1049.595
0.2288,1062.165
0.2290,1060.196
0.2292,1056.006
0.2294,1062.165
0.2296,1058.101
0.2298,1051.690
0.2300,1055.628
0.2302,1062.545
0.2304,1064.641
0.2306,1060.450
0.2308,1057.975
0.2310,1064.641
0.2312,1056.258
0.2314,1024.577
0.2316,1041.215
0.2318,1060.196
0.2320,1035.054
0.2322,1060.070
0.2324,1100.269
0.2326,1075.120
0.2328,1083.244
0.2330,1093.590
0.2332,1089.790
0.2334,1083.115
0.2336,1091.495
0.2338,1106.556
0.2340,1087.694
0.2342,1087.435
0.2344,1091.495
0.2346,1100.269
0.2348,1089.530
0.2350,1085.210
0.2352,1062.545
0.2354,1057.975
0.2356,1049.595
0.2358,1047.625
0.2360,1045.405
0.2362,1049.595
0.2364,1045.779
0.2366,1062.165
0.2368,1064.260
0.2370,1043.434
0.2372,1047.625
0.2374,1053.785
0.2376,1049.720
0.2378,1039.120
0.2380,1047.625
0.2382,1058.101
0.2384,1054.162
0.2386,1047.625
0.2388,1047.500
0.2390,1041.215
0.2392,1039.492
0.2394,1043.061
0.2396,1041.215
0.2398,1022.726
0.2400,1022.726
0.2402,1024.455
0.2404,1032.958
0.2406,1045.530
0.2408,1084.951
0.2410,1091.886
0.2412,1089.530
0.2414,1085.210
0.2416,1093.721
0.2418,1083.244
0.2420,1078.925
0.2422,1085.210
0.2424,1102.101
0.2426,1091.886
0.2428,1081.020
0.2430,1089.790
0.2432,1070.928
0.2434,1064.260
0.2436,1045.779
0.2438,1045.530
0.2440,1051.690
0.2442,1058.101
0.2444,1053.911
0.2446,1045.530
0.2448,1047.625
0.2450,1043.310
0.2452,1049.595
0.2454,1055.880
0.2456,1055.880
0.2458,1062.292
0.2460,1068.450
0.2462,1051.815
0.2464,1053.785
0.2466,1062.545
0.2468,1056.006
0.2470,1055.880
0.2472,1062.292
0.2474,1064.387
0.2476,1060.070
0.2478,1058.354
0.2480,1036.778
0.2482,1051.815
0.2484,1039.120
0.2486,1031.109
0.2488,1068.450
0.2490,1085.210
0.2492,1081.149
0.2494,1081.020
0.2496,1097.911
0.2498,1079.311
0.2500,1081.149
0.2502,1106.556
0.2504,1098.173
0.2506,1077.216
0.2508,1095.424
0.2510,1099.875
0.2512,1091.625
0.2514,1087.435
0.2516,1095.685
0.2518,1074.863
0.2520,1049.720
0.2522,1052.067
0.2524,1049.971
0.2526,1047.500
0.2528,1041.339
0.2530,1051.690
0.2532,1064.260
0.2534,1051.690
0.2536,1049.595
0.2538,1053.785
0.2540,1047.500
0.2542,1045.530
0.2544,1051.815
0.2546,1043.434
0.2548,1049.595
0.2550,1058.354
0.2552,1053.911
0.2554,1041.339
0.2556,1041.339
0.2558,1041.215
0.2560,1041.215
0.2562,1045.405
0.2564,1016.075
0.2566,1022.360
0.2568,1052.067
0.2570,1009.911
0.2572,1043.310
0.2574,1074.735
0.2576,1081.407
0.2578,1089.790
0.2580,1101.970
0.2582,1087.435
0.2584,1079.054
0.2586,1087.305
0.2588,1087.435
0.2590,1087.305
0.2592,1093.590
0.2594,1098.173
0.2596,1081.149
0.2598,1074.863
0.2600,1074.735
0.2602,1047.500
0.2604,1045.779
0.2606,1047.875
0.2608,1057.975
0.2610,1060.450
0.2612,1041.588
0.2614,1045.405
0.2616,1052.067
0.2618,1041.339
0.2620,1047.500
0.2622,1062.545
0.2624,1066.355
0.2626,1057.975
0.2628,1057.975
0.2630,1058.101
0.2632,1060.196
0.2634,1053.534
0.2636,1055.880
0.2638,1066.482
0.2640,1064.260
0.2642,1051.690
0.2644,1062.165
0.2646,1062.545
0.2648,1022.360
0.2650,1031.109
0.2652,1053.911
0.2654,1056.006
0.2656,1062.165
0.2658,1093.721
0.2660,1083.115
0.2662,1087.305
0.2664,1079.054
0.2666,1091.625
0.2668,1097.911
0.2670,1091.495
0.2672,1083.244
0.2674,1099.875
0.2676,1091.495
0.2678,1085.599
0.2680,1095.685
0.2682,1099.875
0.2684,1075.120
0.2686,1054.162
0.2688,1058.354
0.2690,1049.720
0.2692,1039.492
0.2694,1047.625
0.2696,1053.785
0.2698,1051.690
0.2700,1053.785
0.2702,1064.641
0.2704,1049.595
0.2706,1043.310
0.2708,1054.162
0.2710,1051.815
0.2712,1037.025
0.2714,1047.500
0.2716,1058.101
0.2718,1053.785
0.2720,1045.530
0.2722,1047.500
0.2724,1043.434
0.2726,1039.492
0.2728,1043.684
0.2730,1018.170
0.2732,1043.684
0.2734,1028.768
0.2736,1012.006
0.2738,1039.120
0.2740,1058.101
0.2742,1081.020
0.2744,1099.875
0.2746,1101.970
0.2748,1087.435
0.2750,1087.435
0.2752,1093.721
0.2754,1085.340
0.2756,1087.305
0.2758,1097.911
0.2760,1100.006
0.2762,1081.020
0.2764,1074.735
0.2766,1079.311
0.2768,1053.785
0.2770,1041.215
0.2772,1047.875
0.2774,1062.165
0.2776,1053.785
0.2778,1045.405
0.2780,1049.971
0.2782,1049.720
0.2784,1043.310
0.2786,1049.720
0.2788,1060.070
0.2790,1064.260
