Time (s),Main Avg Power (mW)
0.0576,1516.961
0.0578,1504.210
0.0580,1520.970
0.0582,1510.495
0.0584,1512.590
0.0586,1520.607
0.0588,1533.540
0.0590,1506.305
0.0592,1502.115
0.0594,1508.400
0.0596,1470.339
0.0598,1474.880
0.0600,1476.623
0.0602,1491.818
0.0604,1487.450
0.0606,1474.880
0.0608,1476.975
0.0610,1479.070
0.0612,1474.880
0.0614,1476.623
0.0616,1491.640
0.0618,1493.913
0.0620,1485.000
0.0622,1487.450
0.0624,1489.190
0.0626,1487.627
0.0628,1480.812
0.0630,1489.545
0.0632,1500.020
0.0634,1483.260
0.0636,1485.355
0.0638,1493.735
0.0640,1487.450
0.0642,1451.835
0.0644,1460.215
0.0646,1496.008
0.0648,1472.785
0.0650,1489.190
0.0652,1525.160
0.0654,1506.305
0.0656,1510.495
0.0658,1510.495
0.0660,1525.160
0.0662,1520.970
0.0664,1518.875
0.0666,1525.160
0.0668,1525.160
0.0670,1512.229
0.0672,1514.685
0.0674,1533.540
0.0676,1520.970
0.0678,1500.020
0.0680,1491.640
0.0682,1487.450
0.0684,1472.785
0.0686,1479.070
0.0688,1479.070
0.0690,1474.880
0.0692,1479.070
0.0694,1487.450
0.0696,1493.735
0.0698,1474.880
0.0700,1476.975
0.0702,1483.260
0.0704,1479.070
0.0706,1466.150
0.0708,1476.975
0.0710,1487.450
0.0712,1483.437
0.0714,1476.975
0.0716,1475.056
0.0718,1470.339
0.0720,1466.500
0.0722,1468.595
0.0724,1462.310
0.0726,1460.215
0.0728,1452.008
0.0730,1447.645
0.0732,1461.961
0.0734,1481.165
0.0736,1510.495
0.0738,1527.255
0.0740,1521.515
0.0742,1514.866
0.0744,1520.970
0.0746,1510.495
0.0748,1504.210
0.0750,1510.135
0.0752,1533.540
0.0754,1520.970
0.0756,1508.580
0.0758,1514.685
0.0760,1502.115
0.0762,1481.342
0.0764,1474.880
0.0766,1476.975
0.0768,1485.355
0.0770,1483.437
0.0772,1483.260
0.0774,1474.880
0.0776,1477.151
0.0778,1479.070
0.0780,1487.627
0.0782,1491.818
0.0784,1487.450
0.0786,1496.008
0.0788,1497.925
0.0790,1491.640
0.0792,1487.627
0.0794,1493.735
0.0796,1497.568
0.0798,1493.735
0.0800,1508.400
0.0802,1495.830
0.0804,1531.445
0.0806,1491.284
0.0808,1470.339
0.0810,1500.557
0.0812,1479.070
0.0814,1476.975
0.0816,1504.210
0.0818,1531.080
0.0820,1522.702
0.0822,1545.741
0.0824,1604.770
0.0826,1556.585
0.0828,1560.775
0.0830,1585.915
0.0832,1619.435
0.0834,1818.460
0.0836,1897.617
0.0838,1908.545
0.0840,1682.285
0.0842,1554.675
0.0844,1549.930
0.0846,1535.635
0.0848,1562.870
0.0850,1508.400
0.0852,1493.735
0.0854,1481.342
0.0856,1474.880
0.0858,1481.165
0.0860,1500.020
0.0862,1491.640
0.0864,1481.342
0.0866,1487.450
0.0868,1485.532
0.0870,1481.165
0.0872,1479.070
0.0874,1479.070
0.0876,1487.627
0.0878,1485.355
0.0880,1485.000
0.0882,1479.070
0.0884,1474.880
0.0886,1472.785
0.0888,1479.600
0.0890,1475.408
0.0892,1449.740
0.0894,1451.835
0.0896,1476.623
0.0898,1449.740
0.0900,1479.070
0.0902,1512.590
0.0904,1518.875
0.0906,1520.970
0.0908,1531.445
0.0910,1529.350
0.0912,1506.305
0.0914,1514.685
0.0916,1525.160
0.0918,1520.970
0.0920,1525.160
0.0922,1525.160
0.0924,1516.780
0.0926,1506.305
0.0928,1508.400
0.0930,1500.020
0.0932,1479.070
0.0934,1479.070
0.0936,1493.735
0.0938,1491.640
0.0940,1481.165
0.0942,1474.880
0.0944,1483.791
0.0946,1483.260
0.0948,1483.260
0.0950,1489.545
0.0952,1502.115
0.0954,1493.735
0.0956,1487.450
0.0958,1491.818
0.0960,1495.830
0.0962,1487.450
0.0964,1493.735
0.0966,1497.925
0.0968,1498.104
0.0970,1487.450
0.0972,1491.640
0.0974,1491.818
0.0976,1464.405
0.0978,1468.595
0.0980,1474.528
0.0982,1502.115
0.0984,1502.115
0.0986,1521.151
0.0988,1516.780
0.0990,1518.875
0.0992,1512.590
0.0994,1522.338
0.0996,1535.635
0.0998,1525.160
0.1000,1516.780
0.1002,1535.635
0.1004,1523.065
0.1006,1518.513
0.1008,1527.255
0.1010,1533.174
0.1012,1500.020
0.1014,1487.450
0.1016,1489.545
0.1018,1483.260
0.1020,1477.504
0.1022,1481.165
0.1024,1483.260
0.1026,1487.450
0.1028,1489.545
0.1030,1489.545
0.1032,1483.260
0.1034,1481.165
0.1036,1481.165
0.1038,1485.355
0.1040,1476.975
0.1042,1476.975
0.1044,1489.545
0.1046,1491.640
0.1048,1477.151
0.1050,1474.880
0.1052,1481.165
0.1054,1470.339
0.1056,1474.880
0.1058,1453.930
0.1060,1470.690
0.1062,1466.500
0.1064,1445.205
0.1066,1474.528
0.1068,1500.020
0.1070,1505.946
0.1072,1531.445
0.1074,1539.825
0.1076,1515.227
0.1078,1512.590
0.1080,1535.818
0.1082,1512.590
0.1084,1518.875
0.1086,1531.080
0.1088,1539.825
0.1090,1514.323
0.1092,1510.495
0.1094,1512.590
0.1096,1479.070
0.1098,1474.880
0.1100,1481.165
0.1102,1497.925
0.1104,1487.627
0.1106,1480.812
0.1108,1483.260
0.1110,1481.165
0.1112,1474.880
0.1114,1483.260
0.1116,1493.735
0.1118,1496.366
0.1120,1489.190
0.1122,1491.284
0.1124,1497.925
0.1126,1485.355
0.1128,1485.355
0.1130,1497.925
0.1132,1500.020
0.1134,1489.545
0.1136,1495.473
0.1138,1497.568
0.1140,1489.545
0.1142,1459.867
0.1144,1468.245
0.1146,1500.199
0.1148,1470.339
0.1150,1493.735
0.1152,1531.628
0.1154,1510.135
0.1156,1512.770
0.1158,1522.702
0.1160,1527.255
0.1162,1516.418
0.1164,1525.160
0.1166,1534.089
0.1168,1523.247
0.1170,1518.875
0.1172,1522.702
0.1174,1535.635
0.1176,1522.702
0.1178,1508.400
0.1180,1497.925
0.1182,1491.640
0.1184,1477.504
0.1186,1483.260
0.1188,1483.260
0.1190,1476.975
0.1192,1483.260
0.1194,1493.735
0.1196,1495.830
0.1198,1481.165
0.1200,1481.165
0.1202,1485.532
0.1204,1485.355
0.1206,1472.785
0.1208,1481.165
0.1210,1489.190
0.1212,1487.095
0.1214,1481.165
0.1216,1481.342
0.1218,1470.865
0.1220,1474.880
0.1222,1474.880
0.1224,1470.690
0.1226,1460.215
0.1228,1456.025
0.1230,1453.583
0.1232,1466.500
0.1234,1483.260
0.1236,1518.875
0.1238,1523.065
0.1240,1523.065
0.1242,1520.970
0.1244,1523.065
0.1246,1516.780
0.1248,1510.495
0.1250,1516.780
0.1252,1537.363
0.1254,1527.255
0.1256,1510.495
0.1258,1518.513
0.1260,1506.305
0.1262,1485.355
0.1264,1478.717
0.1266,1483.260
0.1268,1485.000
0.1270,1489.545
0.1272,1489.545
0.1274,1481.165
0.1276,1476.975
0.1278,1479.070
0.1280,1485.355
0.1282,1489.723
0.1284,1491.284
0.1286,1493.735
0.1288,1499.662
0.1290,1487.450
0.1292,1489.545
0.1294,1493.735
0.1296,1491.640
0.1298,1491.640
0.1300,1495.473
0.1302,1495.830
0.1304,1495.830
0.1306,1487.095
0.1308,1468.245
0.1310,1491.818
0.1312,1466.500
0.1314,1466.500
0.1316,1502.115
0.1318,1514.866
0.1320,1514.866
0.1322,1514.323
0.1324,1524.796
0.1326,1514.685
0.1328,1514.866
0.1330,1537.730
0.1332,1531.445
0.1334,1510.675
0.1336,1523.065
0.1338,1535.635
0.1340,1525.160
0.1342,1520.970
0.1344,1529.350
0.1346,1500.199
0.1348,1485.355
0.1350,1483.437
0.1352,1482.906
0.1354,1481.695
0.1356,1477.151
0.1358,1483.437
0.1360,1497.925
0.1362,1489.545
0.1364,1481.165
0.1366,1487.450
0.1368,1485.355
0.1370,1476.623
0.1372,1485.355
0.1374,1474.528
0.1376,1483.260
0.1378,1489.545
0.1380,1489.190
0.1382,1476.623
0.1384,1474.880
0.1386,1476.623
0.1388,1476.975
0.1390,1475.056
0.1392,1447.645
0.1394,1455.330
0.1396,1481.165
0.1398,1443.455
0.1400,1480.812
0.1402,1508.400
0.1404,1512.590
0.1406,1522.702
0.1408,1535.269
0.1410,1523.065
0.1412,1510.495
0.1414,1514.685
0.1416,1518.875
0.1418,1523.065
0.1420,1520.970
0.1422,1533.174
0.1424,1512.590
0.1426,1504.210
0.1428,1502.294
0.1430,1480.812
0.1432,1477.151
0.1434,1483.437
0.1436,1491.284
0.1438,1491.640
0.1440,1476.623
0.1442,1479.070
0.1444,1485.532
0.1446,1479.070
0.1448,1481.165
0.1450,1493.379
0.1452,1500.020
0.1454,1491.284
0.1456,1487.450
0.1458,1496.008
0.1460,1491.640
0.1462,1487.450
0.1464,1493.913
0.1466,1500.020
0.1468,1493.735
0.1470,1489.545
0.1472,1493.913
0.1474,1494.270
0.1476,1457.772
0.1478,1466.500
0.1480,1482.906
0.1482,1491.640
0.1484,1497.925
0.1486,1520.607
0.1488,1518.875
0.1490,1518.875
0.1492,1510.495
0.1494,1527.255
0.1496,1531.445
0.1498,1520.970
0.1500,1520.970
0.1502,1533.174
0.1504,1520.970
0.1506,1521.151
0.1508,1528.985
0.1510,1531.628
0.1512,1499.662
0.1514,1489.545
0.1516,1491.818
0.1518,1481.165
0.1520,1476.975
0.1522,1485.000
0.1524,1479.070
0.1526,1487.450
0.1528,1489.545
0.1530,1489.190
0.1532,1481.165
0.1534,1483.260
0.1536,1483.260
0.1538,1485.355
0.1540,1474.880
0.1542,1478.717
0.1544,1491.284
0.1546,1489.190
0.1548,1477.151
0.1550,1476.975
0.1552,1479.070
0.1554,1470.690
0.1556,1476.975
0.1558,1453.583
0.1560,1473.312
0.1562,1459.867
0.1564,1445.550
0.1566,1472.785
0.1568,1493.735
0.1570,1506.305
0.1572,1531.445
0.1574,1535.635
0.1576,1514.685
0.1578,1515.227
0.1580,1523.247
0.1582,1510.675
0.1584,1516.780
0.1586,1531.445
0.1588,1531.445
0.1590,1510.495
0.1592,1510.495
0.1594,1512.770
0.1596,1479.070
0.1598,1474.880
0.1600,1481.342
0.1602,1495.473
0.1604,1485.355
0.1606,1483.260
0.1608,1481.165
0.1610,1479.246
0.1612,1476.975
0.1614,1483.260
0.1616,1491.284
0.1618,1487.450
0.1620,1483.260
0.1622,1489.545
0.1624,1489.723
0.1626,1481.165
0.1628,1483.437
0.1630,1489.545
0.1632,1495.830
0.1634,1487.450
0.1636,1491.640
0.1638,1499.662
0.1640,1485.355
0.1642,1460.215
0.1644,1474.528
0.1646,1494.270
0.1648,1470.690
0.1650,1491.284
0.1652,1531.445
0.1654,1510.495
0.1656,1510.495
0.1658,1525.342
0.1660,1529.532
0.1662,1514.685
0.1664,1518.513
0.1666,1537.913
0.1668,1523.065
0.1670,1517.323
0.1672,1529.350
0.1674,1533.540
0.1676,1523.065
0.1678,1522.702
0.1680,1533.540
0.1682,1500.199
0.1684,1478.717
0.1686,1481.165
0.1688,1485.355
0.1690,1476.975
0.1692,1479.070
0.1694,1495.830
0.1696,1495.830
0.1698,1476.975
0.1700,1485.000
0.1702,1487.450
0.1704,1481.165
0.1706,1476.975
0.1708,1481.165
0.1710,1487.095
0.1712,1485.355
0.1714,1483.260
0.1716,1479.070
0.1718,1474.880
0.1720,1474.880
0.1722,1479.070
0.1724,1481.342
0.1726,1458.120
0.1728,1458.120
0.1730,1464.405
0.1732,1464.405
0.1734,1485.355
0.1736,1520.970
0.1738,1516.418
0.1740,1518.875
0.1742,1523.065
0.1744,1529.350
0.1746,1510.495
0.1748,1508.400
0.1750,1514.323
0.1752,1533.723
0.1754,1525.342
0.1756,1512.590
0.1758,1520.970
0.1760,1506.305
0.1762,1508.400
0.1764,1516.780
0.1766,1516.780
0.1768,1495.830
0.1770,1489.545
0.1772,1491.640
0.1774,1481.342
0.1776,1477.151
0.1778,1478.717
0.1780,1485.355
0.1782,1487.450
0.1784,1487.450
0.1786,1497.925
0.1788,1497.925
0.1790,1485.532
0.1792,1491.284
0.1794,1493.735
0.1796,1489.545
0.1798,1489.545
0.1800,1496.008
0.1802,1500.020
0.1804,1491.640
0.1806,1489.190
0.1808,1476.623
0.1810,1483.260
0.1812,1466.500
0.1814,1466.150
0.1816,1501.757
0.1818,1510.495
0.1820,1519.419
0.1822,1516.780
0.1824,1544.015
0.1826,1514.685
0.1828,1550.300
0.1830,1537.730
0.1832,1527.255
0.1834,1518.513
0.1836,1533.540
0.1838,1539.825
0.1840,1529.532
0.1842,1533.723
0.1844,1546.110
0.1846,1562.497
0.1848,1592.200
0.1850,1552.395
0.1852,1527.255
0.1854,1533.723
0.1856,1615.245
0.1858,1807.985
0.1860,1862.455
0.1862,1863.122
0.1864,1615.245
0.1866,1516.780
0.1868,1512.590
0.1870,1510.495
0.1872,1556.771
0.1874,1510.495
0.1876,1489.190
0.1878,1489.545
0.1880,1489.545
0.1882,1477.151
0.1884,1472.961
0.1886,1479.070
0.1888,1474.880
0.1890,1472.785
0.1892,1451.835
0.1894,1455.677
0.1896,1479.070
0.1898,1441.360
0.1900,1479.246
0.1902,1506.305
0.1904,1511.036
0.1906,1520.970
0.1908,1539.825
0.1910,1523.065
0.1912,1508.400
0.1914,1514.323
0.1916,1512.590
0.1918,1519.056
0.1920,1520.970
0.1922,1535.635
0.1924,1510.495
0.1926,1508.400
0.1928,1512.590
0.1930,1518.513
0.1932,1508.040
0.1934,1508.512
0.1936,2175.389
0.1938,1898.750
0.1940,1810.728
0.1942,1500.020
0.1944,1680.190
0.1946,1675.600
0.1948,1675.600
0.1950,1690.262
0.1952,1696.140
0.1954,1679.388
0.1956,1679.388
0.1958,1689.253
0.1960,1684.261
0.1962,2460.411
0.1964,2729.785
0.1966,2882.720
0.1968,2484.966
0.1970,2440.093
0.1972,2519.684
0.1974,2505.919
0.1976,2434.390
0.1978,2417.053
0.1980,2764.294
0.1982,1894.106
0.1984,1506.305
0.1986,1533.174
0.1988,1520.970
0.1990,1516.780
0.1992,1518.513
0.1994,1539.825
0.1996,1523.247
0.1998,1520.970
0.2000,1523.247
0.2002,1535.635
0.2004,1522.702
0.2006,1523.065
0.2008,1535.269
0.2010,1537.730
0.2012,1529.532
0.2014,1527.255
0.2016,1535.635
0.2018,1499.662
0.2020,1482.906
0.2022,1489.190
0.2024,1485.355
0.2026,1487.450
0.2028,1495.830
0.2030,1495.830
0.2032,1485.887
0.2034,1483.260
0.2036,1489.545
0.2038,1489.545
0.2040,1476.975
0.2042,1485.532
0.2044,1498.104
0.2046,1493.735
0.2048,1478.717
0.2050,1483.260
0.2052,1479.070
0.2054,1479.070
0.2056,1481.165
0.2058,1462.310
0.2060,1481.695
0.2062,1460.215
0.2064,1451.835
0.2066,1476.975
0.2068,1489.545
0.2070,1514.685
0.2072,1535.818
0.2074,1533.540
0.2076,1520.970
0.2078,1528.985
0.2080,1520.607
0.2082,1510.495
0.2084,1512.590
0.2086,1537.730
0.2088,1535.818
0.2090,1512.590
0.2092,1514.323
0.2094,1520.970
0.2096,1510.495
0.2098,1512.590
0.2100,1525.160
0.2102,1506.305
0.2104,1489.723
0.2106,1487.450
0.2108,1483.260
0.2110,1483.260
0.2112,1479.246
0.2114,1487.095
0.2116,1497.925
0.2118,1493.735
0.2120,1493.913
0.2122,1502.115
0.2124,1495.473
0.2126,1487.450
0.2128,1498.104
0.2130,1498.104
0.2132,1497.925
0.2134,1497.925
0.2136,1499.662
0.2138,1500.199
0.2140,1950.445
0.2142,2426.010
0.2144,2505.620
0.2146,2505.620
0.2148,2489.766
0.2150,2522.380
0.2152,2547.520
0.2154,2531.062
0.2156,2537.045
0.2158,2551.710
0.2160,2516.395
0.2162,2516.395
0.2164,2564.280
0.2166,2561.573
0.2168,2542.723
0.2170,2484.077
0.2172,2557.995
0.2174,2560.090
0.2176,2542.723
0.2178,2731.880
0.2180,2771.685
0.2182,2740.260
0.2184,2702.550
0.2186,2742.355
0.2188,2764.740
0.2190,2767.495
0.2192,2697.230
0.2194,2620.845
0.2196,2329.640
0.2198,2459.530
0.2200,2465.815
0.2202,2486.765
0.2204,2481.983
0.2206,2486.172
0.2208,2497.240
0.2210,2478.681
0.2212,2499.335
0.2214,2497.240
0.2216,2459.530
0.2218,2297.667
0.2220,2302.405
0.2222,2551.710
0.2224,2476.290
0.2226,2470.005
0.2228,2454.754
0.2230,2467.910
0.2232,2466.109
0.2234,2488.860
0.2236,2521.187
0.2238,2509.810
0.2240,2520.285
0.2242,2528.665
0.2244,2528.062
0.2246,2497.240
0.2248,2497.240
0.2250,2507.715
0.2252,2537.045
0.2254,2530.760
0.2256,2524.475
0.2258,2564.280
0.2260,2518.190
0.2262,2453.245
0.2264,2413.440
0.2266,2396.680
0.2268,2373.635
0.2270,2857.580
0.2272,2396.680
0.2274,2361.347
0.2276,2318.612
0.2278,2358.970
0.2280,2449.055
0.2282,2446.960
0.2284,2456.849
0.2286,2473.604
0.2288,2465.227
0.2290,2457.435
0.2292,2378.676
0.2294,2583.135
0.2296,2828.250
0.2298,2836.630
0.2300,2836.630
0.2302,2836.630
0.2304,2819.197
0.2306,2803.444
0.2308,2686.110
0.2310,2639.700
0.2312,2681.600
0.2314,2762.646
0.2316,2643.890
0.2318,2530.156
0.2320,2818.784
0.2322,2644.837
0.2324,2445.685
0.2326,1554.119
0.2328,1533.723
0.2330,1541.920
0.2332,1529.532
0.2334,1516.780
0.2336,1541.552
0.2338,1535.635
0.2340,1522.702
0.2342,1529.350
0.2344,1544.199
0.2346,1537.363
0.2348,1527.437
0.2350,1527.255
0.2352,1501.757
0.2354,1483.260
0.2356,1485.000
0.2358,1489.545
0.2360,1498.104
0.2362,1495.830
0.2364,1500.020
0.2366,1493.735
0.2368,1491.818
0.2370,1489.545
0.2372,1493.735
0.2374,1485.355
0.2376,1485.355
0.2378,1497.925
0.2380,1497.925
0.2382,1480.812
0.2384,1481.165
0.2386,1487.450
0.2388,1474.528
0.2390,1480.812
0.2392,1460.215
0.2394,1472.785
0.2396,1476.975
0.2398,1447.645
0.2400,1482.906
0.2402,1506.485
0.2404,1512.590
0.2406,1535.269
0.2408,1544.199
0.2410,1523.065
0.2412,1518.875
0.2414,1527.255
0.2416,1512.590
0.2418,1516.780
0.2420,1533.540
0.2422,1541.920
0.2424,1514.685
0.2426,1510.495
0.2428,1524.796
0.2430,1516.961
0.2432,1512.590
0.2434,1516.418
0.2436,1506.305
0.2438,1498.461
0.2440,1485.355
0.2442,1487.450
0.2444,1489.545
0.2446,1482.906
0.2448,1707.425
0.2450,2541.235
0.2452,2538.534
0.2454,2440.675
0.2456,2323.355
0.2458,2060.988
0.2460,1803.795
0.2462,2007.010
0.2464,2061.843
0.2466,1580.404
0.2468,1996.773
0.2470,1775.100
0.2472,2203.940
0.2474,2168.325
0.2476,2134.805
0.2478,2142.674
0.2480,2181.155
0.2482,2155.240
0.2484,2176.705
0.2486,2214.415
0.2488,2197.655
0.2490,2203.940
0.2492,2226.985
0.2494,2220.700
0.2496,2208.393
0.2498,2418.496
0.2500,2537.045
0.2502,2472.953
0.2504,1686.073
0.2506,1567.060
0.2508,1581.725
0.2510,1567.060
0.2512,1564.965
0.2514,1573.345
0.2516,1569.155
0.2518,1541.920
0.2520,1520.970
0.2522,1523.247
0.2524,1520.970
0.2526,1520.970
0.2528,1535.269
0.2530,1539.458
0.2532,1520.970
0.2534,1523.065
0.2536,1531.445
0.2538,1522.702
0.2540,1516.780
0.2542,1523.247
0.2544,1533.540
0.2546,1529.350
0.2548,1520.607
0.2550,1520.970
0.2552,1518.875
0.2554,1512.590
0.2556,1514.685
0.2558,1510.495
0.2560,1506.485
0.2562,1497.925
0.2564,1883.405
0.2566,1797.510
0.2568,1818.460
0.2570,1795.415
0.2572,1818.026
0.2574,1810.080
0.2576,1792.892
0.2578,1799.605
0.2580,1776.136
0.2582,1771.947
0.2584,1791.225
0.2586,1820.555
0.2588,1791.225
0.2590,1768.180
0.2592,1776.560
0.2594,1774.042
0.2596,1772.370
0.2598,1791.225
0.2600,1812.175
0.2602,1780.750
0.2604,1753.515
0.2606,1755.191
0.2608,1749.325
0.2610,1749.325
0.2612,1768.180
0.2614,1976.028
0.2616,2128.774
0.2618,1782.845
0.2620,1782.845
0.2622,1782.845
0.2624,1774.465
0.2626,1770.275
0.2628,1771.947
0.2630,1774.465
0.2632,1778.655
0.2634,1780.750
0.2636,1784.514
0.2638,1776.560
0.2640,1778.867
0.2642,1767.758
0.2644,1783.058
0.2646,1753.724
0.2648,1730.470
0.2650,1778.655
0.2652,1799.605
0.2654,1803.795
0.2656,1809.648
0.2658,1824.745
0.2660,1789.130
0.2662,1793.534
0.2664,1805.890
0.2666,1807.985
0.2668,1793.320
0.2670,1811.743
0.2672,1831.248
0.2674,1805.890
0.2676,1789.130
0.2678,1799.176
0.2680,1801.700
0.2682,1782.845
0.2684,1795.415
0.2686,1780.750
0.2688,1757.705
0.2690,1749.325
0.2692,1757.286
0.2694,1772.370
0.2696,1751.420
0.2698,1745.135
0.2700,1768.180
0.2702,1766.085
0.2704,1747.230
0.2706,1739.057
0.2708,1711.615
0.2710,1734.660
0.2712,1740.945
0.2714,1743.040
0.2716,1730.676
0.2718,1708.092
0.2720,1744.719
0.2722,1510.495
0.2724,1502.115
0.2726,1479.070
0.2728,1483.260
0.2730,1553.692
0.2732,1505.946
0.2734,1505.946
0.2736,1537.730
0.2738,1544.015
0.2740,1548.205
0.2742,1562.870
0.2744,1554.490
0.2746,1533.540
0.2748,1539.090
0.2750,1544.015
0.2752,1548.205
0.2754,1552.395
0.2756,1558.680
0.2758,1541.920
0.2760,1535.269
0.2762,1537.730
0.2764,1546.294
0.2766,1537.730
0.2768,1665.128
0.2770,2149.726
0.2772,1964.655
0.2774,1724.185
0.2776,1755.191
0.2778,1761.475
0.2780,1755.610
0.2782,1755.610
0.2784,1768.180
0.2786,1770.275
0.2788,1760.010
0.2790,1757.915
