up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 2520345	 0.37931034	 9517 24197 144245	 1 0.00392156862745098	 0 0 0
 2520718	 0.37931034	 9526 24211 144282	 1 0.00392156862745098	 0 0 0
 2521174	 0.37931034	 9545 24235 144333	 1 0.00392156862745098	 0 0 0
 2521698	 0.22000718	 9568 24269 144382	 1 0.00392156862745098	 0 0 0
 2522192	 0.37931034	 9594 24299 144435	 1 0.00392156862745098	 0 0 0
 2522695	 0.37931034	 9626 24350 144498	 1 0.00392156862745098	 0 0 0
 2523176	 0.37931034	 9644 24382 144533	 1 0.00392156862745098	 0 0 0
 2523695	 0.37931034	 9660 24430 144581	 1 0.00392156862745098	 0 0 0
 2524179	 0.37931034	 9666 24479 144630	 1 0.00392156862745098	 0 0 0
 2524696	 0.37931034	 9675 24529 144680	 1 0.00392156862745098	 0 0 0
 2525184	 0.37931034	 9682 24578 144729	 1 0.00392156862745098	 0 0 0
 2525684	 0.37931034	 9698 24638 144789	 1 0.00392156862745098	 0 0 0
 2526174	 0.37931034	 9705 24680 144831	 1 0.00392156862745098	 0 0 0
 2526679	 0.37931034	 9710 24728 144879	 1 0.00392156862745098	 0 0 0
 2527186	 0.37931034	 9731 24779 144930	 1 0.00392156862745098	 0 0 0
 2527678	 0.37931034	 9745 24828 144979	 1 0.00392156862745098	 0 0 0
 2528174	 0.37931034	 9751 24878 145029	 1 0.00392156862745098	 0 0 0
 2528684	 0.37931034	 9771 24940 145091	 1 0.00392156862745098	 0 0 0
 2529181	 0.37931034	 9780 24979 145130	 1 0.00392156862745098	 0 0 0
 2529690	 0.37931034	 9787 25029 145180	 1 0.00392156862745098	 0 0 0
 2530194	 0.37931034	 9793 25079 145230	 1 0.00392156862745098	 0 0 0
 2530684	 0.37931034	 9799 25129 145280	 1 0.00392156862745098	 0 0 0
 2531174	 0.37931034	 9803 25179 145330	 1 0.00392156862745098	 0 0 0
 2531684	 0.37931034	 9821 25245 145396	 1 0.00392156862745098	 0 0 0
 2532180	 0.37931034	 9829 25279 145430	 1 0.00392156862745098	 0 0 0
 2532685	 0.37931034	 9840 25329 145480	 1 0.00392156862745098	 0 0 0
 2533178	 0.37931034	 9848 25379 145530	 1 0.00392156862745098	 0 0 0
 2533678	 0.37931034	 9855 25428 145579	 1 0.00392156862745098	 0 0 0
 2534174	 0.37931034	 9861 25479 145630	 1 0.00392156862745098	 0 0 0
 2534694	 0.37931034	 9873 25538 145689	 1 0.00392156862745098	 0 0 0
 2535179	 0.37931034	 9881 25578 145729	 1 0.00392156862745098	 0 0 0
 2535674	 0.37931034	 9888 25629 145780	 1 0.00392156862745098	 0 0 0
 2536174	 0.37931034	 9898 25679 145830	 1 0.00392156862745098	 0 0 0
 2536690	 0.37931034	 9905 25729 145880	 1 0.00392156862745098	 0 0 0
 2537185	 0.37931034	 9914 25779 145930	 1 0.00392156862745098	 0 0 0
 2537679	 0.37931034	 9930 25837 145988	 1 0.00392156862745098	 0 0 0
 2538184	 0.37931034	 9936 25880 146031	 1 0.00392156862745098	 0 0 0
 2538674	 0.37931034	 9942 25928 146079	 1 0.00392156862745098	 0 0 0
 2539175	 0.37931034	 9948 25978 146129	 1 0.00392156862745098	 0 0 0
 2539680	 0.37931034	 9956 26028 146179	 1 0.00392156862745098	 0 0 0
 2540174	 0.37931034	 9960 26078 146229	 1 0.00392156862745098	 0 0 0
 2540688	 0.37931034	 9968 26129 146280	 1 0.00392156862745098	 0 0 0
 2541174	 0.37931034	 9985 26179 146330	 1 0.00392156862745098	 0 0 0
 2541675	 0.37931034	 9989 26230 146381	 1 0.00392156862745098	 0 0 0
 2542189	 0.37931034	 9996 26278 146429	 1 0.00392156862745098	 0 0 0
 2542674	 0.37931034	 10003 26329 146480	 1 0.00392156862745098	 0 0 0
 2543194	 0.37931034	 10008 26379 146530	 1 0.00392156862745098	 0 0 0
 2543679	 0.37931034	 10014 26428 146579	 1 0.00392156862745098	 0 0 0
 2544191	 0.37931034	 10029 26479 146630	 1 0.00392156862745098	 0 0 0
 2544684	 0.37931034	 10044 26528 146682	 1 0.00392156862745098	 0 0 0
 2545179	 0.37931034	 10066 26562 146733	 1 0.00392156862745098	 0 0 0
 2545686	 0.37931034	 10083 26586 146780	 1 0.00392156862745098	 0 0 0
 2546179	 0.37931034	 10108 26624 146832	 1 0.00392156862745098	 0 0 0
 2546706	 0.37931034	 10116 26638 146882	 1 0.00392156862745098	 0 0 0
 2547191	 0.37931034	 10148 26683 146932	 1 0.00392156862745098	 0 0 0
 2547687	 0.37931034	 10160 26706 146980	 1 0.00392156862745098	 0 0 0
 2548200	 0.37931034	 10169 26725 147032	 1 0.00392156862745098	 0 0 0
 2548686	 0.37931034	 10205 26771 147083	 1 0.00392156862745098	 0 0 0
 2549186	 0.37931034	 10217 26791 147132	 1 0.00392156862745098	 0 0 0
