up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1881017	 0.5862069	 6937 17974 99427	 1 0.00392156862745098	 0 0 0
 1881468	 0.5862069	 6953 18001 99475	 1 0.00392156862745098	 0 0 0
 1881966	 0.5862069	 6977 18031 99524	 1 0.00392156862745098	 0 0 0
 1882480	 0.5862069	 6993 18057 99576	 1 0.00392156862745098	 0 0 0
 1882986	 0.22000718	 7011 18090 99625	 1 0.00392156862745098	 0 0 0
 1883478	 0.5862069	 7023 18108 99682	 1 0.00392156862745098	 0 0 0
 1883967	 0.5862069	 7045 18149 99723	 1 0.00392156862745098	 0 0 0
 1884481	 0.5862069	 7049 18199 99773	 1 0.00392156862745098	 0 0 0
 1884973	 0.5862069	 7054 18249 99823	 1 0.00392156862745098	 0 0 0
 1885467	 0.5862069	 7057 18299 99873	 1 0.00392156862745098	 0 0 0
 1885974	 0.5862069	 7061 18348 99922	 1 0.00392156862745098	 0 0 0
 1886467	 0.5862069	 7071 18398 99972	 1 0.00392156862745098	 0 0 0
 1886970	 0.5862069	 7080 18450 100024	 1 0.00392156862745098	 0 0 0
 1887474	 0.5862069	 7085 18499 100073	 1 0.00392156862745098	 0 0 0
 1887965	 0.5862069	 7090 18548 100122	 1 0.00392156862745098	 0 0 0
 1888464	 0.5862069	 7094 18599 100173	 1 0.00392156862745098	 0 0 0
 1888974	 0.5862069	 7105 18648 100222	 1 0.00392156862745098	 0 0 0
 1889471	 0.5862069	 7111 18700 100274	 1 0.00392156862745098	 0 0 0
 1889967	 0.5862069	 7114 18749 100323	 1 0.00392156862745098	 0 0 0
 1890476	 0.5862069	 7118 18799 100373	 1 0.00392156862745098	 0 0 0
 1890970	 0.5862069	 7123 18849 100423	 1 0.00392156862745098	 0 0 0
 1891534	 0.5862069	 7134 18904 100478	 1 0.00392156862745098	 0 0 0
 1891976	 0.5862069	 7138 18948 100522	 1 0.00392156862745098	 0 0 0
 1892475	 0.5862069	 7143 19000 100574	 1 0.00392156862745098	 0 0 0
 1892964	 0.5862069	 7150 19049 100623	 1 0.00392156862745098	 0 0 0
 1893474	 0.5862069	 7155 19099 100673	 1 0.00392156862745098	 0 0 0
 1893964	 0.5862069	 7164 19154 100728	 1 0.00392156862745098	 0 0 0
 1894474	 0.5862069	 7167 19199 100773	 1 0.00392156862745098	 0 0 0
 1894974	 0.5862069	 7172 19249 100823	 1 0.00392156862745098	 0 0 0
 1895474	 0.5862069	 7178 19299 100873	 1 0.00392156862745098	 0 0 0
 1895971	 0.5862069	 7186 19349 100923	 1 0.00392156862745098	 0 0 0
 1896491	 0.5862069	 7212 19390 100982	 1 0.00392156862745098	 0 0 0
 1896998	 0.5862069	 7229 19416 101026	 1 0.00392156862745098	 0 0 0
 1897476	 0.5862069	 7238 19435 101074	 1 0.00392156862745098	 0 0 0
 1897968	 0.5862069	 7247 19453 101122	 1 0.00392156862745098	 0 0 0
 1898492	 0.5862069	 7276 19492 101176	 1 0.00392156862745098	 0 0 0
 1898974	 0.5862069	 7292 19525 101226	 1 0.00392156862745098	 0 0 0
 1899487	 0.22000718	 7313 19555 101275	 1 0.00392156862745098	 0 0 0
