up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1633918	 0.79310346	 5237 13714 74747	 1 0.00392156862745098	 0 0 0
 1634425	 0.79310346	 5242 13724 74797	 1 0.00392156862745098	 0 0 0
 1634890	 0.79310346	 5257 13752 74850	 1 0.00392156862745098	 0 0 0
 1635398	 0.79310346	 5268 13770 74896	 1 0.00392156862745098	 0 0 0
 1635881	 0.79310346	 5282 13798 74945	 1 0.00392156862745098	 0 0 0
 1636406	 0.79310346	 5298 13823 74997	 1 0.00392156862745098	 0 0 0
 1636905	 0.79310346	 5325 13856 75046	 1 0.00392156862745098	 0 0 0
 1637421	 0.79310346	 5338 13872 75099	 1 0.00392156862745098	 0 0 0
 1637880	 0.79310346	 5350 13913 75144	 1 0.00392156862745098	 0 0 0
 1638384	 0.79310346	 5355 13963 75194	 1 0.00392156862745098	 0 0 0
 1638884	 0.79310346	 5360 14013 75244	 1 0.00392156862745098	 0 0 0
 1639389	 0.79310346	 5367 14063 75294	 1 0.00392156862745098	 0 0 0
 1639891	 0.79310346	 5374 14114 75345	 1 0.00392156862745098	 0 0 0
 1640388	 0.79310346	 5378 14163 75394	 1 0.00392156862745098	 0 0 0
 1640884	 0.79310346	 5381 14213 75444	 1 0.00392156862745098	 0 0 0
 1641383	 0.79310346	 5393 14263 75494	 1 0.00392156862745098	 0 0 0
 1641886	 0.79310346	 5399 14313 75544	 1 0.00392156862745098	 0 0 0
 1642393	 0.79310346	 5404 14364 75595	 1 0.00392156862745098	 0 0 0
 1642886	 0.79310346	 5410 14413 75644	 1 0.00392156862745098	 0 0 0
 1643384	 0.79310346	 5420 14467 75698	 1 0.00392156862745098	 0 0 0
 1643889	 0.79310346	 5425 14513 75744	 1 0.00392156862745098	 0 0 0
 1644388	 0.79310346	 5428 14563 75794	 1 0.00392156862745098	 0 0 0
 1644881	 0.79310346	 5434 14613 75844	 1 0.00392156862745098	 0 0 0
 1645389	 0.79310346	 5441 14669 75900	 1 0.00392156862745098	 0 0 0
 1645884	 0.79310346	 5444 14713 75944	 1 0.00392156862745098	 0 0 0
 1646387	 0.79310346	 5454 14763 75994	 1 0.00392156862745098	 0 0 0
 1646905	 0.79310346	 5475 14796 76046	 1 0.00392156862745098	 0 0 0
 1647386	 0.79310346	 5490 14822 76096	 1 0.00392156862745098	 0 0 0
 1647896	 0.79310346	 5510 14849 76147	 1 0.00392156862745098	 0 0 0
 1648407	 0.79310346	 5517 14863 76198	 1 0.00392156862745098	 0 0 0
 1648887	 0.79310346	 5529 14880 76246	 1 0.00392156862745098	 0 0 0
 1649396	 0.79310346	 5550 14912 76296	 1 0.00392156862745098	 0 0 0
 1649887	 0.79310346	 5563 14937 76346	 1 0.00392156862745098	 0 0 0
 1650409	 0.79310346	 5588 14970 76397	 1 0.00392156862745098	 0 0 0
 1650900	 0.79310346	 5607 14998 76453	 1 0.00392156862745098	 0 0 0
 1651400	 0.79310346	 5615 15011 76496	 1 0.00392156862745098	 0 0 0
