up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1278586	 0.8965517	 4327 11560 55579	 1 0.00392156862745098	 0 0 0
 1279136	 0.8965517	 4343 11583 55638	 1 0.00392156862745098	 0 0 0
 1279578	 0.8965517	 4362 11610 55679	 1 0.00392156862745098	 0 0 0
 1280086	 0.8965517	 4368 11620 55730	 1 0.00392156862745098	 0 0 0
 1280558	 0.37931034	 4382 11642 55781	 1 0.00392156862745098	 0 0 0
 1281059	 0.8965517	 4405 11676 55830	 1 0.00392156862745098	 0 0 0
 1281568	 0.8965517	 4431 11710 55880	 1 0.00392156862745098	 0 0 0
 1282064	 0.8965517	 4448 11755 55929	 1 0.00392156862745098	 0 0 0
 1282556	 0.8965517	 4451 11803 55977	 1 0.00392156862745098	 0 0 0
 1283061	 0.8965517	 4457 11854 56028	 1 0.00392156862745098	 0 0 0
 1283553	 0.8965517	 4465 11903 56077	 1 0.00392156862745098	 0 0 0
 1284053	 0.8965517	 4468 11953 56127	 1 0.00392156862745098	 0 0 0
 1284562	 0.8965517	 4470 12004 56178	 1 0.00392156862745098	 0 0 0
 1285056	 0.8965517	 4473 12053 56227	 1 0.00392156862745098	 0 0 0
 1285606	 0.8965517	 4480 12107 56281	 1 0.00392156862745098	 0 0 0
 1286053	 0.8965517	 4485 12153 56327	 1 0.00392156862745098	 0 0 0
 1286560	 0.8965517	 4489 12203 56377	 1 0.00392156862745098	 0 0 0
 1287064	 0.8965517	 4494 12254 56428	 1 0.00392156862745098	 0 0 0
 1287556	 0.8965517	 4502 12304 56478	 1 0.00392156862745098	 0 0 0
 1288053	 0.8965517	 4506 12354 56528	 1 0.00392156862745098	 0 0 0
 1288560	 0.8965517	 4509 12403 56577	 1 0.00392156862745098	 0 0 0
 1289060	 0.8965517	 4511 12454 56628	 1 0.00392156862745098	 0 0 0
 1289560	 0.8965517	 4527 12508 56682	 1 0.00392156862745098	 0 0 0
 1290091	 0.8965517	 4543 12533 56729	 1 0.00392156862745098	 0 0 0
 1290557	 0.8965517	 4556 12553 56779	 1 0.00392156862745098	 0 0 0
 1291057	 0.8965517	 4570 12582 56829	 1 0.00392156862745098	 0 0 0
 1291561	 0.8965517	 4587 12604 56880	 1 0.00392156862745098	 0 0 0
 1292066	 0.8965517	 4608 12636 56930	 1 0.00392156862745098	 0 0 0
 1292578	 0.8965517	 4618 12662 56982	 1 0.00392156862745098	 0 0 0
 1293067	 0.8965517	 4638 12700 57031	 1 0.00392156862745098	 0 0 0
 1293558	 0.8965517	 4649 12714 57080	 1 0.00392156862745098	 0 0 0
 1294078	 0.8965517	 4655 12723 57130	 1 0.00392156862745098	 0 0 0
 1294583	 0.8965517	 4661 12734 57181	 1 0.00392156862745098	 0 0 0
