up_time cpu_freq utime work_time total_time screen_on brightness wifi_on wifi_rx_bytes wifi_tx_bytes
 1759396	 0.6896552	 6021 15682 87269	 1 0.00392156862745098	 0 0 0
 1759924	 0.6896552	 6034 15701 87325	 1 0.00392156862745098	 0 0 0
 1760366	 0.6896552	 6055 15728 87366	 1 0.00392156862745098	 0 0 0
 1760858	 0.6896552	 6065 15742 87417	 1 0.00392156862745098	 0 0 0
 1761347	 0.6896552	 6082 15778 87468	 1 0.00392156862745098	 0 0 0
 1761868	 0.6896552	 6090 15795 87517	 1 0.00392156862745098	 0 0 0
 1762356	 0.6896552	 6118 15829 87565	 1 0.00392156862745098	 0 0 0
 1762860	 0.6896552	 6130 15885 87621	 1 0.00392156862745098	 0 0 0
 1763351	 0.6896552	 6134 15929 87665	 1 0.00392156862745098	 0 0 0
 1763845	 0.6896552	 6139 15979 87715	 1 0.00392156862745098	 0 0 0
 1764345	 0.6896552	 6142 16029 87765	 1 0.00392156862745098	 0 0 0
 1764851	 0.6896552	 6147 16079 87815	 1 0.00392156862745098	 0 0 0
 1765354	 0.6896552	 6155 16129 87865	 1 0.00392156862745098	 0 0 0
 1765854	 0.6896552	 6159 16179 87915	 1 0.00392156862745098	 0 0 0
 1766353	 0.6896552	 6162 16228 87964	 1 0.00392156862745098	 0 0 0
 1766855	 0.6896552	 6165 16279 88015	 1 0.00392156862745098	 0 0 0
 1767354	 0.6896552	 6174 16335 88071	 1 0.00392156862745098	 0 0 0
 1767860	 0.6896552	 6176 16379 88115	 1 0.00392156862745098	 0 0 0
 1768348	 0.6896552	 6181 16428 88164	 1 0.00392156862745098	 0 0 0
 1768853	 0.6896552	 6184 16479 88215	 1 0.00392156862745098	 0 0 0
 1769353	 0.6896552	 6187 16529 88265	 1 0.00392156862745098	 0 0 0
 1769854	 0.6896552	 6195 16579 88315	 1 0.00392156862745098	 0 0 0
 1770345	 0.6896552	 6199 16629 88365	 1 0.00392156862745098	 0 0 0
 1770854	 0.6896552	 6203 16679 88415	 1 0.00392156862745098	 0 0 0
 1771354	 0.6896552	 6207 16728 88464	 1 0.00392156862745098	 0 0 0
 1771848	 0.6896552	 6215 16785 88521	 1 0.00392156862745098	 0 0 0
 1772344	 0.6896552	 6219 16829 88565	 1 0.00392156862745098	 0 0 0
 1772863	 0.6896552	 6229 16873 88617	 1 0.00392156862745098	 0 0 0
 1773356	 0.6896552	 6246 16898 88667	 1 0.00392156862745098	 0 0 0
 1773853	 0.5862069	 6256 16918 88716	 1 0.00392156862745098	 0 0 0
 1774348	 0.6896552	 6266 16934 88766	 1 0.00392156862745098	 0 0 0
 1774847	 0.6896552	 6291 16963 88817	 1 0.00392156862745098	 0 0 0
 1775369	 0.6896552	 6304 16990 88866	 1 0.00392156862745098	 0 0 0
 1775851	 0.6896552	 6320 17022 88916	 1 0.00392156862745098	 0 0 0
 1776355	 0.6896552	 6341 17049 88972	 1 0.00392156862745098	 0 0 0
 1776870	 0.22000718	 6346 17059 89017	 1 0.00392156862745098	 0 0 0
