Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
0.0000,152.000,607.544,3.997000
0.0002,138.500,553.446,3.996000
0.0004,135.000,539.393,3.995500
0.0006,134.500,537.193,3.994000
0.0008,145.500,581.418,3.996000
0.0010,145.500,581.854,3.999000
0.0012,142.500,569.430,3.996000
0.0014,150.000,599.475,3.996500
0.0016,144.500,577.566,3.997000
0.0018,136.500,545.659,3.997500
0.0020,136.000,543.388,3.995500
0.0022,132.000,527.538,3.996500
0.0024,129.000,515.226,3.994000
0.0026,144.000,575.352,3.995500
0.0028,156.500,625.061,3.994000
0.0030,146.500,585.487,3.996500
0.0032,136.500,545.386,3.995500
0.0034,134.000,535.531,3.996500
0.0036,107.000,427.840,3.998500
0.0038,106.000,423.682,3.997000
0.0040,103.000,411.846,3.998500
0.0042,100.000,399.600,3.996000
0.0044,106.000,423.629,3.996500
0.0046,107.000,427.572,3.996000
0.0048,106.000,423.523,3.995500
0.0050,102.000,407.388,3.994000
0.0052,116.000,463.478,3.995500
0.0054,123.000,491.447,3.995500
0.0056,130.000,519.545,3.996500
0.0058,138.000,551.586,3.997000
0.0060,138.500,553.515,3.996500
0.0062,145.000,579.492,3.996500
0.0064,151.500,605.167,3.994500
0.0066,144.500,577.422,3.996000
0.0068,139.500,557.581,3.997000
0.0070,152.000,607.316,3.995500
0.0072,171.000,683.316,3.996000
0.0074,233.500,933.183,3.996500
0.0076,209.000,835.896,3.999500
0.0078,183.000,731.268,3.996000
0.0080,188.500,753.246,3.996000
0.0082,207.000,827.482,3.997500
0.0084,195.500,781.414,3.997000
0.0086,175.000,699.300,3.996000
0.0088,199.000,795.104,3.995500
0.0090,200.000,798.700,3.993500
0.0092,187.000,747.439,3.997000
0.0094,182.000,727.181,3.995500
0.0096,214.000,855.251,3.996500
0.0098,194.500,777.125,3.995500
0.0100,183.500,734.275,4.001500
0.0102,195.500,781.511,3.997500
0.0104,199.000,795.403,3.997000
0.0106,189.500,757.147,3.995500
0.0108,176.000,702.944,3.994000
0.0110,204.500,817.386,3.997000
0.0112,203.000,811.087,3.995500
0.0114,185.500,741.443,3.997000
0.0116,194.500,776.930,3.994500
0.0118,206.500,826.103,4.000500
0.0120,187.000,747.346,3.996500
0.0122,202.000,807.293,3.996500
0.0124,189.500,756.958,3.994500
0.0126,175.000,699.213,3.995500
0.0128,151.500,605.470,3.996500
0.0130,159.500,637.442,3.996500
0.0132,139.500,557.512,3.996500
0.0134,147.500,589.115,3.994000
0.0136,140.500,561.227,3.994500
0.0138,139.000,555.166,3.994000
0.0140,144.500,577.494,3.996500
0.0142,144.000,575.640,3.997500
0.0144,156.500,625.374,3.996000
0.0146,153.000,611.847,3.999000
0.0148,148.000,591.556,3.997000
0.0150,143.000,571.643,3.997500
0.0152,140.500,561.508,3.996500
0.0154,135.500,541.187,3.994000
0.0156,142.000,567.432,3.996000
0.0158,145.000,579.420,3.996000
0.0160,149.500,597.477,3.996500
0.0162,147.000,587.191,3.994500
0.0164,150.500,601.473,3.996500
0.0166,147.500,589.631,3.997500
0.0168,135.000,539.528,3.996500
0.0170,134.000,535.531,3.996500
0.0172,137.500,549.519,3.996500
0.0174,146.000,583.416,3.996000
0.0176,151.000,603.471,3.996500
0.0178,148.000,591.482,3.996500
0.0180,145.000,579.420,3.996000
0.0182,133.500,533.266,3.994500
0.0184,143.000,571.500,3.996500
0.0186,134.500,537.529,3.996500
0.0188,135.500,541.797,3.998500
0.0190,131.000,523.607,3.997000
0.0192,140.500,561.508,3.996500
0.0194,155.500,621.378,3.996000
0.0196,143.500,573.641,3.997500
0.0198,132.500,529.470,3.996000
0.0200,133.500,533.533,3.996500
0.0202,119.000,475.881,3.999000
0.0204,107.000,427.625,3.996500
0.0206,102.500,409.693,3.997000
0.0208,102.500,409.744,3.997500
0.0210,107.000,427.679,3.997000
0.0212,107.500,429.731,3.997500
0.0214,126.500,505.431,3.995500
0.0216,136.000,543.796,3.998500
0.0218,118.500,473.526,3.996000
0.0220,127.000,507.302,3.994500
0.0222,135.000,539.393,3.995500
0.0224,141.000,563.366,3.995500
0.0226,135.500,541.187,3.994000
0.0228,150.500,601.323,3.995500
0.0230,156.000,623.532,3.997000
0.0232,152.500,609.466,3.996500
0.0234,153.500,613.616,3.997500
0.0236,154.500,617.536,3.997000
0.0238,151.000,603.773,3.998500
0.0240,143.500,573.498,3.996500
0.0242,138.500,553.169,3.994000
0.0244,150.000,599.325,3.995500
0.0246,159.500,636.883,3.993000
0.0248,251.500,1005.120,3.996500
0.0250,227.000,906.411,3.993000
0.0252,211.500,845.260,3.996500
0.0254,206.500,825.690,3.998500
0.0256,208.000,831.272,3.996500
0.0258,200.000,799.300,3.996500
0.0260,187.000,748.094,4.000500
0.0262,205.500,821.383,3.997000
0.0264,207.500,828.859,3.994500
0.0266,201.000,803.297,3.996500
0.0268,184.000,734.620,3.992500
0.0270,209.500,836.638,3.993500
0.0272,200.000,798.800,3.994000
0.0274,188.500,752.869,3.994000
0.0276,202.500,809.494,3.997500
0.0278,213.000,851.361,3.997000
0.0280,208.500,833.270,3.996500
0.0282,187.500,750.094,4.000500
0.0284,211.000,843.261,3.996500
0.0286,213.500,854.534,4.002500
0.0288,192.000,767.328,3.996500
0.0290,196.000,783.216,3.996000
0.0292,214.000,854.395,3.992500
0.0294,202.500,809.089,3.995500
0.0296,203.500,813.288,3.996500
0.0298,213.000,851.042,3.995500
0.0300,191.000,763.809,3.999000
0.0302,156.500,625.452,3.996500
0.0304,158.500,633.921,3.999500
0.0306,144.500,577.494,3.996500
0.0308,152.500,609.466,3.996500
0.0310,145.000,579.130,3.994000
0.0312,154.000,615.384,3.996000
0.0314,156.000,623.532,3.997000
0.0316,153.500,613.463,3.996500
0.0318,157.000,627.294,3.995500
0.0320,154.000,615.153,3.994500
0.0322,154.500,617.536,3.997000
0.0324,149.000,595.180,3.994500
0.0326,152.500,609.390,3.996000
0.0328,151.500,605.318,3.995500
0.0330,151.500,605.091,3.994000
0.0332,149.000,595.180,3.994500
0.0334,156.500,625.374,3.996000
0.0336,152.500,609.466,3.996500
0.0338,152.000,607.164,3.994500
0.0340,153.500,613.463,3.996500
0.0342,155.500,621.611,3.997500
0.0344,149.000,595.776,3.998500
0.0346,154.000,615.461,3.996500
0.0348,141.000,563.577,3.997000
0.0350,148.500,594.074,4.000500
0.0352,140.500,561.438,3.996000
0.0354,137.500,549.244,3.994500
0.0356,140.000,559.230,3.994500
0.0358,134.500,537.529,3.996500
0.0360,133.000,531.534,3.996500
0.0362,127.500,509.617,3.997000
0.0364,128.000,511.552,3.996500
0.0366,136.000,543.456,3.996000
0.0368,146.500,585.560,3.997000
0.0370,140.000,559.440,3.996000
0.0372,135.500,541.526,3.996500
0.0374,139.000,555.513,3.996500
0.0376,137.000,547.246,3.994500
0.0378,139.500,557.442,3.996000
0.0380,135.000,539.393,3.995500
0.0382,130.000,519.675,3.997500
0.0384,131.000,523.542,3.996500
0.0386,140.500,561.578,3.997000
0.0388,145.500,581.782,3.998500
0.0390,144.000,575.640,3.997500
0.0392,152.000,607.468,3.996500
0.0394,157.000,627.294,3.995500
0.0396,151.500,605.470,3.996500
0.0398,143.000,571.428,3.996000
0.0400,152.500,609.466,3.996500
0.0402,144.500,576.194,3.987500
0.0404,234.000,935.181,3.996500
0.0406,235.000,939.177,3.996500
0.0408,228.000,911.088,3.996000
0.0410,213.000,851.361,3.997000
0.0412,232.000,927.420,3.997500
0.0414,203.000,811.289,3.996500
0.0416,178.500,713.286,3.996000
0.0418,191.000,763.331,3.996500
0.0420,197.500,789.111,3.995500
0.0422,195.000,778.927,3.994500
0.0424,183.000,731.542,3.997500
0.0426,199.500,796.903,3.994500
0.0428,214.000,856.321,4.001500
0.0430,179.000,715.195,3.995500
0.0432,188.000,751.342,3.996500
0.0434,203.000,811.289,3.996500
0.0436,200.000,799.200,3.996000
0.0438,177.500,709.379,3.996500
0.0440,192.500,768.845,3.994000
0.0442,208.000,830.856,3.994500
0.0444,192.000,767.328,3.996500
0.0446,188.500,753.152,3.995500
0.0448,204.500,817.182,3.996000
0.0450,193.500,772.936,3.994500
0.0452,204.500,817.080,3.995500
0.0454,232.500,930.116,4.000500
0.0456,185.500,742.093,4.000500
0.0458,151.000,603.471,3.996500
0.0460,156.000,623.376,3.996000
0.0462,147.000,587.191,3.994500
0.0464,150.000,599.100,3.994000
0.0466,142.000,567.432,3.996000
0.0468,137.000,547.178,3.994000
0.0470,142.500,569.501,3.996500
0.0472,146.000,583.635,3.997500
0.0474,159.000,636.239,4.001500
0.0476,150.000,599.475,3.996500
0.0478,150.500,601.323,3.995500
0.0480,145.000,579.492,3.996500
0.0482,139.000,555.513,3.996500
0.0484,138.000,551.379,3.995500
0.0486,138.500,553.169,3.994000
0.0488,147.000,587.559,3.997000
0.0490,151.000,603.320,3.995500
0.0492,154.000,615.769,3.998500
0.0494,145.500,581.491,3.996500
0.0496,139.000,555.375,3.995500
0.0498,136.000,543.524,3.996500
0.0500,138.000,551.379,3.995500
0.0502,143.500,573.498,3.996500
0.0504,145.000,579.348,3.995500
0.0506,150.000,599.175,3.994500
0.0508,147.500,589.410,3.996000
0.0510,142.000,567.219,3.994500
0.0512,138.000,551.517,3.996500
0.0514,132.000,527.406,3.995500
0.0516,137.000,547.657,3.997500
0.0518,134.000,535.598,3.997000
0.0520,135.500,541.526,3.996500
0.0522,146.000,583.489,3.996500
0.0524,155.000,618.992,3.993500
0.0526,152.000,607.544,3.997000
0.0528,137.500,549.244,3.994500
0.0530,113.500,453.489,3.995500
0.0532,104.500,417.530,3.995500
0.0534,109.000,435.728,3.997500
0.0536,103.500,413.741,3.997500
0.0538,107.000,427.840,3.998500
0.0540,106.000,423.682,3.997000
0.0542,105.500,421.525,3.995500
0.0544,105.500,421.631,3.996500
0.0546,102.000,407.286,3.993000
0.0548,116.000,463.826,3.998500
0.0550,126.500,505.431,3.995500
0.0552,151.500,605.394,3.996000
0.0554,142.500,569.501,3.996500
0.0556,142.500,569.501,3.996500
0.0558,150.000,599.325,3.995500
0.0560,150.500,601.398,3.996000
0.0562,143.500,573.498,3.996500
0.0564,144.000,575.352,3.995500
0.0566,155.000,619.845,3.999000
0.0568,199.000,795.304,3.996500
0.0570,220.000,879.120,3.996000
0.0572,222.000,886.779,3.994500
0.0574,205.500,821.692,3.998500
0.0576,221.000,883.005,3.995500
0.0578,237.000,948.000,4.000000
0.0580,216.000,863.244,3.996500
0.0582,207.500,829.274,3.996500
0.0584,229.500,917.197,3.996500
0.0586,224.500,896.990,3.995500
0.0588,207.500,829.170,3.996000
0.0590,227.000,907.092,3.996000
0.0592,241.000,962.674,3.994500
0.0594,211.500,845.260,3.996500
0.0596,175.000,698.775,3.993000
0.0598,202.000,806.788,3.994000
0.0600,201.500,804.791,3.994000
0.0602,185.500,741.258,3.996000
0.0604,185.500,741.443,3.997000
0.0606,203.500,813.389,3.997000
0.0608,200.500,801.298,3.996500
0.0610,185.500,740.701,3.993000
0.0612,205.500,821.281,3.996500
0.0614,200.500,801.298,3.996500
0.0616,180.000,718.920,3.994000
0.0618,207.000,826.862,3.994500
0.0620,190.500,761.333,3.996500
0.0622,164.000,655.262,3.995500
0.0624,150.000,599.400,3.996000
0.0626,158.000,631.526,3.997000
0.0628,158.000,631.842,3.999000
0.0630,146.000,583.489,3.996500
0.0632,137.000,547.521,3.996500
0.0634,141.500,565.363,3.995500
0.0636,143.500,573.426,3.996000
0.0638,150.500,601.022,3.993500
0.0640,161.500,645.435,3.996500
0.0642,152.000,607.468,3.996500
0.0644,146.000,583.489,3.996500
0.0646,139.500,557.512,3.996500
0.0648,138.000,551.517,3.996500
0.0650,141.000,563.648,3.997500
0.0652,141.500,565.788,3.998500
0.0654,160.500,641.438,3.996500
0.0656,158.000,631.368,3.996000
0.0658,154.500,617.382,3.996000
0.0660,145.500,581.563,3.997000
0.0662,139.500,557.372,3.995500
0.0664,138.000,551.517,3.996500
0.0666,141.000,563.224,3.994500
0.0668,141.500,565.434,3.996000
0.0670,148.000,591.334,3.995500
0.0672,149.500,597.477,3.996500
0.0674,148.500,593.480,3.996500
0.0676,136.500,545.454,3.996000
0.0678,136.500,545.659,3.997500
0.0680,132.500,529.271,3.994500
0.0682,137.000,547.452,3.996000
0.0684,137.500,549.244,3.994500
0.0686,137.500,549.450,3.996000
0.0688,142.500,569.430,3.996000
0.0690,153.500,613.079,3.994000
0.0692,143.000,571.643,3.997500
0.0694,141.000,563.577,3.997000
0.0696,137.500,549.794,3.998500
0.0698,110.000,439.560,3.996000
0.0700,103.500,413.586,3.996000
0.0702,106.500,425.574,3.996000
0.0704,108.000,431.568,3.996000
0.0706,106.000,423.629,3.996500
0.0708,103.500,413.586,3.996000
0.0710,105.500,421.736,3.997500
0.0712,108.000,431.514,3.995500
0.0714,126.000,503.559,3.996500
0.0716,135.500,541.526,3.996500
0.0718,140.500,561.438,3.996000
0.0720,143.000,571.428,3.996000
0.0722,149.000,595.404,3.996000
0.0724,151.500,605.470,3.996500
0.0726,138.500,553.100,3.993500
0.0728,147.500,589.189,3.994500
0.0730,159.500,636.963,3.993500
0.0732,218.500,873.126,3.996000
0.0734,223.000,891.219,3.996500
0.0736,194.500,777.222,3.996000
0.0738,184.500,736.801,3.993500
0.0740,202.500,809.291,3.996500
0.0742,206.000,823.279,3.996500
0.0744,176.500,705.206,3.995500
0.0746,188.000,751.154,3.995500
0.0748,202.000,806.889,3.994500
0.0750,199.000,795.403,3.997000
0.0752,185.500,741.258,3.996000
0.0754,216.000,863.136,3.996000
0.0756,206.000,823.382,3.997000
0.0758,188.000,751.342,3.996500
0.0760,186.500,745.440,3.997000
0.0762,198.000,791.406,3.997000
0.0764,201.500,805.093,3.995500
0.0766,179.500,717.372,3.996500
0.0768,192.000,767.136,3.995500
0.0770,204.000,815.184,3.996000
0.0772,193.500,773.129,3.995500
0.0774,186.500,744.881,3.994000
0.0776,209.000,835.268,3.996500
0.0778,199.500,797.102,3.995500
0.0780,189.000,755.339,3.996500
0.0782,206.500,825.174,3.996000
0.0784,189.500,757.337,3.996500
0.0786,160.000,639.520,3.997000
0.0788,156.500,625.296,3.995500
0.0790,151.000,603.396,3.996000
0.0792,153.500,613.156,3.994500
0.0794,149.000,595.479,3.996500
0.0796,142.000,567.432,3.996000
0.0798,139.000,555.444,3.996000
0.0800,142.000,567.574,3.997000
0.0802,159.500,637.761,3.998500
0.0804,153.000,611.771,3.998500
0.0806,151.000,603.471,3.996500
0.0808,144.000,575.496,3.996500
0.0810,140.500,561.157,3.994000
0.0812,137.500,549.450,3.996000
0.0814,141.000,563.366,3.995500
0.0816,141.500,565.434,3.996000
0.0818,147.000,587.485,3.996500
0.0820,151.500,606.000,4.000000
0.0822,152.000,607.468,3.996500
0.0824,146.000,583.562,3.997000
0.0826,134.500,537.798,3.998500
0.0828,140.000,559.230,3.994500
0.0830,154.000,615.538,3.997000
0.0832,144.500,577.350,3.995500
0.0834,150.000,599.400,3.996000
0.0836,144.000,575.352,3.995500
0.0838,145.500,581.200,3.994500
0.0840,145.000,579.492,3.996500
0.0842,140.500,561.227,3.994500
0.0844,135.000,539.865,3.999000
0.0846,135.000,539.595,3.997000
0.0848,142.500,569.786,3.998500
0.0850,153.500,613.770,3.998500
0.0852,148.000,591.482,3.996500
0.0854,147.000,587.339,3.995500
0.0856,136.500,545.249,3.994500
0.0858,126.500,505.557,3.996500
0.0860,107.500,429.624,3.996500
0.0862,107.000,427.732,3.997500
0.0864,102.500,409.590,3.996000
0.0866,105.000,419.633,3.996500
0.0868,109.000,435.673,3.997000
0.0870,109.000,435.673,3.997000
0.0872,105.000,419.737,3.997500
0.0874,101.500,405.594,3.996000
0.0876,105.500,421.684,3.997000
0.0878,120.500,481.638,3.997000
0.0880,133.000,531.534,3.996500
0.0882,136.500,545.386,3.995500
0.0884,144.500,577.133,3.994000
0.0886,150.500,601.624,3.997500
0.0888,152.000,607.848,3.999000
0.0890,143.000,571.857,3.999000
0.0892,139.500,557.512,3.996500
0.0894,158.000,631.763,3.998500
0.0896,192.000,767.232,3.996000
0.0898,228.500,913.200,3.996500
0.0900,201.000,803.196,3.996000
0.0902,185.000,739.260,3.996000
0.0904,198.000,791.307,3.996500
0.0906,207.500,829.170,3.996000
0.0908,189.500,757.337,3.996500
0.0910,176.500,705.382,3.996500
0.0912,202.500,809.291,3.996500
0.0914,202.000,807.293,3.996500
0.0916,184.500,737.170,3.995500
0.0918,186.500,745.440,3.997000
0.0920,203.000,811.087,3.995500
0.0922,195.000,779.415,3.997000
0.0924,181.000,722.733,3.993000
0.0926,202.500,809.190,3.996000
0.0928,199.500,797.102,3.995500
0.0930,187.000,746.971,3.994500
0.0932,183.500,733.266,3.996000
0.0934,209.500,837.267,3.996500
0.0936,202.000,807.293,3.996500
0.0938,184.500,737.723,3.998500
0.0940,200.000,799.200,3.996000
0.0942,207.000,827.276,3.996500
0.0944,185.000,739.723,3.998500
0.0946,201.000,803.096,3.995500
0.0948,190.500,760.952,3.994500
0.0950,173.000,691.221,3.995500
0.0952,153.500,613.539,3.997000
0.0954,157.500,629.528,3.997000
0.0956,141.500,565.434,3.996000
0.0958,149.000,595.404,3.996000
0.0960,144.000,575.496,3.996500
0.0962,138.500,553.584,3.997000
0.0964,142.500,569.501,3.996500
0.0966,143.500,573.139,3.994000
0.0968,162.500,649.350,3.996000
0.0970,152.500,609.466,3.996500
0.0972,152.000,607.468,3.996500
0.0974,144.000,575.496,3.996500
0.0976,136.000,543.524,3.996500
0.0978,139.500,557.581,3.997000
0.0980,142.500,569.501,3.996500
0.0982,148.000,591.408,3.996000
0.0984,151.500,605.470,3.996500
0.0986,155.000,619.302,3.995500
0.0988,149.500,597.402,3.996000
0.0990,140.000,559.230,3.994500
0.0992,137.000,547.521,3.996500
0.0994,136.500,545.249,3.994500
0.0996,151.000,603.849,3.999000
0.0998,145.500,581.563,3.997000
0.1000,147.500,589.557,3.997000
0.1002,143.500,573.426,3.996000
0.1004,145.500,581.418,3.996000
0.1006,135.500,541.458,3.996000
0.1008,140.000,559.370,3.995500
0.1010,138.500,553.515,3.996500
0.1012,135.500,541.458,3.996000
0.1014,144.500,577.205,3.994500
0.1016,155.500,621.767,3.998500
0.1018,147.500,589.484,3.996500
0.1020,138.500,553.515,3.996500
0.1022,116.000,463.536,3.996000
0.1024,106.500,425.734,3.997500
0.1026,107.500,429.624,3.996500
0.1028,106.000,423.364,3.994000
0.1030,111.500,445.498,3.995500
0.1032,106.000,423.311,3.993500
0.1034,112.500,449.550,3.996000
0.1036,110.000,439.615,3.996500
0.1038,105.000,419.685,3.997000
0.1040,101.000,403.647,3.996500
0.1042,114.000,455.886,3.999000
0.1044,130.500,521.674,3.997500
0.1046,138.000,551.172,3.994000
0.1048,141.500,565.505,3.996500
0.1050,146.000,583.416,3.996000
0.1052,150.500,601.398,3.996000
0.1054,152.500,609.390,3.996000
0.1056,144.500,577.494,3.996500
0.1058,139.500,557.372,3.995500
0.1060,155.000,619.380,3.996000
0.1062,186.000,743.163,3.995500
0.1064,233.000,931.068,3.996000
0.1066,211.500,845.260,3.996500
0.1068,184.000,735.264,3.996000
0.1070,194.000,775.418,3.997000
0.1072,207.000,826.758,3.994000
0.1074,187.000,747.159,3.995500
0.1076,178.000,710.932,3.994000
0.1078,201.500,804.690,3.993500
0.1080,202.500,809.899,3.999500
0.1082,185.000,739.260,3.996000
0.1084,192.500,769.807,3.999000
0.1086,204.000,815.490,3.997500
0.1088,193.000,771.325,3.996500
0.1090,178.500,712.840,3.993500
0.1092,204.000,815.184,3.996000
0.1094,200.500,800.496,3.992500
0.1096,186.000,742.977,3.994500
0.1098,184.500,737.170,3.995500
0.1100,206.500,825.071,3.995500
0.1102,203.000,811.289,3.996500
0.1104,185.000,740.093,4.000500
0.1106,200.000,799.200,3.996000
0.1108,206.500,824.864,3.994500
0.1110,185.500,740.331,3.991000
0.1112,203.000,811.391,3.997000
0.1114,191.000,763.141,3.995500
0.1116,171.000,683.316,3.996000
0.1118,154.500,617.150,3.994500
0.1120,159.500,637.123,3.994500
0.1122,142.500,569.216,3.994500
0.1124,145.500,581.491,3.996500
0.1126,140.000,559.580,3.997000
0.1128,139.000,555.861,3.999000
0.1130,145.000,579.565,3.997000
0.1132,149.000,595.106,3.994000
0.1134,163.000,651.430,3.996500
0.1136,156.000,623.376,3.996000
0.1138,148.500,593.406,3.996000
0.1140,139.500,557.512,3.996500
0.1142,135.000,539.393,3.995500
0.1144,143.000,571.428,3.996000
0.1146,142.000,567.361,3.995500
0.1148,153.000,611.617,3.997500
0.1150,149.500,597.402,3.996000
0.1152,149.000,595.479,3.996500
0.1154,153.500,613.616,3.997500
0.1156,135.000,539.460,3.996000
0.1158,140.500,561.578,3.997000
0.1160,144.000,575.424,3.996000
0.1162,144.500,577.350,3.995500
0.1164,148.000,591.186,3.994500
0.1166,150.000,599.475,3.996500
0.1168,144.000,575.856,3.999000
0.1170,141.500,565.505,3.996500
0.1172,138.000,551.793,3.998500
0.1174,142.500,569.786,3.998500
0.1176,139.500,557.651,3.997500
0.1178,139.000,555.513,3.996500
0.1180,149.000,595.106,3.994000
0.1182,160.000,639.120,3.994500
0.1184,148.000,591.482,3.996500
0.1186,140.500,561.438,3.996000
0.1188,119.000,475.524,3.996000
0.1190,113.000,451.717,3.997500
0.1192,113.000,451.661,3.997000
0.1194,105.500,421.842,3.998500
0.1196,105.000,419.685,3.997000
0.1198,107.000,427.519,3.995500
0.1200,109.000,435.618,3.996500
0.1202,108.500,433.620,3.996500
0.1204,103.000,411.588,3.996000
0.1206,105.500,421.631,3.996500
0.1208,124.000,495.442,3.995500
0.1210,137.000,547.452,3.996000
0.1212,142.500,569.573,3.997000
0.1214,143.500,573.498,3.996500
0.1216,146.000,583.781,3.998500
0.1218,154.000,615.615,3.997500
0.1220,143.000,571.357,3.995500
0.1222,147.000,587.485,3.996500
0.1224,156.500,625.061,3.994000
0.1226,214.500,856.713,3.994000
0.1228,224.000,894.768,3.994500
0.1230,207.000,827.276,3.996500
0.1232,184.000,734.712,3.993000
0.1234,203.000,811.289,3.996500
0.1236,207.500,829.274,3.996500
0.1238,182.500,729.361,3.996500
0.1240,190.000,759.335,3.996500
0.1242,202.000,807.293,3.996500
0.1244,197.500,789.309,3.996500
0.1246,181.000,723.367,3.996500
0.1248,197.000,787.310,3.996500
0.1250,206.000,822.867,3.994500
0.1252,186.500,744.695,3.993000
0.1254,215.500,860.707,3.994000
0.1256,214.000,855.037,3.995500
0.1258,205.500,821.281,3.996500
0.1260,180.000,719.370,3.996500
0.1262,189.500,757.337,3.996500
0.1264,205.000,819.283,3.996500
0.1266,197.000,787.310,3.996500
0.1268,186.000,743.163,3.995500
0.1270,208.000,831.168,3.996000
0.1272,197.000,787.310,3.996500
0.1274,189.000,754.961,3.994500
0.1276,208.000,830.752,3.994000
0.1278,187.000,747.159,3.995500
0.1280,165.500,661.752,3.998500
0.1282,155.500,621.456,3.996500
0.1284,152.000,607.620,3.997500
0.1286,151.000,603.320,3.995500
0.1288,144.500,577.494,3.996500
0.1290,140.000,559.230,3.994500
0.1292,139.500,557.163,3.994000
0.1294,147.000,587.412,3.996000
0.1296,158.500,633.128,3.994500
0.1298,153.000,611.464,3.996500
0.1300,151.500,605.470,3.996500
0.1302,148.000,591.556,3.997000
0.1304,144.500,577.566,3.997000
0.1306,137.500,549.656,3.997500
0.1308,138.500,553.446,3.996000
0.1310,144.000,575.496,3.996500
0.1312,149.500,597.402,3.996000
0.1314,151.500,605.470,3.996500
0.1316,150.000,599.475,3.996500
0.1318,141.500,565.434,3.996000
0.1320,137.000,547.521,3.996500
0.1322,148.500,593.406,3.996000
0.1324,154.500,617.459,3.996500
0.1326,148.000,591.630,3.997500
0.1328,143.500,573.426,3.996000
0.1330,151.000,603.471,3.996500
0.1332,148.000,591.408,3.996000
0.1334,141.500,565.859,3.999000
0.1336,138.500,553.377,3.995500
0.1338,136.500,545.454,3.996000
0.1340,139.500,557.372,3.995500
0.1342,138.000,551.586,3.997000
0.1344,128.500,513.615,3.997000
0.1346,131.500,525.540,3.996500
0.1348,134.000,535.665,3.997500
0.1350,129.000,515.549,3.996500
0.1352,145.000,579.565,3.997000
0.1354,144.500,577.494,3.996500
0.1356,142.500,569.430,3.996000
0.1358,141.000,563.366,3.995500
0.1360,128.500,513.293,3.994500
0.1362,130.500,521.543,3.996500
0.1364,129.500,517.547,3.996500
0.1366,130.500,521.609,3.997000
0.1368,136.500,545.522,3.996500
0.1370,140.500,561.508,3.996500
0.1372,130.500,521.413,3.995500
0.1374,136.500,545.386,3.995500
0.1376,143.500,573.570,3.997000
0.1378,147.500,589.484,3.996500
0.1380,150.000,599.325,3.995500
0.1382,155.000,619.070,3.994000
0.1384,145.500,581.491,3.996500
0.1386,147.000,587.559,3.997000
0.1388,159.000,635.523,3.997000
0.1390,165.000,659.422,3.996500
0.1392,233.500,933.183,3.996500
0.1394,224.000,895.216,3.996500
0.1396,212.000,847.046,3.995500
0.1398,212.500,849.256,3.996500
0.1400,227.500,909.090,3.996000
0.1402,234.500,937.062,3.996000
0.1404,215.500,859.845,3.990000
0.1406,239.000,954.924,3.995500
0.1408,238.500,953.404,3.997500
0.1410,221.500,885.114,3.996000
0.1412,205.000,819.385,3.997000
0.1414,231.000,923.192,3.996500
0.1416,222.000,887.223,3.996500
0.1418,205.000,819.283,3.996500
0.1420,214.000,855.037,3.995500
0.1422,235.000,938.707,3.994500
0.1424,220.500,881.118,3.996000
0.1426,205.500,820.151,3.991000
0.1428,235.500,940.705,3.994500
0.1430,250.000,999.750,3.999000
0.1432,218.000,871.237,3.996500
0.1434,220.500,881.228,3.996500
0.1436,217.500,868.804,3.994500
0.1438,189.000,755.244,3.996000
0.1440,196.500,785.312,3.996500
0.1442,203.000,811.087,3.995500
0.1444,185.000,739.352,3.996500
0.1446,152.000,607.164,3.994500
0.1448,156.500,625.139,3.994500
0.1450,146.500,585.487,3.996500
0.1452,153.000,611.312,3.995500
0.1454,150.000,599.550,3.997000
0.1456,136.500,545.659,3.997500
0.1458,143.500,573.498,3.996500
0.1460,145.500,581.491,3.996500
0.1462,151.500,605.470,3.996500
0.1464,164.000,655.426,3.996500
0.1466,150.500,601.323,3.995500
0.1468,149.500,597.402,3.996000
0.1470,141.000,563.436,3.996000
0.1472,139.000,555.513,3.996500
0.1474,141.500,565.505,3.996500
0.1476,143.000,571.500,3.996500
0.1478,147.500,589.779,3.998500
0.1480,148.500,593.629,3.997500
0.1482,150.000,599.400,3.996000
0.1484,139.000,555.166,3.994000
0.1486,134.000,535.531,3.996500
0.1488,146.000,583.416,3.996000
0.1490,153.000,611.312,3.995500
0.1492,155.500,620.989,3.993500
0.1494,149.500,597.327,3.995500
0.1496,151.000,603.622,3.997500
0.1498,149.000,595.553,3.997000
0.1500,136.500,545.864,3.999000
0.1502,137.500,549.519,3.996500
0.1504,136.500,545.454,3.996000
0.1506,139.000,555.513,3.996500
0.1508,137.000,547.383,3.995500
0.1510,140.500,561.508,3.996500
0.1512,143.500,573.211,3.994500
0.1514,140.500,561.157,3.994000
0.1516,154.500,618.000,4.000000
0.1518,145.000,579.565,3.997000
0.1520,139.500,557.791,3.998500
0.1522,134.500,537.529,3.996500
0.1524,109.500,437.672,3.997000
0.1526,118.000,471.587,3.996500
0.1528,109.500,437.617,3.996500
0.1530,106.000,423.523,3.995500
0.1532,104.500,417.425,3.994500
0.1534,105.000,419.318,3.993500
0.1536,115.500,461.191,3.993000
0.1538,129.500,517.417,3.995500
0.1540,136.000,543.456,3.996000
0.1542,145.000,579.783,3.998500
0.1544,149.000,595.628,3.997500
0.1546,153.000,611.771,3.998500
0.1548,146.500,585.560,3.997000
