Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
0.0000,143.000,571.357,3.995500
0.0002,143.500,573.354,3.995500
0.0004,138.000,551.517,3.996500
0.0006,142.000,567.432,3.996000
0.0008,145.500,581.491,3.996500
0.0010,149.000,595.404,3.996000
0.0012,147.500,589.484,3.996500
0.0014,143.000,571.500,3.996500
0.0016,136.000,543.388,3.995500
0.0018,137.500,549.381,3.995500
0.0020,139.500,557.372,3.995500
0.0022,139.000,555.513,3.996500
0.0024,138.000,551.517,3.996500
0.0026,136.500,545.522,3.996500
0.0028,135.500,541.526,3.996500
0.0030,144.000,575.640,3.997500
0.0032,138.500,553.515,3.996500
0.0034,133.000,531.468,3.996000
0.0036,138.500,553.515,3.996500
0.0038,138.000,551.448,3.996000
0.0040,147.000,587.485,3.996500
0.0042,137.000,547.383,3.995500
0.0044,137.000,547.452,3.996000
0.0046,138.000,551.586,3.997000
0.0048,139.000,555.792,3.998500
0.0050,136.500,545.795,3.998500
0.0052,136.000,543.592,3.997000
0.0054,141.000,563.507,3.996500
0.0056,142.000,567.503,3.996500
0.0058,139.500,557.512,3.996500
0.0060,140.500,561.368,3.995500
0.0062,145.000,579.203,3.994500
0.0064,145.500,581.418,3.996000
0.0066,144.500,577.494,3.996500
0.0068,149.000,595.404,3.996000
0.0070,152.000,607.468,3.996500
0.0072,151.500,605.773,3.998500
0.0074,147.500,589.853,3.999000
0.0076,148.500,593.555,3.997000
0.0078,136.000,543.796,3.998500
0.0080,136.500,545.454,3.996000
0.0082,141.000,563.507,3.996500
0.0084,147.500,589.189,3.994500
0.0086,153.000,611.464,3.996500
0.0088,147.500,589.484,3.996500
0.0090,153.500,613.539,3.997000
0.0092,140.500,561.859,3.999000
0.0094,139.000,555.513,3.996500
0.0096,141.500,565.646,3.997500
0.0098,136.000,543.388,3.995500
0.0100,142.500,569.501,3.996500
0.0102,148.000,591.482,3.996500
0.0104,146.000,583.416,3.996000
0.0106,146.000,583.343,3.995500
0.0108,140.500,561.157,3.994000
0.0110,146.500,585.341,3.995500
0.0112,145.500,581.491,3.996500
0.0114,140.000,559.580,3.997000
0.0116,133.000,531.801,3.998500
0.0118,135.000,539.393,3.995500
0.0120,148.500,593.480,3.996500
0.0122,143.500,573.498,3.996500
0.0124,133.000,531.468,3.996000
0.0126,133.500,533.266,3.994500
0.0128,136.500,545.386,3.995500
0.0130,138.000,551.517,3.996500
0.0132,133.500,533.599,3.997000
0.0134,132.000,527.604,3.997000
0.0136,141.000,563.577,3.997000
0.0138,134.000,535.665,3.997500
0.0140,132.500,529.801,3.998500
0.0142,128.000,511.488,3.996000
0.0144,120.000,479.580,3.996500
0.0146,131.000,523.411,3.995500
0.0148,143.000,571.214,3.994500
0.0150,141.500,565.434,3.996000
0.0152,132.000,527.406,3.995500
0.0154,131.000,523.411,3.995500
0.0156,139.000,555.583,3.997000
0.0158,139.000,555.583,3.997000
0.0160,137.500,549.588,3.997000
0.0162,135.000,539.595,3.997000
0.0164,128.500,513.486,3.996000
0.0166,137.000,547.521,3.996500
0.0168,150.500,601.172,3.994500
0.0170,148.500,593.480,3.996500
0.0172,144.000,575.352,3.995500
0.0174,141.000,563.507,3.996500
0.0176,136.000,543.524,3.996500
0.0178,132.500,529.801,3.998500
0.0180,129.000,515.677,3.997500
0.0182,132.000,527.472,3.996000
0.0184,137.000,547.657,3.997500
0.0186,141.000,563.436,3.996000
0.0188,136.000,543.592,3.997000
0.0190,131.500,525.474,3.996000
0.0192,130.500,521.413,3.995500
0.0194,131.500,525.211,3.994000
0.0196,132.500,529.470,3.996000
0.0198,130.000,519.610,3.997000
0.0200,129.000,515.549,3.996500
0.0202,135.500,541.594,3.997000
0.0204,136.000,543.524,3.996500
0.0206,137.000,547.589,3.997000
0.0208,134.500,537.529,3.996500
0.0210,133.500,533.399,3.995500
0.0212,136.000,543.524,3.996500
0.0214,136.000,543.524,3.996500
0.0216,135.500,541.526,3.996500
0.0218,139.500,557.512,3.996500
0.0220,140.500,561.508,3.996500
0.0222,139.000,555.513,3.996500
0.0224,140.500,561.508,3.996500
0.0226,139.500,557.651,3.997500
0.0228,133.500,533.533,3.996500
0.0230,133.500,533.533,3.996500
0.0232,136.500,545.522,3.996500
0.0234,136.500,545.522,3.996500
0.0236,141.000,563.224,3.994500
0.0238,152.000,607.468,3.996500
0.0240,148.500,593.852,3.999000
0.0242,140.000,559.510,3.996500
0.0244,129.500,517.676,3.997500
0.0246,133.000,531.601,3.997000
0.0248,136.500,545.522,3.996500
0.0250,139.000,555.513,3.996500
0.0252,140.000,559.440,3.996000
0.0254,140.000,559.440,3.996000
0.0256,140.000,559.370,3.995500
0.0258,131.500,525.540,3.996500
0.0260,134.500,537.462,3.996000
0.0262,136.500,545.522,3.996500
0.0264,135.500,541.526,3.996500
0.0266,142.000,567.574,3.997000
0.0268,155.500,621.456,3.996500
0.0270,152.500,609.542,3.997000
0.0272,136.500,545.659,3.997500
0.0274,132.000,527.538,3.996500
0.0276,131.500,525.474,3.996000
0.0278,140.500,561.438,3.996000
0.0280,143.000,571.428,3.996000
0.0282,126.000,503.496,3.996000
0.0284,141.000,563.648,3.997500
0.0286,137.000,547.521,3.996500
0.0288,126.000,503.559,3.996500
0.0290,126.500,505.810,3.998500
0.0292,124.500,497.564,3.996500
0.0294,126.500,505.557,3.996500
0.0296,124.500,497.564,3.996500
0.0298,125.000,499.500,3.996000
0.0300,137.000,547.589,3.997000
0.0302,129.500,517.547,3.996500
0.0304,124.500,497.502,3.996000
0.0306,124.500,497.564,3.996500
0.0308,118.500,473.645,3.997000
0.0310,112.500,449.606,3.996500
0.0312,119.000,475.583,3.996500
0.0314,133.000,531.601,3.997000
0.0316,133.500,533.533,3.996500
0.0318,129.000,515.613,3.997000
0.0320,132.000,527.472,3.996000
0.0322,136.000,543.524,3.996500
0.0324,136.000,543.456,3.996000
0.0326,137.000,547.521,3.996500
0.0328,125.500,501.561,3.996500
0.0330,125.000,499.563,3.996500
0.0332,126.000,503.685,3.997500
0.0334,127.500,509.681,3.997500
0.0336,133.000,531.667,3.997500
0.0338,127.500,509.554,3.996500
0.0340,128.000,511.488,3.996000
0.0342,124.500,497.502,3.996000
0.0344,124.500,497.502,3.996000
0.0346,123.500,493.568,3.996500
0.0348,122.500,489.510,3.996000
0.0350,126.500,505.557,3.996500
0.0352,128.500,513.679,3.997500
0.0354,129.500,517.806,3.998500
0.0356,126.000,503.685,3.997500
0.0358,124.000,495.566,3.996500
0.0360,125.500,501.561,3.996500
0.0362,134.500,537.529,3.996500
0.0364,135.000,539.528,3.996500
0.0366,138.000,551.448,3.996000
0.0368,141.500,565.363,3.995500
0.0370,141.000,563.436,3.996000
0.0372,143.000,571.500,3.996500
0.0374,136.000,543.524,3.996500
0.0376,143.000,571.571,3.997000
0.0378,147.500,589.557,3.997000
0.0380,143.500,573.498,3.996500
0.0382,142.000,567.503,3.996500
0.0384,137.000,547.178,3.994000
0.0386,153.000,611.388,3.996000
0.0388,139.000,555.375,3.995500
0.0390,140.500,561.438,3.996000
0.0392,139.500,557.512,3.996500
0.0394,129.500,517.547,3.996500
0.0396,136.500,545.522,3.996500
0.0398,137.500,549.588,3.997000
0.0400,138.000,551.517,3.996500
0.0402,138.500,553.515,3.996500
0.0404,138.500,553.377,3.995500
0.0406,140.000,559.580,3.997000
0.0408,133.500,533.466,3.996000
0.0410,132.000,527.538,3.996500
0.0412,134.000,535.464,3.996000
0.0414,137.000,547.383,3.995500
0.0416,139.500,557.581,3.997000
0.0418,143.000,571.643,3.997500
0.0420,139.500,557.512,3.996500
0.0422,132.500,529.536,3.996500
0.0424,132.000,527.538,3.996500
0.0426,135.000,539.393,3.995500
0.0428,138.500,553.515,3.996500
0.0430,135.500,541.390,3.995500
0.0432,139.000,555.235,3.994500
0.0434,145.000,579.492,3.996500
0.0436,144.000,575.640,3.997500
0.0438,133.500,533.599,3.997000
0.0440,132.000,527.538,3.996500
0.0442,139.500,557.512,3.996500
0.0444,133.000,531.601,3.997000
0.0446,132.500,529.536,3.996500
0.0448,136.000,543.592,3.997000
0.0450,134.000,535.531,3.996500
0.0452,131.500,525.540,3.996500
0.0454,132.500,529.536,3.996500
0.0456,131.500,525.540,3.996500
0.0458,131.000,523.542,3.996500
0.0460,129.000,515.484,3.996000
0.0462,130.500,521.674,3.997500
0.0464,133.500,533.666,3.997500
0.0466,138.000,551.862,3.999000
0.0468,140.000,559.580,3.997000
0.0470,144.000,575.496,3.996500
0.0472,136.000,543.524,3.996500
0.0474,119.500,477.701,3.997500
0.0476,123.000,491.569,3.996500
0.0478,135.000,539.190,3.994000
0.0480,144.000,575.496,3.996500
0.0482,137.000,547.383,3.995500
0.0484,133.000,531.601,3.997000
0.0486,140.500,561.649,3.997500
0.0488,142.000,567.361,3.995500
0.0490,141.500,565.576,3.997000
0.0492,137.500,549.519,3.996500
0.0494,132.000,527.604,3.997000
0.0496,128.500,513.550,3.996500
0.0498,139.500,557.163,3.994000
0.0500,143.000,571.357,3.995500
0.0502,141.500,565.505,3.996500
0.0504,134.000,535.665,3.997500
0.0506,133.000,531.534,3.996500
0.0508,135.500,541.526,3.996500
0.0510,129.000,515.549,3.996500
0.0512,128.000,511.680,3.997500
0.0514,126.000,503.559,3.996500
0.0516,130.500,521.413,3.995500
0.0518,131.500,525.474,3.996000
0.0520,131.500,525.408,3.995500
0.0522,128.500,513.550,3.996500
0.0524,130.500,521.478,3.996000
0.0526,140.500,561.508,3.996500
0.0528,142.500,569.644,3.997500
0.0530,141.500,565.576,3.997000
0.0532,135.500,541.594,3.997000
0.0534,135.500,541.458,3.996000
0.0536,142.500,569.786,3.998500
0.0538,135.500,541.526,3.996500
0.0540,134.500,537.529,3.996500
0.0542,135.000,539.460,3.996000
0.0544,133.000,531.268,3.994500
0.0546,138.000,551.517,3.996500
0.0548,140.500,561.578,3.997000
0.0550,146.500,585.560,3.997000
0.0552,150.000,599.475,3.996500
0.0554,146.500,585.780,3.998500
0.0556,145.000,579.565,3.997000
0.0558,141.500,565.576,3.997000
0.0560,133.500,533.533,3.996500
0.0562,145.000,579.420,3.996000
0.0564,147.500,589.336,3.995500
0.0566,152.500,609.466,3.996500
0.0568,146.000,583.489,3.996500
0.0570,154.000,615.384,3.996000
0.0572,149.000,595.776,3.998500
0.0574,145.000,579.565,3.997000
0.0576,144.500,577.494,3.996500
0.0578,164.000,655.426,3.996500
0.0580,207.000,827.069,3.995500
0.0582,253.000,1011.114,3.996500
0.0584,254.000,1014.857,3.995500
0.0586,242.500,969.273,3.997000
0.0588,231.500,924.727,3.994500
0.0590,240.500,960.677,3.994500
0.0592,248.000,991.132,3.996500
0.0594,240.000,959.160,3.996500
0.0596,243.000,971.149,3.996500
0.0598,245.000,979.143,3.996500
0.0600,246.000,983.016,3.996000
0.0602,243.000,971.149,3.996500
0.0604,244.500,977.022,3.996000
0.0606,248.000,990.636,3.994500
0.0608,249.500,996.129,3.992500
0.0610,252.500,1008.359,3.993500
0.0612,257.500,1028.970,3.996000
0.0614,251.000,1003.121,3.996500
0.0616,231.500,925.190,3.996500
0.0618,240.500,961.158,3.996500
0.0620,256.500,1024.974,3.996000
0.0622,256.000,1023.104,3.996500
0.0624,243.500,973.148,3.996500
0.0626,250.500,1000.622,3.994500
0.0628,245.000,979.020,3.996000
0.0630,246.500,984.891,3.995500
0.0632,236.000,943.056,3.996000
0.0634,245.500,981.141,3.996500
0.0636,242.000,967.153,3.996500
0.0638,228.500,913.200,3.996500
0.0640,225.500,901.323,3.997000
0.0642,241.500,965.155,3.996500
0.0644,238.000,950.929,3.995500
0.0646,290.000,1158.840,3.996000
0.0648,262.000,1046.559,3.994500
0.0650,253.000,1010.861,3.995500
0.0652,251.000,1002.870,3.995500
0.0654,258.000,1029.549,3.990500
0.0656,256.000,1023.104,3.996500
0.0658,236.000,943.410,3.997500
0.0660,246.000,983.385,3.997500
0.0662,248.500,993.130,3.996500
0.0664,241.500,965.396,3.997500
0.0666,243.000,971.149,3.996500
0.0668,252.500,1009.116,3.996500
0.0670,246.000,983.139,3.996500
0.0672,242.000,967.153,3.996500
0.0674,245.500,980.527,3.994000
0.0676,244.500,976.900,3.995500
0.0678,243.000,971.149,3.996500
0.0680,247.000,986.394,3.993500
0.0682,249.000,995.128,3.996500
0.0684,251.000,1003.247,3.997000
0.0686,249.000,995.378,3.997500
0.0688,247.000,987.012,3.996000
0.0690,243.500,973.269,3.997000
0.0692,245.500,981.018,3.996000
0.0694,246.500,984.644,3.994500
0.0696,248.000,991.132,3.996500
0.0698,248.000,991.132,3.996500
0.0700,250.000,999.125,3.996500
0.0702,242.500,969.151,3.996500
0.0704,248.000,991.132,3.996500
0.0706,244.000,975.268,3.997000
0.0708,267.500,1069.064,3.996500
0.0710,267.000,1067.066,3.996500
0.0712,263.000,1050.948,3.996000
0.0714,271.500,1084.507,3.994500
0.0716,274.500,1097.039,3.996500
0.0718,261.500,1044.823,3.995500
0.0720,262.000,1046.952,3.996000
0.0722,260.500,1040.958,3.996000
0.0724,252.000,1006.992,3.996000
0.0726,249.500,997.127,3.996500
0.0728,259.500,1037.351,3.997500
0.0730,262.000,1047.214,3.997000
0.0732,271.500,1085.186,3.997000
0.0734,253.500,1013.113,3.996500
0.0736,261.500,1045.346,3.997500
0.0738,245.000,978.407,3.993500
0.0740,267.500,1068.128,3.993000
0.0742,247.000,986.518,3.994000
0.0744,268.000,1071.062,3.996500
0.0746,246.500,985.137,3.996500
0.0748,274.500,1096.765,3.995500
0.0750,251.000,1002.619,3.994500
0.0752,261.500,1044.823,3.995500
0.0754,243.500,972.539,3.994000
0.0756,262.500,1048.950,3.996000
0.0758,249.000,994.257,3.993000
0.0760,269.000,1074.251,3.993500
0.0762,250.500,1000.247,3.993000
0.0764,271.500,1085.050,3.996500
0.0766,245.000,978.898,3.995500
0.0768,253.500,1013.113,3.996500
0.0770,246.000,982.524,3.994000
0.0772,258.000,1031.355,3.997500
0.0774,240.500,961.038,3.996000
0.0776,259.000,1035.223,3.997000
0.0778,252.000,1007.244,3.997000
0.0780,259.000,1035.094,3.996500
0.0782,246.500,985.260,3.997000
0.0784,248.500,992.633,3.994500
0.0786,255.500,1021.233,3.997000
0.0788,249.500,997.127,3.996500
0.0790,252.500,1009.621,3.998500
0.0792,241.000,962.674,3.994500
0.0794,262.500,1048.950,3.996000
0.0796,249.000,995.253,3.997000
0.0798,255.000,1019.107,3.996500
0.0800,250.000,999.125,3.996500
0.0802,246.000,983.754,3.999000
0.0804,241.500,965.034,3.996000
0.0806,249.500,996.004,3.992000
0.0808,265.000,1058.542,3.994500
0.0810,266.500,1065.067,3.996500
0.0812,260.000,1039.220,3.997000
0.0814,268.500,1072.389,3.994000
0.0816,270.000,1079.325,3.997500
0.0818,265.500,1062.000,4.000000
0.0820,260.500,1041.740,3.999000
0.0822,258.000,1030.968,3.996000
0.0824,253.000,1011.367,3.997500
0.0826,245.500,981.018,3.996000
0.0828,252.500,1008.611,3.994500
0.0830,258.500,1033.224,3.997000
0.0832,259.000,1035.223,3.997000
0.0834,259.500,1036.183,3.993000
0.0836,258.000,1030.968,3.996000
0.0838,258.500,1033.095,3.996500
0.0840,258.500,1033.224,3.997000
0.0842,270.500,1081.729,3.999000
0.0844,253.500,1012.099,3.992500
0.0846,261.000,1042.956,3.996000
0.0848,257.500,1029.228,3.997000
0.0850,249.500,996.628,3.994500
0.0852,246.000,983.877,3.999500
0.0854,249.000,994.257,3.993000
0.0856,259.000,1034.964,3.996000
0.0858,260.000,1039.090,3.996500
0.0860,263.500,1053.605,3.998500
0.0862,260.000,1039.220,3.997000
0.0864,265.500,1060.540,3.994500
0.0866,261.000,1043.087,3.996500
0.0868,246.500,984.891,3.995500
0.0870,259.000,1035.094,3.996500
0.0872,266.500,1064.268,3.993500
0.0874,247.000,986.889,3.995500
0.0876,258.000,1030.323,3.993500
0.0878,268.000,1071.062,3.996500
0.0880,254.500,1017.109,3.996500
0.0882,259.500,1037.092,3.996500
0.0884,252.500,1008.611,3.994500
0.0886,267.500,1069.064,3.996500
0.0888,260.500,1041.349,3.997500
0.0890,247.000,986.641,3.994500
0.0892,264.500,1056.413,3.994000
0.0894,248.000,990.884,3.995500
0.0896,265.000,1058.807,3.995500
0.0898,266.000,1063.202,3.997000
0.0900,255.500,1021.106,3.996500
0.0902,256.000,1022.336,3.993500
0.0904,258.500,1033.095,3.996500
0.0906,252.000,1007.748,3.999000
0.0908,258.000,1030.194,3.993000
0.0910,267.000,1067.066,3.996500
0.0912,258.000,1031.613,3.998500
0.0914,255.500,1020.339,3.993500
0.0916,267.000,1067.066,3.996500
0.0918,237.000,947.171,3.996500
0.0920,236.000,943.410,3.997500
0.0922,247.000,987.259,3.997000
0.0924,258.000,1031.097,3.996500
0.0926,269.000,1075.058,3.996500
0.0928,255.000,1019.107,3.996500
0.0930,262.000,1047.083,3.996500
0.0932,244.500,976.655,3.994500
0.0934,242.000,967.032,3.996000
0.0936,233.000,930.369,3.993000
0.0938,252.000,1006.866,3.995500
0.0940,235.500,941.058,3.996000
0.0942,245.500,981.141,3.996500
0.0944,242.000,967.274,3.997000
0.0946,241.500,964.672,3.994500
0.0948,242.000,967.637,3.998500
0.0950,238.000,951.286,3.997000
0.0952,247.000,987.135,3.996500
0.0954,240.500,960.557,3.994000
0.0956,236.000,942.584,3.994000
0.0958,246.000,982.647,3.994500
0.0960,248.500,992.633,3.994500
0.0962,250.500,1001.123,3.996500
0.0964,245.000,979.143,3.996500
0.0966,244.000,975.268,3.997000
0.0968,220.500,881.339,3.997000
0.0970,237.500,949.287,3.997000
0.0972,240.000,959.160,3.996500
0.0974,248.500,993.006,3.996000
0.0976,204.000,815.286,3.996500
0.0978,123.500,493.259,3.994000
0.0980,133.000,531.468,3.996000
0.0982,128.000,511.488,3.996000
0.0984,124.500,497.564,3.996500
0.0986,121.000,483.335,3.994500
0.0988,118.500,473.585,3.996500
0.0990,116.000,463.710,3.997500
0.0992,115.500,461.596,3.996500
0.0994,118.500,473.704,3.997500
0.0996,117.500,469.354,3.994500
0.0998,121.000,483.516,3.996000
0.1000,117.500,469.530,3.996000
0.1002,114.500,457.542,3.996000
0.1004,112.000,447.664,3.997000
0.1006,112.500,449.494,3.995500
0.1008,116.500,465.709,3.997500
0.1010,117.500,469.883,3.999000
0.1012,118.000,471.646,3.997000
0.1014,115.500,461.654,3.997000
0.1016,115.500,461.480,3.995500
0.1018,115.500,461.538,3.996000
0.1020,115.500,461.596,3.996500
0.1022,117.500,469.589,3.996500
0.1024,111.000,443.501,3.995500
0.1026,119.500,477.582,3.996500
0.1028,122.000,487.573,3.996500
0.1030,122.000,487.817,3.998500
0.1032,128.000,511.680,3.997500
0.1034,118.500,473.467,3.995500
0.1036,121.500,485.514,3.996000
0.1038,122.000,487.573,3.996500
0.1040,120.500,481.578,3.996500
0.1042,126.000,503.685,3.997500
0.1044,126.000,503.433,3.995500
0.1046,137.500,549.519,3.996500
0.1048,124.500,497.564,3.996500
0.1050,124.000,495.566,3.996500
0.1052,117.500,469.530,3.996000
0.1054,118.500,473.645,3.997000
0.1056,120.000,479.520,3.996000
0.1058,123.000,491.569,3.996500
0.1060,122.000,487.573,3.996500
0.1062,124.000,495.132,3.993000
0.1064,135.500,541.526,3.996500
0.1066,120.000,478.620,3.988500
0.1068,217.000,868.000,4.000000
0.1070,118.500,473.585,3.996500
0.1072,122.000,487.573,3.996500
0.1074,124.500,497.626,3.997000
0.1076,125.000,499.813,3.998500
0.1078,125.500,501.561,3.996500
0.1080,122.000,487.512,3.996000
0.1082,116.000,463.594,3.996500
0.1084,120.000,479.580,3.996500
0.1086,121.000,483.577,3.996500
0.1088,122.500,489.571,3.996500
0.1090,123.500,493.444,3.995500
0.1092,128.500,513.550,3.996500
0.1094,138.000,551.586,3.997000
0.1096,118.000,471.646,3.997000
0.1098,118.500,473.230,3.993500
0.1100,242.500,969.151,3.996500
0.1102,235.000,938.707,3.994500
0.1104,255.000,1019.107,3.996500
0.1106,254.000,1014.984,3.996000
0.1108,262.000,1046.821,3.995500
0.1110,261.500,1044.823,3.995500
0.1112,258.000,1030.581,3.994500
0.1114,199.500,797.401,3.997000
0.1116,122.000,487.573,3.996500
0.1118,124.500,497.626,3.997000
0.1120,121.500,485.635,3.997000
0.1122,122.500,489.633,3.997000
0.1124,123.500,493.691,3.997500
0.1126,122.500,489.326,3.994500
0.1128,122.500,489.571,3.996500
0.1130,121.500,485.575,3.996500
0.1132,112.000,447.608,3.996500
0.1134,110.000,439.670,3.997000
0.1136,119.000,475.465,3.995500
0.1138,135.500,541.526,3.996500
0.1140,129.500,517.676,3.997500
0.1142,127.000,507.556,3.996500
0.1144,130.500,521.543,3.996500
0.1146,133.000,531.534,3.996500
0.1148,133.500,533.533,3.996500
0.1150,132.500,529.536,3.996500
0.1152,122.000,487.573,3.996500
0.1154,121.500,485.453,3.995500
0.1156,122.500,489.571,3.996500
0.1158,125.000,499.563,3.996500
0.1160,128.000,511.680,3.997500
0.1162,125.000,499.625,3.997000
0.1164,123.500,493.568,3.996500
0.1166,122.500,489.020,3.992000
0.1168,193.500,773.323,3.996500
0.1170,124.000,495.132,3.993000
0.1172,191.500,765.234,3.996000
0.1174,124.000,495.442,3.995500
0.1176,125.500,501.561,3.996500
0.1178,125.500,501.561,3.996500
0.1180,122.500,489.510,3.996000
0.1182,120.000,479.580,3.996500
0.1184,123.500,493.691,3.997500
0.1186,123.000,491.569,3.996500
0.1188,126.000,503.559,3.996500
0.1190,122.500,489.571,3.996500
0.1192,127.000,507.429,3.995500
0.1194,129.500,517.482,3.996000
0.1196,127.500,509.554,3.996500
0.1198,126.000,503.622,3.997000
0.1200,124.500,497.315,3.994500
0.1202,131.000,523.542,3.996500
0.1204,127.000,507.619,3.997000
0.1206,129.000,515.549,3.996500
0.1208,128.500,513.615,3.997000
0.1210,128.500,513.486,3.996000
0.1212,131.000,523.607,3.997000
0.1214,132.000,527.538,3.996500
0.1216,128.500,513.486,3.996000
0.1218,121.000,483.335,3.994500
0.1220,126.500,505.494,3.996000
0.1222,129.500,517.547,3.996500
0.1224,131.500,525.605,3.997000
0.1226,130.000,519.610,3.997000
0.1228,129.500,516.834,3.991000
0.1230,226.500,905.320,3.997000
0.1232,235.500,941.176,3.996500
0.1234,237.500,948.931,3.995500
0.1236,237.000,946.934,3.995500
0.1238,245.500,980.650,3.994500
0.1240,260.000,1038.830,3.995500
0.1242,262.000,1046.428,3.994000
0.1244,269.000,1074.924,3.996000
0.1246,248.500,993.006,3.996000
0.1248,247.000,987.135,3.996500
0.1250,240.500,961.158,3.996500
0.1252,239.000,956.598,4.002500
0.1254,128.500,513.679,3.997500
0.1256,125.000,499.313,3.994500
0.1258,127.500,509.490,3.996000
0.1260,122.000,487.573,3.996500
0.1262,116.000,463.536,3.996000
0.1264,113.000,451.492,3.995500
0.1266,114.500,457.542,3.996000
0.1268,188.000,751.342,3.996500
0.1270,116.500,464.835,3.990000
0.1272,241.500,965.155,3.996500
0.1274,185.000,739.352,3.996500
0.1276,115.500,461.596,3.996500
0.1278,117.000,467.591,3.996500
0.1280,116.500,465.592,3.996500
0.1282,114.500,457.485,3.995500
0.1284,112.500,449.550,3.996000
0.1286,115.000,459.598,3.996500
0.1288,120.000,479.580,3.996500
0.1290,118.000,471.646,3.997000
0.1292,113.500,453.716,3.997500
0.1294,113.500,453.603,3.996500
0.1296,110.000,439.615,3.996500
0.1298,104.500,417.634,3.996500
0.1300,106.000,423.629,3.996500
0.1302,129.500,517.288,3.994500
0.1304,125.500,501.561,3.996500
0.1306,121.000,483.637,3.997000
0.1308,123.000,491.569,3.996500
0.1310,124.000,495.566,3.996500
0.1312,123.500,493.568,3.996500
0.1314,126.000,503.622,3.997000
0.1316,119.000,475.583,3.996500
0.1318,116.000,463.710,3.997500
0.1320,111.000,443.612,3.996500
0.1322,115.500,461.596,3.996500
0.1324,121.000,483.577,3.996500
0.1326,119.500,477.582,3.996500
0.1328,117.000,467.649,3.997000
0.1330,111.500,445.387,3.994500
0.1332,115.000,459.598,3.996500
0.1334,114.500,457.714,3.997500
0.1336,114.000,455.715,3.997500
0.1338,116.000,463.652,3.997000
0.1340,116.000,463.594,3.996500
0.1342,119.000,475.643,3.997000
0.1344,117.000,467.532,3.996000
0.1346,114.500,457.599,3.996500
0.1348,111.500,445.498,3.995500
0.1350,115.000,459.598,3.996500
0.1352,116.500,465.592,3.996500
0.1354,116.500,465.592,3.996500
0.1356,119.000,475.702,3.997500
0.1358,120.000,479.580,3.996500
0.1360,123.500,493.568,3.996500
0.1362,121.000,483.577,3.996500
0.1364,120.500,481.578,3.996500
0.1366,119.500,477.642,3.997000
0.1368,195.500,781.316,3.996500
0.1370,124.500,497.564,3.996500
0.1372,177.000,707.469,3.997000
0.1374,154.500,617.459,3.996500
0.1376,152.500,609.314,3.995500
0.1378,156.000,623.454,3.996500
0.1380,153.500,613.463,3.996500
0.1382,148.000,591.482,3.996500
0.1384,152.500,609.466,3.996500
0.1386,148.000,591.334,3.995500
0.1388,153.500,613.386,3.996000
0.1390,152.500,609.390,3.996000
0.1392,153.500,613.463,3.996500
0.1394,154.000,615.307,3.995500
0.1396,157.000,627.294,3.995500
0.1398,133.500,533.466,3.996000
0.1400,136.000,543.456,3.996000
0.1402,168.000,671.580,3.997500
0.1404,158.500,633.445,3.996500
0.1406,171.500,685.400,3.996500
0.1408,169.000,675.493,3.997000
0.1410,159.000,635.443,3.996500
0.1412,151.500,605.394,3.996000
0.1414,137.000,547.521,3.996500
0.1416,110.000,439.560,3.996000
0.1418,109.500,437.617,3.996500
0.1420,111.500,445.665,3.997000
0.1422,111.000,443.612,3.996500
0.1424,112.500,449.719,3.997500
0.1426,105.000,419.685,3.997000
0.1428,103.000,411.639,3.996500
0.1430,101.500,405.695,3.997000
0.1432,100.000,399.550,3.995500
0.1434,104.500,417.634,3.996500
0.1436,107.000,427.625,3.996500
0.1438,113.000,451.604,3.996500
0.1440,101.500,405.594,3.996000
0.1442,102.500,409.641,3.996500
0.1444,122.000,487.634,3.997000
0.1446,104.000,415.636,3.996500
0.1448,102.500,409.693,3.997000
0.1450,98.000,391.657,3.996500
0.1452,103.500,413.638,3.996500
0.1454,106.000,423.629,3.996500
0.1456,104.000,415.584,3.996000
0.1458,100.000,399.600,3.996000
0.1460,98.500,393.606,3.996000
0.1462,90.500,361.593,3.995500
0.1464,94.000,375.671,3.996500
0.1466,104.500,417.739,3.997500
0.1468,109.000,435.673,3.997000
0.1470,107.000,427.732,3.997500
0.1472,110.000,439.670,3.997000
0.1474,113.500,453.603,3.996500
0.1476,111.500,445.610,3.996500
0.1478,109.000,435.346,3.994000
0.1480,111.000,443.501,3.995500
0.1482,104.500,417.634,3.996500
0.1484,102.500,409.641,3.996500
0.1486,101.000,403.697,3.997000
0.1488,108.500,433.620,3.996500
0.1490,108.500,433.674,3.997000
0.1492,107.500,429.677,3.997000
0.1494,102.500,409.744,3.997500
0.1496,98.500,393.655,3.996500
0.1498,101.500,405.645,3.996500
0.1500,103.000,411.639,3.996500
0.1502,105.500,421.578,3.996000
0.1504,106.500,425.627,3.996500
0.1506,107.000,427.572,3.996000
0.1508,111.500,445.610,3.996500
0.1510,110.500,441.668,3.997000
0.1512,106.500,425.734,3.997500
0.1514,104.000,415.636,3.996500
0.1516,106.000,423.629,3.996500
0.1518,108.000,431.676,3.997000
0.1520,109.500,437.617,3.996500
0.1522,111.500,445.610,3.996500
0.1524,110.000,439.505,3.995500
0.1526,111.000,443.612,3.996500
0.1528,112.000,447.664,3.997000
0.1530,111.500,445.610,3.996500
0.1532,109.000,435.728,3.997500
0.1534,110.000,439.615,3.996500
0.1536,114.500,457.599,3.996500
